node,x_power_mw,x_energy_mwh,energy_power_ratio_h,private_headroom_limit_mw,private_headroom_slack_mw,headroom_binding,access_shadow_price_eur_per_mw_day,headroom_complementarity_residual_eur_per_day
N1,6.418091644958951e-05,0.00013195397418452537,2.0559689933403766,200.0,199.99993581908356,False,4.536365273971538e-08,9.07272763646227e-06
N2,6.416543765292054e-05,0.0001319238815705911,2.0559959753440014,200.0,199.99993583456234,False,4.536365049473525e-08,9.072727188168562e-06
N3,26.389696530307035,56.60762527218401,2.1450654124488864,200.0,173.61030346969295,False,5.227255323611167e-08,9.075053830457028e-06
N4,6.418077481883209e-05,0.00013195368824711647,2.055969075156729,200.0,199.9999358192252,False,4.5363649647974585e-08,9.072727018120734e-06
N5,6.416828186765981e-05,0.00013192938942382975,2.0559906792567695,200.0,199.99993583171812,False,4.53636504929484e-08,9.072727187682168e-06
N6,54.830787675602416,200.83499385324504,3.662814312306676,200.0,145.1692123243976,False,6.253033891350304e-08,9.077480046450863e-06
N7,6.416543767637466e-05,0.00013192388161588117,2.0559959752983152,200.0,199.99993583456234,False,4.5363650494563615e-08,9.072727188134235e-06
N8,68.18264781964683,186.4041866816759,2.7338948052405136,200.0,131.81735218035317,False,6.887570975436359e-08,9.07901368936273e-06
N9,37.71011631549508,103.10072496952957,2.734033597429279,200.0,162.28988368450493,False,5.592504096365656e-08,9.076068393042996e-06
