investor,hour,node,installed_power_mw,charge_offer_mw,charge_bid_price_eur_per_mwh,accepted_charge_mw,discharge_offer_mw,discharge_offer_price_eur_per_mwh,accepted_discharge_mw,joint_lambda_eur_per_mwh
I4,1,N1,7.261434995645502e-05,4.134732116341624e-05,-7.5,6.392518071967729e-07,4.114341332175002e-05,7.5,8.703418357199406e-07,67.14999905618791
I4,1,N2,7.204428408622452e-05,4.080801240082682e-05,-7.5,6.840799730836172e-07,4.059689803879506e-05,7.5,7.898052739430158e-07,67.14999938909227
I4,1,N3,48.880272916631554,48.880272916631554,-18.67244887715643,2.855919170318159e-07,48.880272887995126,4.294424764027829,19.70652180607217,67.14999932568811
I4,1,N4,7.189317469163853e-05,4.090175868915771e-05,-7.5,6.392297414900247e-07,4.069816725505762e-05,7.5,8.696967300065208e-07,67.14999930037852
I4,1,N5,7.251935160900857e-05,4.1274692816453246e-05,-7.5,6.556885422334258e-07,4.1071085824973444e-05,7.5,8.37878568125426e-07,67.14999939462442
I4,1,N6,7.263065188538598e-05,4.135377774150364e-05,-7.5,6.202813219215868e-07,4.1154735061953674e-05,7.5,9.1329897137359e-07,67.14999932398574
I4,1,N7,7.28548509104782e-05,4.155539295593635e-05,-7.5,6.843626652082521e-07,4.136489196555732e-05,7.5,7.902279647189479e-07,67.14999938909227
I4,1,N8,52.72804241159925,52.72804241159925,-20.00661050914692,3.107548070298124e-07,52.7280423935492,0.017661480860885627,31.67088828410015,67.14999936154597
I4,1,N9,46.59417311985043,46.59417311985043,-19.24920507195639,2.905481937499027e-07,46.59417309635941,3.057198200083379,17.74195727075695,67.1499993294142
I4,2,N1,7.261434995645502e-05,4.134074485249539e-05,-7.5,6.392486995211855e-07,4.115024667450883e-05,7.5,8.703481051444915e-07,67.14999893222281
I4,2,N2,7.204428408622452e-05,4.0799590343142304e-05,-7.5,6.840760516461114e-07,4.060543662766905e-05,7.5,7.898111361212767e-07,67.14999929439674
I4,2,N3,48.880272916631554,48.880272916631554,-18.67047729721797,2.8561087124512875e-07,48.88027288443843,4.294424782273952,11.686758494337033,67.14999924282603
I4,2,N4,7.189317469163853e-05,4.0895157309298706e-05,-7.5,6.392267197339566e-07,4.070503256711396e-05,7.5,8.69702805048213e-07,67.14999920842143
I4,2,N5,7.251935160900857e-05,4.1267939926337754e-05,-7.5,6.556852952001687e-07,4.107810558863273e-05,7.5,8.378845083542599e-07,67.14999929709967
I4,2,N6,7.263065188538598e-05,4.134675458471588e-05,-7.5,6.202784009881639e-07,4.116206481528522e-05,7.5,9.133054944583014e-07,67.1499992364806
I4,2,N7,7.28548509104782e-05,4.15471873366936e-05,-7.5,6.843589326400497e-07,4.1373812796763635e-05,7.5,7.902337949771008e-07,67.14999929439679
I4,2,N8,52.72804241159925,52.72804241159925,-20.007294392032133,3.107470707581944e-07,52.728042353284955,0.017661536727650418,22.886080879549127,67.14999927390133
I4,2,N9,46.59417311985043,46.59417311985043,-19.247147659882252,2.9056864219188926e-07,46.59417309464909,3.057198110556187,11.658228949198577,67.14999924547229
I4,3,N1,7.261434995645502e-05,4.13348867263981e-05,-7.5,6.391970758229729e-07,4.115640042707064e-05,7.5,8.704553905686178e-07,67.14999886722109
I4,3,N2,7.204428408622452e-05,4.07924244355327e-05,-7.5,6.8403769578074e-07,4.061271819167026e-05,7.5,7.898673329301649e-07,67.14999926896809
I4,3,N3,48.880272916631554,48.880272916631554,-18.573134171451017,2.865495485955844e-07,48.88027288219483,4.294425052321877,7.724969301148055,67.14999922670502
I4,3,N4,7.189317469163853e-05,4.0889386065735324e-05,-7.5,6.391743472592484e-07,4.071110297074915e-05,7.5,8.698115914034807e-07,67.14999918453368
I4,3,N5,7.251935160900857e-05,4.126167602145505e-05,-7.5,6.556386107475685e-07,4.108467605071165e-05,7.5,8.379694090800435e-07,67.14999926983853
I4,3,N6,7.263065188538598e-05,4.1340747348194446e-05,-7.5,6.202210435974265e-07,4.116841216147927e-05,7.5,9.13446183269944e-07,67.14999921668894
I4,3,N7,7.28548509104782e-05,4.154023597761552e-05,-7.5,6.843214586515602e-07,4.138141422894819e-05,7.5,7.902889106950659e-07,67.14999926896809
I4,3,N8,52.72804241159925,52.72804241159925,-20.007937642122926,3.107397927687606e-07,52.72804234354115,0.017661495457491086,20.656052843984416,67.14999925285835
I4,3,N9,46.59417311985043,46.59417311985043,-19.246992129239224,2.9057018930433855e-07,46.594173093501226,3.0572117364759896,0.6290589742942703,67.14999922887009
I4,4,N1,7.261434995645502e-05,4.132960278565484e-05,-7.5,6.390969046534134e-07,4.116200219398044e-05,7.5,8.706640955809862e-07,67.1499987839923
I4,4,N2,7.204428408622452e-05,4.0786049225123515e-05,-7.5,6.839647933384725e-07,4.0619245758643754e-05,7.5,7.899740958795271e-07,67.14999922072192
I4,4,N3,48.880272916631554,48.880272916631554,-18.533950077053017,2.869290853514226e-07,48.88027287513497,4.425435088018137,6.938028089567702e-05,67.14999918253073
I4,4,N4,7.189317469163853e-05,4.0884259302358336e-05,-7.5,6.390725821112425e-07,4.0716547554207746e-05,7.5,8.700235035289845e-07,67.14999913589844
I4,4,N5,7.251935160900857e-05,4.125585203967072e-05,-7.5,6.555484813901983e-07,4.109083644682833e-05,7.5,8.381334829464499e-07,67.14999922049167
I4,4,N6,7.263065188538598e-05,4.133551276407035e-05,-7.5,6.201092233693545e-07,4.1173995622191814e-05,7.5,9.137216940166413e-07,67.14999917008274
I4,4,N7,7.28548509104782e-05,4.153451662594054e-05,-7.5,6.842502642442438e-07,4.1387694364543594e-05,7.5,7.903933422249465e-07,67.14999922072192
I4,4,N8,52.72804241159925,52.72804241159925,-20.006150485773517,3.10760018820177e-07,52.72804234805888,0.0176616060573436,15.771080374050838,67.14999920718112
I4,4,N9,46.59417311985043,46.59417311985043,-19.243843142234777,2.9060148787236025e-07,46.594173093310076,3.0571991075976332,4.43505597497433,67.14999918374728
I4,5,N1,7.261434995645502e-05,4.132486357145133e-05,-7.5,6.389481623606234e-07,4.1167062132924044e-05,7.5,8.709749860955986e-07,67.14999925423126
I4,5,N2,7.204428408622452e-05,4.0780505272490554e-05,-7.5,6.838573653701343e-07,4.06249527278907e-05,7.5,7.901315409529376e-07,67.1499996568492
I4,5,N3,48.880272916631554,48.880272916631554,-18.574038153138133,2.865408018641402e-07,48.880272916631554,4.294437294021554,0.6916813924825758,67.149999611725
