investor,hour,node,lambda_best_response_eur_per_mwh,lambda_joint_eur_per_mwh,difference_eur_per_mwh
I1,1,N1,60.000000486465865,59.99999999722157,4.892442930781726e-07
I1,1,N2,60.000000444899335,59.99999999609875,4.4880058425178504e-07
I1,1,N3,60.00000048651656,59.99999999722226,4.892943010759154e-07
I1,1,N4,60.00000049216677,59.99999999737595,4.947908180952254e-07
I1,1,N5,60.000000495225756,59.99999999745898,4.977667771299821e-07
I1,1,N6,60.00000049089034,59.99999999734105,4.935492938784591e-07
I1,1,N7,60.00000047373119,59.999999996877975,4.768532164689532e-07
I1,1,N8,60.000000484311386,59.99999999716379,4.871475951517823e-07
I1,1,N9,60.00000048669182,59.999999997227164,4.894646536968139e-07
I1,2,N1,60.00000025113813,59.99999999098838,2.601497541832032e-07
I1,2,N2,60.00000020778522,59.99999998981705,2.179681715119841e-07
I1,2,N3,60.000000250346105,59.99999999096629,2.593798171801609e-07
I1,2,N4,60.00000025603397,59.99999999112092,2.649130479426276e-07
I1,2,N5,60.000000258068816,59.999999991176196,2.6689262000445524e-07
I1,2,N6,60.00000025474748,59.999999991085666,2.6366181771209085e-07
I1,2,N7,60.000000236617076,59.99999999059627,2.4602080372915225e-07
I1,2,N8,60.000000247743486,59.99999999089671,2.568467749597403e-07
I1,2,N9,60.000000250485726,59.999999990970174,2.5951555215897315e-07
I1,3,N1,59.99999887771721,59.99999995656826,-1.078851049385321e-06
I1,3,N2,59.999998834079584,59.99999995538905,-1.1213094666118195e-06
I1,3,N3,59.9999988781101,59.9999999565783,-1.078468201853866e-06
I1,3,N4,59.99999888242349,59.99999995669564,-1.0742721485712536e-06
I1,3,N5,59.99999888399654,59.99999995673837,-1.072741831364965e-06
I1,3,N6,59.999998881971614,59.999999956682956,-1.0747113421416543e-06
I1,3,N7,59.99999886291145,59.999999956168274,-1.093256827289224e-06
I1,3,N8,59.99999887502498,59.9999999564952,-1.0814702235961704e-06
I1,3,N9,59.999998878172406,59.999999956580034,-1.0784076280856425e-06
I1,4,N1,59.99992753559406,59.99999923424272,-7.169864866085618e-05
I1,4,N2,59.99992749215386,59.999999233068635,-7.174091477679667e-05
I1,4,N3,59.999927537309915,59.99999923428821,-7.169697829567667e-05
I1,4,N4,59.99992754033777,59.99999923437103,-7.169403325946178e-05
I1,4,N5,59.999927541759284,59.999999234409614,-7.169265033013517e-05
I1,4,N6,59.99992754062428,59.99999923437815,-7.169375387405807e-05
I1,4,N7,59.99992752098572,59.99999923384786,-7.171286213747408e-05
I1,4,N8,59.99992753388315,59.999999234195776,-7.170031262404564e-05
I1,4,N9,59.999927537314356,59.999999234288346,-7.16969739897877e-05
I1,5,N1,59.999999743870376,59.99999997784282,-2.3397244319767196e-07
I1,5,N2,59.99999970039351,59.99999997666798,-2.7627446996802973e-07
I1,5,N3,59.99999974368284,59.99999997783706,-2.341542142403341e-07
I1,5,N4,59.99999974867844,59.99999997797295,-2.292945069370944e-07
I1,5,N5,59.999999750484314,59.99999997802198,-2.275376687066455e-07
I1,5,N6,59.99999974783468,59.99999997794962,-2.3011494221236717e-07
I1,5,N7,59.99999972922537,59.9999999774472,-2.4822183064543424e-07
I1,5,N8,59.99999974084674,59.99999997776087,-2.3691413275628292e-07
I1,5,N9,59.99999974378434,59.99999997783988,-2.3405553406519175e-07
I1,6,N1,60.00000050871932,59.99999999781521,5.109041083528609e-07
I1,6,N2,60.000000467852914,59.99999999671131,4.711416039526739e-07
I1,6,N3,60.00000050840945,59.99999999780576,5.106036908841816e-07
I1,6,N4,60.000000514783125,59.99999999797939,5.168037375824497e-07
I1,6,N5,60.00000051843867,59.99999999807855,5.203601176617667e-07
I1,6,N6,60.00000051304637,59.999999997931944,5.151144293336074e-07
I1,6,N7,60.00000049668477,59.99999999749053,4.991942432752694e-07
I1,6,N8,60.0000005065883,59.99999999775807,5.088302330591432e-07
I1,6,N9,60.00000050863599,59.99999999781211,5.108238809725663e-07
I1,7,N1,60.00000058121031,59.99999999977083,5.814394796743727e-07
I1,7,N2,60.00000054836993,59.99999999888663,5.494833033026225e-07
I1,7,N3,60.000000585509525,59.99999999988946,5.856200644416276e-07
I1,7,N4,60.00000059122503,60.000000000043094,5.911819371817728e-07
I1,7,N5,60.00000059988203,60.00000000027818,5.996038510147628e-07
I1,7,N6,60.00000058964331,60.00000000000188,5.89641423687226e-07
I1,7,N7,60.00000057720179,59.99999999966585,5.775359355197907e-07
I1,7,N8,60.00000058467975,59.99999999986874,5.848110120609817e-07
I1,7,N9,60.0000005858006,59.999999999897575,5.859030238752894e-07
I1,8,N1,60.000000587476244,59.99999999995315,5.875230968399592e-07
I1,8,N2,60.00000055234224,59.99999999901431,5.533279363589827e-07
I1,8,N3,60.00000058409645,59.999999999873836,5.842226116214988e-07
I1,8,N4,60.0000005975692,60.00000000023018,5.973390173608095e-07
I1,8,N5,60.000000609195304,60.00000000054752,6.086477810640645e-07
I1,8,N6,60.00000058993874,60.000000000031285,5.89907457992922e-07
I1,8,N7,60.000000581174106,59.99999999979353,5.813805756815782e-07
I1,8,N8,60.000000583064256,59.99999999984706,5.832171936503983e-07
I1,8,N9,60.000000584469234,59.99999999988403,5.845852015795572e-07
I1,9,N1,60.00000045156435,59.99999999649733,4.5506701695785523e-07
I1,9,N2,60.00000037802519,59.99999999452592,3.834992696738482e-07
I1,9,N3,60.00000039870696,59.99999999509084,4.0361612008155134e-07
I1,9,N4,60.00000045493019,59.99999999659,4.58340188913553e-07
I1,9,N5,60.00000045838841,59.99999999668764,4.6170077183660396e-07
I1,9,N6,60.00000040887074,59.99999999536653,4.1350421042807284e-07
I1,9,N7,60.000000406857055,59.999999995305146,4.1155190899644367e-07
I1,9,N8,60.00000039722522,59.99999999504837,4.0217685182142304e-07
I1,9,N9,60.00000039916033,59.99999999510307,4.04057260539048e-07
I1,10,N1,52.20000062590445,52.2000000030946,6.228098499150292e-07
I1,10,N2,52.20000054821877,52.2000000009901,5.472286659369274e-07
I1,10,N3,52.20000053507038,52.200000000638354,5.344320257449908e-07
I1,10,N4,52.20000062786266,52.2000000031475,6.247151560501152e-07
I1,10,N5,52.20000062359475,52.20000000303183,6.205629148325897e-07
I1,10,N6,52.200000527746965,52.20000000044083,5.273061347565999e-07
I1,10,N7,52.2000005631184,52.20000000139454,5.617238585386986e-07
I1,10,N8,52.2000005373994,52.200000000700186,5.366992112953994e-07
I1,10,N9,52.200000535072576,52.200000000638354,5.344342213220443e-07
I1,11,N1,60.00000044151956,59.99999999598848,4.455310786966038e-07
I1,11,N2,52.20000047782791,52.19999999908504,4.787428764529977e-07
I1,11,N3,46.72097599865212,46.72097560795214,3.906999808123146e-07
I1,11,N4,60.00000044410036,59.999999996058236,4.480421225139253e-07
I1,11,N5,57.30487852211644,57.30487804636025,4.757561882229311e-07
I1,11,N6,41.330732138475724,41.330731708118854,4.3035687014025825e-07
I1,11,N7,52.20000048081785,52.19999999916639,4.816514618255496e-07
I1,11,N8,49.91707353284002,49.91707316733533,3.6550468962559535e-07
I1,11,N9,46.72097599865409,46.72097560795214,3.9070194901569266e-07
I1,12,N1,59.964857543996644,59.99999940113483,-0.03514185713818563
I1,12,N2,52.20000046655322,52.19999999877473,4.6777849149748363e-07
I1,12,N3,38.411190760082,38.49503076519929,-0.08384000511728829
I1,12,N4,59.964857545556484,59.99999940117712,-0.035141855620636875
I1,12,N5,57.281878489809976,57.304877656884685,-0.022999167074708282
I1,12,N6,33.04523263768218,33.104787276319556,-0.05955463863737265
I1,12,N7,52.200000468987554,52.19999999884066,4.7014689386060127e-07
I1,12,N8,41.592888264001765,41.6911280804706,-0.0982398164688334
I1,12,N9,38.41119075902909,38.495030765170846,-0.08384000614175591
I1,13,N1,52.234635384104074,59.99999859394921,-7.765363209845134
I1,13,N2,52.200000446653824,52.19999999824262,4.484112068325885e-07
I1,13,N3,38.38902723999586,35.29894071157812,3.090086528417743
I1,13,N4,52.23463538577691,59.99999859399446,-7.7653632082175506
I1,13,N5,52.22266804414878,57.30487712839889,-5.08220908425011
I1,13,N6,38.36509254060738,29.908697779950803,8.456394760656575
I1,13,N7,52.20000044847801,52.19999999829212,4.5018588679113236e-07
I1,13,N8,38.40321908703922,38.495037696328616,-0.09181860928939756
I1,13,N9,38.38902723875994,35.29894071154445,3.0900865272154903
I1,14,N1,52.14222666464644,52.200014764427834,-0.05778809978139776
I1,14,N2,52.20000041946501,52.19999999752065,4.2194436389308976e-07
I1,14,N3,38.3846908350974,38.495027809313264,-0.11033697421586197
I1,14,N4,52.14222666654733,52.20001476447918,-0.057788097931847915
I1,14,N5,52.162189157193524,52.20000966248178,-0.0378205052882592
I1,14,N6,38.424615796980355,38.49501760479498,-0.07040180781462624
I1,14,N7,52.200000420819975,52.19999999755753,4.232624419842068e-07
I1,14,N8,38.361017661496795,38.49503385945809,-0.13401619796129438
I1,14,N9,38.38469083386148,38.49502780927966,-0.11033697541818555
I1,15,N1,52.180543031863714,52.20001683578605,-0.019473803922338107
I1,15,N2,52.20000038479135,52.199999996600226,3.8819112546661927e-07
I1,15,N3,38.41119137372253,38.4950307857126,-0.08383941199006983
I1,15,N4,52.18054303411055,52.20001683584675,-0.019473801736204166
I1,15,N5,52.18726611762618,52.20001101781881,-0.012744900192629416
I1,15,N6,38.424637521072725,38.49501914910624,-0.07038162803351611
I1,15,N7,52.200000385810455,52.19999999662803,3.8918242495356026e-07
I1,15,N8,38.40321858926352,38.495037685221305,-0.09181909595778848
I1,15,N9,38.41119137297613,38.495030785688805,-0.08383941271267759
I1,16,N1,59.99999623760536,59.99999991292806,-3.6753227021790735e-06
I1,16,N2,52.2000003983994,52.19999999692913,4.014702739141285e-07
I1,16,N3,43.81488007273096,43.88526304002677,-0.07038296729581361
I1,16,N4,59.99999624023862,59.999999912999535,-3.672760911399564e-06
I1,16,N5,57.30487574189327,57.304877991216074,-2.2493228044595526e-06
I1,16,N6,38.42463905811361,38.49501919597275,-0.07038013785913932
I1,16,N7,52.20000039952841,52.19999999695961,4.0256880140532303e-07
I1,16,N8,47.01097591976828,47.08136056633896,-0.07038464657068033
I1,16,N9,43.8148800727328,43.885263040026764,-0.0703829672939662
I1,17,N1,52.20000057916319,52.200000001824016,5.77339172025404e-07
I1,17,N2,52.20000052516533,52.20000000036083,5.248044985250999e-07
I1,17,N3,52.20000050630962,52.19999999985419,5.064554287059764e-07
I1,17,N4,52.200000582119195,52.200000001903895,5.802152998057863e-07
I1,17,N5,52.20000058277456,52.20000000192121,5.808533458662168e-07
I1,17,N6,52.20000050112601,52.1999999997142,5.014118116264399e-07
I1,17,N7,52.20000053554811,52.200000000642625,5.349054816861099e-07
I1,17,N8,52.20000050745867,52.19999999988439,5.075742777194137e-07
I1,17,N9,52.20000050631182,52.19999999985419,5.064576242830299e-07
I1,18,N1,60.000000405812585,59.99999999522951,4.105830768708074e-07
I1,18,N2,60.00000033815028,59.999999993407094,3.447431851100191e-07
I1,18,N3,60.00000036121715,59.99999999403139,3.671857555787028e-07
I1,18,N4,60.00000040994883,59.999999995342215,4.1460661748260463e-07
I1,18,N5,60.00000041527072,59.9999999954878,4.1978292131261696e-07
I1,18,N6,60.000000371543955,59.999999994309874,3.7723408041756556e-07
I1,18,N7,60.00000036698214,59.99999999418632,3.727958244326146e-07
I1,18,N8,60.000000358634196,59.999999993961715,3.6467248065719104e-07
I1,18,N9,60.00000036160836,59.99999999404203,3.675663293734033e-07
I1,19,N1,60.00000062766638,60.00000000106182,6.266045602387749e-07
I1,19,N2,60.00000061619523,60.00000000076772,6.154275098424478e-07
I1,19,N3,60.00000064572967,60.00000000156577,6.441638973342378e-07
I1,19,N4,60.00000064866803,60.00000000163831,6.470297151395243e-07
I1,19,N5,60.00000067309748,60.000000002303985,6.707934971927898e-07
