hour,lambda_system,system_net_injection_residual_mw
1,67.15000065988379,1.5445957916861616e-16
2,67.15000065932938,1.854153684788978e-14
3,67.15000065876973,2.3525231433480086e-14
4,67.15000065835987,-7.052087464591226e-15
5,67.15000065894775,2.548631210966003e-14
6,67.15000066008872,2.6101905540508195e-14
7,67.15000066184581,-5.4798377375466425e-14
8,67.15000066294394,-5.1404135154034123e-14
9,67.15000066133757,-4.3716756069737316e-14
10,60.00000059629443,-8.627802984222724e-14
11,60.00000059003597,-4.950419570538867e-15
12,60.00000058960957,-3.441421082168816e-14
13,60.000000589025476,5.048724993974925e-14
14,60.00000058842352,-1.3820154123332302e-14
15,60.00000058859886,-2.6437046571383566e-14
16,60.000000589437605,1.3135693623916572e-14
17,60.00000059108975,5.742702299313179e-15
18,67.15000066041165,3.1568352980016195e-14
19,92.74825971512487,1.563388918032402e-13
20,10000.000099063594,-5.1527392537498416e-14
21,92.74825972076367,-9.319105264946125e-14
22,67.15000066335958,-2.9156538237586885e-14
23,67.15000066093181,3.826438875401468e-14
24,67.15000066023056,-7.93356922594917e-14
