hour,lambda_system,system_net_injection_residual_mw
1,40.00000103495733,8.526512829121202e-14
2,40.00000045017531,0.0
3,40.00000041344887,-4.263256414560601e-14
4,40.00000040723448,7.105427357601002e-14
5,40.000000410580554,-2.842170943040401e-14
6,40.00000053230264,4.263256414560601e-14
7,3367.8420643989334,-5.684341886080802e-14
8,3402.8793971610726,0.0
9,3402.8793969760372,2.842170943040401e-14
10,80.00000080398118,5.684341886080802e-14
11,80.0000007421847,-3.552713678800501e-15
12,70.0876807539681,0.0
13,70.08768069243186,-7.105427357601002e-14
14,70.08768068831829,-1.4210854715202004e-14
15,70.08768071315016,1.4210854715202004e-14
16,70.08768099860872,4.263256414560601e-14
17,80.00000079183545,1.4210854715202004e-14
18,80.0000008102194,2.842170943040401e-14
19,2698.3312023596895,5.684341886080802e-14
20,2698.331202521695,0.0
21,2698.3312024852185,2.842170943040401e-14
22,80.0000008032054,-5.684341886080802e-14
23,80.00000079346111,-5.684341886080802e-14
24,80.00000078052828,6.039613253960852e-14
