iteration,investor,max_rel_delta_offer,charge_offer_capacity_hours_mwh,discharge_offer_capacity_hours_mwh
61,I1,0.003238316971304127,420.1758903000957,426.31103231719095
61,I2,0.005039915066640893,521.8646539431295,531.5557807231426
61,I3,1.2722741096533707e-05,1669.9758460112453,1669.9758716431215
61,I4,3.1180082284598985e-05,2062.9076588178145,2062.9078520323988
