hour,lambda_system,system_net_injection_residual_mw
1,67.15000032733536,-1.5234755452953226e-09
2,67.1500003209915,-1.5234383488515984e-09
3,67.15000032497375,-1.5234891231580944e-09
4,67.15000036808942,-1.5235404780447026e-09
5,67.15000049501604,-1.5234775314374209e-09
6,67.15000054369573,-1.5234575626607033e-09
7,67.15000060914798,-1.5234894517496106e-09
8,67.15000062745288,-1.5235055174065143e-09
9,67.15000056108866,-1.5234943460833803e-09
10,60.00000065816098,-1.361250904319415e-09
11,60.000000589086014,-1.3613126591561178e-09
12,60.000000571392135,-1.3612165146521605e-09
13,60.00000055931691,-1.3612675364307802e-09
14,60.00000054467589,-1.3612414226408091e-09
15,60.00000052716885,-1.361262385549842e-09
16,60.000000565416606,-1.3612891542108954e-09
17,60.00000061816122,-1.3612662133593344e-09
18,67.15000057309294,-1.5235113449430047e-09
19,67.13827768044223,-1.5235898794302756e-09
20,67.1500000553418,-1.5235236705210197e-09
21,67.15000080742453,-1.5236322067070843e-09
22,67.15000064435701,-1.5234164978364614e-09
23,67.15000060972928,-1.5235750961624737e-09
24,67.15000058987135,-1.5234629883274676e-09
