hour,lambda_system,system_net_injection_residual_mw
1,67.1500006596222,1.8546394899221145e-14
2,67.15000055762971,2.8056452552129822e-14
3,67.15000065898026,4.7031737184203047e-14
4,67.15000065393293,-3.0549297769277364e-15
5,67.14999562660272,2.758379375636959e-16
6,67.15000066046181,-1.480729215726925e-14
7,67.15000066112768,4.022291333847162e-15
8,67.15000066121789,3.1394243953930875e-14
9,67.14999942421015,-3.014459108830337e-14
10,60.0000005905411,1.4768123210149655e-14
11,60.000000589946765,-6.1900217396179476e-15
12,60.00000058981951,7.11205610964681e-15
13,60.00000058973857,1.4129721404614538e-15
14,60.00000058961783,-4.931491315985337e-14
15,60.00000058951664,1.091675477756526e-14
16,60.00000058976446,1.0221368852010306e-14
17,60.00000059016185,-4.247559892580411e-15
18,67.15000066071117,-1.2280047371347294e-14
19,67.15000065886443,-1.6816305785292528e-15
20,60.0000005932351,7.928724401928564e-14
21,78.50065054320362,-2.891875549084099e-14
22,67.15000066127615,-4.512714837019792e-14
23,67.15000066100981,3.3592990203440074e-14
24,67.15000066085923,3.8241315828769864e-14
