hour,lambda_system,system_net_injection_residual_mw
1,67.15000057309794,4.332146433657512e-15
2,67.14996639213749,-8.198751801958833e-15
3,67.15000052399567,-8.515670707803801e-15
4,67.15000052119426,-1.0267101536433924e-15
5,67.15000062355287,4.840600747252984e-14
6,67.15000057835668,4.570261927701441e-14
7,67.1500006383002,-2.1014875774676167e-15
8,67.1500006577955,1.0994912859117459e-13
9,67.15000065128075,5.782080213514048e-14
10,60.00000061834266,5.3493205196506367e-14
11,60.00000059192398,3.98512154429438e-14
12,60.00000058720768,4.796116610900314e-14
13,60.000000583966155,-6.226785891627016e-14
14,60.00000058220687,9.596852885231905e-15
15,60.00000058259227,-1.3994687704985195e-14
16,60.00000058616373,2.024094791010442e-14
17,60.00000059674133,6.076949791958186e-15
18,67.15000064082697,-6.149920183167235e-15
19,67.02625292691026,6.691470523790035e-14
20,67.14999922687998,7.714347744655569e-15
21,67.15000070138241,-3.301905770589347e-15
22,67.15000065588985,1.0828964900570299e-14
23,67.15000064818362,-6.97563152277466e-14
24,67.15000064392491,2.521533830067196e-14
