unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_joint_eur_per_mwh,spot_revenue_eur
I1,1,N1,6.336502704303079e-07,8.630833056884944e-07,2.294330352581865e-07,67.14999967620864,1.5406428243298788e-05
I1,1,N2,6.991325684502495e-07,7.53695011498502e-07,5.4562443048252504e-08,67.15000001800412,3.6638680516725044e-06
I1,1,N3,4.620459665304285e-07,1.983911725492459e-06,1.5218657589620302e-06,67.1499999328259,0.00010219328561207037
I1,1,N4,6.336503420210323e-07,8.630835088480866e-07,2.294331668270543e-07,67.14999992039925,1.5406437134173644e-05
I1,1,N5,6.528439526077245e-07,8.255641628803864e-07,1.727202102726618e-07,67.15000002162284,1.1598162123543943e-05
I1,1,N6,5.972473657090623e-07,9.532752605243036e-07,3.560278948152413e-07,67.14999994070367,2.3907273115732304e-05
I1,1,N7,6.991326682477053e-07,7.536951072517082e-07,5.456243900400296e-08,67.15000001800412,3.6638677801011474e-06
I1,1,N8,4.286946011129562e-07,3.7944808306183014e-06,3.3657862295053453e-06,67.149999993731,0.00022601254529018382
I1,1,N9,4.6173633858941805e-07,1.9923692686949406e-06,1.5306329301055225e-06,67.14999994255156,0.00010278200116865337
I1,2,N1,6.336422145175727e-07,8.630981037361459e-07,2.294558892185732e-07,67.14999958003463,1.5407962864663665e-05
I1,2,N2,6.99172552200066e-07,7.536430482390541e-07,5.447049603898817e-08,67.14999994772617,3.657693806170674e-06
I1,2,N3,4.6177703057865206e-07,1.9891505609548625e-06,1.5273735303762104e-06,67.1499998817461,0.00010256313238414465
I1,2,N4,6.336422854834085e-07,8.630983085881021e-07,2.294560231046936e-07,67.14999985623305,1.5407971918491984e-05
I1,2,N5,6.528466040127713e-07,8.255591808702387e-07,1.7271257685746738e-07,67.14999994926319,1.1597649527216049e-05
I1,2,N6,5.972006040478495e-07,9.533961294532284e-07,3.561955254053789e-07,67.14999988187274,2.3918529488894794e-05
I1,2,N7,6.991726532653569e-07,7.536431432988846e-07,5.4470490033527643e-08,67.14999994772617,3.6576934029040003e-06
I1,2,N8,4.285083304034532e-07,3.8092617877096265e-06,3.380753457306173e-06,67.14999992935066,0.00022701759441926152
I1,2,N9,4.6146767396827247e-07,1.9976521574645712e-06,1.5361844834962988e-06,67.1499998884492,0.00010315478789541385
I1,3,N1,6.335685727332287e-07,8.632366421157277e-07,2.29668069382499e-07,67.14999945801533,1.5422210734558234e-05
I1,3,N2,6.991773469804042e-07,7.536368278626723e-07,5.445948088226808e-08,67.14999986419356,3.6569541338483533e-06
I1,3,N3,4.6132616482774127e-07,1.997446799534112e-06,1.5361206347063707e-06,67.1499998107689,0.00010315050032985101
I1,3,N4,6.335686410574313e-07,8.632368488977999e-07,2.2966820784036857e-07,67.14999977532793,1.5422220104880718e-05
I1,3,N5,6.527921649332634e-07,8.256483450552661e-07,1.7285618012200264e-07,67.149999864191,1.1607292471717052e-05
I1,3,N6,5.970706329393603e-07,9.537134989394994e-07,3.566428660001391e-07,67.14999980526282,2.3948568382457716e-05
I1,3,N7,6.991774486870414e-07,7.536369221357629e-07,5.445947344872155e-08,67.14999986419356,3.6569536346857046e-06
I1,3,N8,4.282015512956517e-07,3.832950019149625e-06,3.404748467853973e-06,67.14999984984732,0.00022862885910516218
I1,3,N9,4.610174827987062e-07,2.0060143318448158e-06,1.5449968490461097e-06,67.14999981539425,0.00010374653812823096
I1,4,N1,6.334293536478191e-07,8.634993620075592e-07,2.3007000835974016e-07,67.1499993479351,1.5449200911335973e-05
I1,4,N2,6.991469693402671e-07,7.536763574491237e-07,5.45293881088566e-08,67.14999978790624,3.661648399944378e-06
I1,4,N3,4.606893776049748e-07,2.008864905065914e-06,1.5481755274609391e-06,67.14999974088215,0.00010395998626784215
I1,4,N4,6.334294171212662e-07,8.634995696733673e-07,2.3007015255210102e-07,67.14999969984123,1.544921067481601e-05
I1,4,N5,6.526806505345215e-07,8.258318428702376e-07,1.7315119233571608e-07,67.14999978705701,1.1627102528472002e-05
I1,4,N6,5.968572666684372e-07,9.542283055078915e-07,3.5737103883945437e-07,67.14999973229367,2.399746516239887e-05
I1,4,N7,6.991470708443003e-07,7.536764509227656e-07,5.452938007846535e-08,67.14999978790624,3.6616478607036068e-06
I1,4,N8,4.277697869231295e-07,3.865758039764513e-06,3.4379882528413833e-06,67.14999977566586,0.00023086091040704077
I1,4,N9,4.6038173667809693e-07,2.017521154593374e-06,1.5571394179152772e-06,67.1499997444146,0.00010456191151502876
I1,5,N1,6.33224575289028e-07,8.638871640291109e-07,2.3066258874008285e-07,67.14999949467816,1.548899271733772e-05
I1,5,N2,6.990814683949665e-07,7.537617357410389e-07,5.4680267346072436e-08,67.14999990284589,3.6717799469763516e-06
I1,5,N3,4.598602195852228e-07,2.023458989918475e-06,1.5635987703332523e-06,67.14999984422204,0.00010499565718430366
I1,5,N4,6.332246324632135e-07,8.638873664232455e-07,2.30662733960032e-07,67.14999981199075,1.5489002542049423e-05
I1,5,N5,6.5251208991838e-07,8.261101115477629e-07,1.735980216293829e-07,67.14999990368698,1.165710713569331e-05
I1,5,N6,5.965601643151213e-07,9.549421014789102e-07,3.583819371637889e-07,67.1499998405555,2.4065347023406394e-05
I1,5,N7,6.990815687546385e-07,7.53761828469924e-07,5.468025971528549e-08,67.14999990284589,3.671779434569009e-06
I1,5,N8,4.272066818093561e-07,3.907767785156172e-06,3.480561103346816e-06,67.14999988681508,0.00023371967769579167
I1,5,N9,4.59553929603606e-07,2.032227551052581e-06,1.572673621448975e-06,67.14999984964423,0.00010560503344383813
I1,6,N1,6.329543350877522e-07,8.644014678340996e-07,2.314471327463474e-07,67.14999970121698,1.5541674894764758e-05
I1,6,N2,6.989809631796678e-07,7.538931384310332e-07,5.49121752513654e-08,67.15000004927991,3.687352570835254e-06
I1,6,N3,4.588294080756251e-07,2.041258655380946e-06,1.582429247305321e-06,67.14999995157184,0.00010626012387991818
I1,6,N4,6.329543811109616e-07,8.644016613678748e-07,2.3144728025691325e-07,67.14999994540761,1.5541684856616465e-05
I1,6,N5,6.522865810701778e-07,8.264838740193913e-07,1.7419729294921358e-07,67.15000005440822,1.1697348231017457e-05
I1,6,N6,5.961788783873851e-07,9.558572393501008e-07,3.596783609627157e-07,67.14999996334687,2.4152401925463023e-05
I1,6,N7,6.989810613423565e-07,7.538932304532237e-07,5.4912169110867176e-08,67.15000004927991,3.6873521585007976e-06
I1,6,N8,4.2650369573677263e-07,3.958745462608537e-06,3.5322417668717645e-06,67.15000002131318,0.00023719003472072228
I1,6,N9,4.5852468754809275e-07,2.050163683952317e-06,1.5916389964042242e-06,67.1499999630828,0.00010687855854978481
I1,7,N1,6.32618842848259e-07,8.650444279551951e-07,2.3242558510693616e-07,67.14999987322467,1.5607378010464935e-05
I1,7,N2,6.988456340135151e-07,7.540708788979009e-07,5.5225244884385835e-08,67.15000021070848,3.7083752056229365e-06
I1,7,N3,4.575842429910556e-07,2.0622382592731888e-06,1.6046540162821332e-06,67.15000001131054,0.00010775251721149475
I1,7,N4,6.326188778522401e-07,8.650446117564916e-07,2.3242573390425146e-07,67.15000004808519,1.560738804284672e-05
I1,7,N5,6.520043153211342e-07,8.269542933047758e-07,1.749499779836416e-07,67.15000022456273,1.1747891060888779e-05
I1,7,N6,5.957128832052715e-07,9.56977261603221e-07,3.612643783979495e-07,67.15000004892538,2.4258903027097306e-05
I1,7,N7,6.988457287447406e-07,7.540709699872948e-07,5.5225241242554125e-08,67.15000021070848,3.7083749610739363e-06
I1,7,N8,4.2564955056592676e-07,4.017675225315032e-06,3.592025674749105e-06,67.15000015124541,0.0002412045246026798
I1,7,N9,4.5728116975423083e-07,2.071302717274879e-06,1.6140215475206483e-06,67.15000003257963,0.00010838154696859576
I1,8,N1,6.322184441217788e-07,8.658191771973151e-07,2.3360073307553627e-07,67.14999985205597,1.5686289191462425e-05
I1,8,N2,6.986757706123701e-07,7.542954215980517e-07,5.561965098568162e-08,67.15000018296908,3.734859573865197e-06
I1,8,N3,4.561076820164108e-07,2.086251659517237e-06,1.6301439775008265e-06,67.14999996654853,0.00010946416803464979
I1,8,N4,6.322185641864747e-07,8.658193307974375e-07,2.3360076661096285e-07,67.14999998696304,1.5686291474880712e-05
I1,8,N5,6.516656583538077e-07,8.275231165024646e-07,1.7585745814865696e-07,67.1500002208569,1.1808828353521648e-05
I1,8,N6,5.951616597382844e-07,9.583073726649038e-07,3.631457129266194e-07,67.14999998594682,2.4385234617919142e-05
I1,8,N7,6.986758605271722e-07,7.542955110310305e-07,5.5619650503858255e-08,67.15000018296908,3.734859541510758e-06
I1,8,N8,4.246290493995582e-07,4.081526464045052e-06,3.656897414645494e-06,67.15000004479022,0.00024556066155723816
I1,8,N9,4.558061969102846e-07,2.0954863824669282e-06,1.6396801855566435e-06,67.14999998178008,0.00011010452443025378
