hour,lambda_system,system_net_injection_residual_mw
1,67.15000052350601,5.144058326870782e-08
2,67.15000053682517,5.144063129996342e-08
3,67.15000054534477,5.144053518507435e-08
4,67.15000054731459,5.1440551455686484e-08
5,67.15000053610039,5.1440571111358657e-08
6,67.1500005103294,5.144063611097129e-08
7,67.15000047118491,5.144060625332282e-08
8,67.15000044841089,5.144067295350636e-08
9,67.15000045905899,5.144060663182713e-08
10,60.00000019624493,4.5963246000230014e-08
11,60.00000039121818,4.596319570036641e-08
12,60.00000045545244,4.596316147201816e-08
13,60.000000478239926,4.596323779268236e-08
14,60.0000004931267,4.596320493792502e-08
15,60.00000050108103,4.5963249050913115e-08
16,60.000000452027194,4.596317118038049e-08
17,60.000000244675704,4.596321386497997e-08
18,67.15000057910173,5.1440721727869915e-08
19,67.15000049341235,5.144078933605011e-08
20,67.1500004535927,5.144047835586928e-08
21,67.15000044552289,5.1440561774518244e-08
22,67.15000046088936,5.144061574263827e-08
23,67.15000048443328,5.144051798650926e-08
24,67.15000050415536,5.144054996060827e-08
