hour,lambda_system,system_net_injection_residual_mw
1,67.1500006033641,3.879031938861944e-14
2,67.15000056120218,7.37388379713958e-14
3,67.15000058274275,4.3726479751132216e-14
4,67.1500006506144,8.777834118045987e-14
5,67.15000056438005,8.741930266134017e-15
6,67.15000050178058,5.1516778572777165e-15
7,67.15000065743635,-5.326820694468087e-14
8,67.150000660061,-5.081692129926e-14
9,67.1500006422889,4.2379604522245925e-14
10,60.000000594165776,2.191497131266945e-14
11,60.00000058956732,-1.647762330227176e-14
12,60.00000058850454,3.96093078922446e-14
13,60.000000587979486,-3.745084178484372e-15
14,60.000000587088685,3.733006166282884e-14
15,60.00000058741355,-4.3724364203628387e-14
16,60.00000058817086,-6.888265897616892e-14
17,60.00000059132303,-2.2663306710360258e-15
18,67.15000065534986,-4.571936179642429e-14
19,62.0050098248067,1.364055636065137e-13
20,94.41854255524873,2.469595708487482e-14
21,67.15000067067447,-4.824099866986932e-14
22,67.15000065933208,-2.3171226609197175e-14
23,67.15000065769092,-2.3996173963136485e-14
24,67.15000065646473,-5.01738224809654e-14
