investor,hour,node,installed_power_mw,charge_offer_mw,charge_bid_price_eur_per_mwh,accepted_charge_mw,discharge_offer_mw,discharge_offer_price_eur_per_mwh,accepted_discharge_mw,joint_lambda_eur_per_mwh
I1,1,N1,6.353453298267424e-05,3.172852177671629e-05,-7.5,6.350129441274291e-07,3.171463167514555e-05,7.5,8.640480763361012e-07,67.14999936164595
I1,1,N2,6.354181073246751e-05,3.172889598504868e-05,-7.5,6.914444178875692e-07,3.1725129081713924e-05,7.5,7.671973768569575e-07,67.1499996955704
I1,1,N3,6.350990343753659e-05,3.1724424643052895e-05,-7.5,5.428788464092123e-07,3.1686696197190265e-05,7.5,1.166366810384106e-06,67.14999962931536
I1,1,N4,6.353452567855497e-05,3.172851690330538e-05,-7.5,6.35012936975302e-07,3.1714625847647634e-05,7.5,8.640480760757819e-07,67.14999960583658
I1,1,N5,6.353783607963091e-05,3.1728737980112334e-05,-7.5,6.558853600603989e-07,3.1718935859080664e-05,7.5,8.236255309741901e-07,67.14999970092667
I1,1,N6,6.35276742587559e-05,3.172647897390046e-05,-7.5,6.086210364030311e-07,3.1706813117342146e-05,7.5,9.256834746946174e-07,67.14999962904565
I1,1,N7,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.1499996955704
I1,1,N8,5.2457660194790495e-05,2.6192840154489933e-05,-7.5,4.950354593873569e-07,2.6133225884300233e-05,7.5,1.4637839597389876e-06,67.14999966842943
I1,1,N9,6.350360099211457e-05,3.1718128422449416e-05,-7.5,5.428783003279621e-07,3.1680987361393466e-05,7.5,1.1663462469331686e-06,67.1499996340809
I1,2,N1,6.353453298267424e-05,3.1728528366103763e-05,-7.5,6.35011350736949e-07,3.171462406113825e-05,7.5,8.640500442168471e-07,67.14999913748795
I1,2,N2,6.354181073246751e-05,3.1728900986980124e-05,-7.5,6.914428803244486e-07,3.1725123400624136e-05,7.5,7.671985032722886e-07,67.1499994990973
I1,2,N3,6.350990343753659e-05,3.172443623926586e-05,-7.5,5.428809030149458e-07,3.168766977176607e-05,7.5,1.1663564361326768e-06,67.14999944822321
I1,2,N4,6.353452567855497e-05,3.172852113659413e-05,-7.5,6.350113411600954e-07,3.171462100172911e-05,7.5,8.640500487910405e-07,67.14999941368636
I1,2,N5,6.353783607963091e-05,3.1728742546022884e-05,-7.5,6.558837878782462e-07,3.1718930685448965e-05,7.5,8.236270710628949e-07,67.14999950189889
I1,2,N6,6.35276742587559e-05,3.1726483252381234e-05,-7.5,6.086195540051688e-07,3.170680813317025e-05,7.5,9.256859168756397e-07,67.1499994420091
I1,2,N7,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.1499994990973
I1,2,N8,5.2457660194790495e-05,2.6192840072570077e-05,-7.5,4.95050104727133e-07,2.613349949382914e-05,7.5,1.4636376629248347e-06,67.14999947837063
I1,2,N9,6.350360099211457e-05,3.1718157172964405e-05,-7.5,5.428803623948151e-07,3.168097669142657e-05,7.5,1.1663344063950213e-06,67.14999945124319
