investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit,last_best_response_access_shadow_price_eur_per_mw_day
I1,N1,6.353453298267424e-05,0.00012858255522571306,2.023821521766396,6.353453298267424e-07,9.08182386505091e-08
I1,N2,6.354181073246751e-05,0.0001285971436918876,2.023819312189969,6.354181073246751e-07,9.08182386566773e-08
I1,N3,6.350990343753659e-05,0.00012853331623592117,2.0238310763979754,6.350990343753659e-07,2.0191379236137086e-07
I1,N4,6.353452567855497e-05,0.00012858254049392205,2.0238215225603384,6.353452567855497e-07,9.081829232182977e-08
I1,N5,6.353783607963091e-05,0.00012858917718667484,2.0238205315257534,6.353783607963092e-07,9.081823865360023e-08
I1,N6,6.35276742587559e-05,0.00012856880594892936,2.023823592616551,6.35276742587559e-07,9.081823864374729e-08
I1,N7,0.0,0.0,0.0,0.0,9.081823865452007e-08
I1,N8,5.2457660194790495e-05,0.00010644920402029469,2.029240412649324,5.24576601947905e-07,3.2160566846689163
I1,N9,6.350360099211457e-05,0.00012852060555612558,2.023831775651342,6.350360099211457e-07,1.525811270100028e-07
I2,N1,0.0,0.0,0.0,0.0,9.08182846757711e-08
I2,N2,0.0,0.0,0.0,0.0,9.081828467277607e-08
I2,N3,0.0,0.0,0.0,0.0,2.019140195431455e-07
I2,N4,0.0,0.0,0.0,0.0,9.081833837072297e-08
I2,N5,0.0,0.0,0.0,0.0,9.081828467466231e-08
I2,N6,0.0,0.0,0.0,0.0,9.081828466003574e-08
I2,N7,0.0,0.0,0.0,0.0,9.081822690728738e-08
I2,N8,0.0,0.0,0.0,0.0,413.2028445854357
I2,N9,0.0,0.0,0.0,0.0,1.5258125676251995e-07
I3,N1,0.0,0.0,0.0,0.0,9.083708614523641e-08
I3,N2,0.0,0.0,0.0,0.0,9.083460447171294e-08
I3,N3,18.45700299787656,38.88341245429109,2.1067023968498324,0.18457002997876562,2.0187704053897753e-07
I3,N4,0.0,0.0,0.0,0.0,9.083708777991573e-08
I3,N5,0.0,0.0,0.0,0.0,9.083747448544282e-08
I3,N6,0.0,0.0,0.0,0.0,9.083497625271662e-08
I3,N7,0.0,0.0,0.0,0.0,9.083410597192269e-08
I3,N8,63.461501075523856,290.05761572526274,4.5706075464567535,0.6346150107552385,32.928745144385985
I3,N9,8.66067714775846,25.04683951472237,2.8920186132564645,0.0866067714775846,1.5255910343374436e-07
I4,N1,0.0,0.0,0.0,0.0,8.866328782399734e-08
I4,N2,0.0,0.0,0.0,0.0,8.239944898502116e-08
I4,N3,36.53947450814108,74.32757165307962,2.034171882699606,0.36539474508141084,1.9788557051140324e-07
I4,N4,0.0,0.0,0.0,0.0,8.848656483998056e-08
I4,N5,0.0,0.0,0.0,0.0,8.361175746923043e-08
I4,N6,0.0,0.0,0.0,0.0,8.863345011958434e-08
I4,N7,0.0,0.0,0.0,0.0,8.454277817063489e-08
I4,N8,36.53844642494468,139.08944817972846,3.8066601563216036,0.3653844642494468,32.928204807388134
I4,N9,31.793915742760507,64.67999776085266,2.0343514238437375,0.3179391574276051,1.5668365726680625e-07
