hour,node,demand_mw,generation_mw,p_charge_mw,p_discharge_mw,storage_net_injection_mw,load_shed_mw,net_injection_mw,lambda_eur_per_mwh
1,N1,41.94,880.8300087248788,7.1261047659428515e-06,8.441505954433526e-08,-7.041689706398516e-06,-9.867819303945011e-09,838.8900016733213,40.00000184127885
1,N2,251.64,0,7.126107617169727e-06,8.441505861074521e-08,-7.041692558558981e-06,-9.867819304076308e-09,-251.64000705156036,40.00000185225394
1,N3,251.64,3.815896814464682e-09,7.1261050917769005e-06,8.441505813025424e-08,-7.041690033646647e-06,-9.867819304076293e-09,-251.64000704774193,40.00000185263988
1,N4,251.64,0,7.1247880792556875e-06,8.441298661474552e-08,-7.040375092640942e-06,-9.867819304076462e-09,-251.6400070502429,40.0000018473654
1,N5,41.94,5.9394690656099066e-09,42.02998060207824,8.223062385642603e-08,-42.02998051984761,-9.867819303944937e-09,-83.96998052377596,40.00000184343634
2,N1,40.44,925.6000091694443,14.132923729414092,8.276573153055492e-08,-14.132923646648361,-9.867829117206352e-09,871.0270855129282,40.00000044578048
2,N2,242.64,0,20.254213249038997,8.276573115443019e-08,-20.254213166273267,-9.867829117342428e-09,-262.8942131761411,40.00000045992794
2,N3,242.64,3.796138099991992e-09,12.149987435843745,8.276573079432958e-08,-12.149987353078014,-9.867829117342427e-09,-254.78998735914968,40.00000045980603
2,N4,242.64,0,6.198876254661723,8.276384804980833e-08,-6.198876171897875,-9.86782911734264e-09,-248.83887618176567,40.00000045268817
2,N5,40.44,5.798024446439259e-09,64.0640088704201,7.86181624102384e-08,-64.06400879180194,-9.867829117206255e-09,-104.50400879587175,40.0000004482073
3,N1,39.54,970.0000096134443,28.088395650074375,8.276573120639601e-08,-28.08839556730864,-9.867829117205737e-09,902.3716140362678,40.000000398355446
3,N2,237.24,0,54.951683862972665,8.276573076549134e-08,-54.951683780206935,-9.867829117344263e-09,-292.19168379007476,40.0000004124356
3,N3,237.24,3.796138095557798e-09,22.486333141121452,8.276573068242873e-08,-22.486333058355722,-9.867829117344379e-09,-259.7263330644274,40.00000041231399
3,N4,237.24,0,9.609588458790444,8.276563045730747e-08,-9.609588376024814,-9.867829117344941e-09,-246.84958838589264,40.000000405048944
3,N5,39.54,5.79802440244986e-09,64.06400887042135,7.861816134984181e-08,-64.06400879180318,-9.867829117205604e-09,-103.604008795873,40.00000040072374
4,N1,37.8,954.8300094617443,27.567879396249104,8.276573125334182e-08,-27.567879313483374,-9.867829117198539e-09,889.462130138393,40.000000395281866
4,N2,226.8,0,70.87405570649608,8.276573059307904e-08,-70.87405562373036,-9.86782911734364e-09,-297.6740556335982,40.000000404983325
4,N3,226.8,3.796138094460111e-09,26.08964833092886,8.276573058295067e-08,-26.08964824816313,-9.86782911734373e-09,-252.88964825423483,40.00000040546382
4,N4,226.8,0,10.234417527585153,8.276605428343958e-08,-10.234417444819098,-9.867829117344225e-09,-237.03441745468692,40.00000040042422
4,N5,37.8,5.7980243949160995e-09,64.06400887042153,7.861816116655349e-08,-64.06400879180337,-9.86782911719842e-09,-101.86400879587319,40.00000039732692
5,N1,38.58,967.4100095875443,26.203788996671204,8.276573128990774e-08,-26.20378891390547,-9.867829117202206e-09,902.6262206637709,40.000000396279276
5,N2,231.48,0,67.53749726124157,8.276573059415597e-08,-67.53749717847585,-9.867829117343884e-09,-299.01749718834367,40.00000040852557
5,N3,231.48,3.7961380949081515e-09,26.7149148406928,8.276573041598085e-08,-26.71491475792707,-9.867829117344061e-09,-258.1949147639987,40.0000004086676
5,N4,231.48,0,11.289799988452975,8.276562865689507e-08,-11.289799905687346,-9.867829117344797e-09,-242.76979991555515,40.0000004022819
5,N5,38.58,5.7980243935088775e-09,64.06400887042162,7.861816108560822e-08,-64.06400879180345,-9.86782911720206e-09,-102.64400879587328,40.0000003985012
6,N1,42.36,920.4200091176443,1.5461987553799994,8.276573904780236e-08,-1.5461986726142602,-9.867829117197816e-09,876.5138104351621,40.00000056058906
6,N2,254.16,0,3.413742886085234,8.276573385068952e-08,-3.4137428033195003,-9.867829117327713e-09,-257.5737428131873,40.000000575929995
