hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
1,N1,-9.867819303945011e-09,41.94,3999.999997647158,-2.4578228223877274e-09
1,N2,-9.867819304076308e-09,251.64,3999.9999996078595,7.923696196273875e-09
1,N3,-9.867819304076293e-09,251.64,3999.9999996078595,7.923696196273875e-09
1,N4,-9.867819304076462e-09,251.64,3999.9999996078595,7.923696196273875e-09
1,N5,-9.867819303944937e-09,41.94,3999.999997647158,-2.4578228223877274e-09
2,N1,-9.867829117206352e-09,40.44,3999.999997559884,-2.9199082386498486e-09
2,N2,-9.867829117342428e-09,242.64,3999.999999593314,7.846681960230582e-09
2,N3,-9.867829117342427e-09,242.64,3999.999999593314,7.84668196023058e-09
2,N4,-9.86782911734264e-09,242.64,3999.999999593314,7.846681960230582e-09
2,N5,-9.867829117206255e-09,40.44,3999.999997559884,-2.9199082386498486e-09
3,N1,-9.867829117205737e-09,39.54,3999.9999975043424,-3.2139880923378125e-09
3,N2,-9.867829117344263e-09,237.24,3999.999999584057,7.797668651282847e-09
3,N3,-9.867829117344379e-09,237.24,3999.999999584057,7.797668651282847e-09
3,N4,-9.867829117344941e-09,237.24,3999.999999584057,7.797668651282845e-09
3,N5,-9.867829117205604e-09,39.54,3999.9999975043424,-3.213988092337813e-09
4,N1,-9.867829117198539e-09,37.8,3999.9999973894633,-3.822251036272864e-09
4,N2,-9.86782911734364e-09,226.8,3999.9999995649105,7.696291493960892e-09
4,N3,-9.86782911734373e-09,226.8,3999.9999995649105,7.696291493960892e-09
4,N4,-9.867829117344225e-09,226.8,3999.9999995649105,7.696291493960892e-09
4,N5,-9.86782911719842e-09,37.8,3999.9999973894633,-3.822251036272863e-09
5,N1,-9.867829117202206e-09,38.58,3999.999997442242,-3.5427965052119942e-09
5,N2,-9.867829117343884e-09,231.48,3999.999999573707,7.742867249137444e-09
5,N3,-9.867829117344061e-09,231.48,3999.999999573707,7.742867249137444e-09
5,N4,-9.867829117344797e-09,231.48,3999.999999573707,7.742867249137444e-09
5,N5,-9.86782911720206e-09,38.58,3999.999997442242,-3.5427965052119947e-09
6,N1,-9.867829117197816e-09,42.36,3999.999997670484,-2.3343033326469695e-09
6,N2,-9.867829117327713e-09,254.16,3999.999999611747,7.944282777897232e-09
6,N3,-9.867829117327708e-09,254.16,3999.999999611747,7.944282777897232e-09
6,N4,-9.867829117327911e-09,254.16,3999.999999611747,7.944282777897232e-09
6,N5,-9.867829117197715e-09,42.36,3999.999997670484,-2.3343033326469704e-09
7,N1,-9.868060330890177e-09,51.9,3999.9999980986395,-6.70730090681762e-11
7,N2,-9.754530312669093e-09,311.4,3999.9999996867523,8.218780453366401e-09
7,N3,-9.82145540329084e-09,311.4,3999.999999684603,8.32215449848825e-09
7,N4,-9.852031984444683e-09,311.4,3999.9999996836214,8.322154498491515e-09
7,N5,-9.866714007735209e-09,51.9,3999.999998098899,-6.707300906843728e-11
8,N1,-9.866534888535984e-09,59.7,3999.999998347314,1.2482229619684469e-09
8,N2,-9.453950863542571e-09,358.2,3999.9999997360705,8.232264874429603e-09
8,N3,-9.818911378804173e-09,358.2,3999.999999725882,8.54137049366094e-09
8,N4,-9.845494603353531e-09,358.2,3999.99999972514,8.541370493663552e-09
8,N5,-9.86671400775222e-09,59.7,3999.999998347284,1.2482229619684512e-09
9,N1,-9.866534888542087e-09,60.0,3999.9999983555776,1.2919818471586978e-09
9,N2,-9.788621963338221e-09,360.0,3999.999999728094,8.513770827774845e-09
9,N3,-9.819003433749283e-09,360.0,3999.99999972725,8.548663641192653e-09
9,N4,-9.845528509388116e-09,360.0,3999.999999726513,8.548663641195239e-09
9,N5,-9.866714007752742e-09,60.0,3999.9999983555476,1.2919818471587036e-09
10,N1,-9.866714007741026e-09,54.36,3999.999998184931,3.8850093505162835e-10
10,N2,-9.866714007843915e-09,326.16,3999.9999996974884,8.398083489178359e-09
10,N3,-9.866714007843894e-09,326.16,3999.9999996974884,8.398083489178359e-09
10,N4,-9.866714007843938e-09,326.16,3999.9999996974884,8.398083489178359e-09
10,N5,-9.866714007741084e-09,54.36,3999.999998184931,3.8850093505162686e-10
11,N1,-9.866714007726932e-09,48.18,3999.999997952114,-8.443563547270931e-10
11,N2,-9.866714007843343e-09,289.08,3999.9999996586857,8.192607274216092e-09
11,N3,-9.866714007843345e-09,289.08,3999.9999996586857,8.192607274216092e-09
11,N4,-9.866714007843348e-09,289.08,3999.9999996586857,8.192607274216092e-09
11,N5,-9.866714007726902e-09,48.18,3999.999997952114,-8.443563547270919e-10
12,N1,-9.867050191659132e-09,45.9,3999.999997850316,-1.3830302651594028e-09
12,N2,-9.867050191780739e-09,275.4,3999.999999641719,8.102828289144435e-09
12,N3,-9.867050191780754e-09,275.4,3999.999999641719,8.102828289144435e-09
12,N4,-9.867050191780739e-09,275.4,3999.999999641719,8.102828289144435e-09
12,N5,-9.867050191659092e-09,45.9,3999.999997850316,-1.3830302651594035e-09
13,N1,-9.867050191657492e-09,44.94,3999.9999978043948,-1.6261924604104943e-09
13,N2,-9.867050191781705e-09,269.64,3999.9999996340657,8.062301256602776e-09
13,N3,-9.86705019178173e-09,269.64,3999.9999996340657,8.062301256602776e-09
13,N4,-9.867050191781705e-09,269.64,3999.9999996340657,8.062301256602776e-09
13,N5,-9.867050191657453e-09,44.94,3999.9999978043948,-1.6261924604104935e-09
14,N1,-9.867050191656004e-09,44.46,3999.9999977806906,-1.7517114073518588e-09
14,N2,-9.86705019178156e-09,266.76,3999.999999630115,8.041381432112648e-09
14,N3,-9.867050191781586e-09,266.76,3999.999999630115,8.041381432112648e-09
14,N4,-9.867050191781561e-09,266.76,3999.999999630115,8.041381432112648e-09
14,N5,-9.867050191655964e-09,44.46,3999.9999977806906,-1.7517114073518597e-09
15,N1,-9.867050191653337e-09,43.86,3999.9999977503307,-1.912473533307893e-09
15,N2,-9.86705019178061e-09,263.16,3999.999999625055,8.014587744453439e-09
15,N3,-9.86705019178063e-09,263.16,3999.999999625055,8.014587744453439e-09
15,N4,-9.86705019178061e-09,263.16,3999.999999625055,8.014587744453439e-09
15,N5,-9.867050191653295e-09,43.86,3999.9999977503307,-1.9124735333078935e-09
16,N1,-9.867050191652073e-09,45.48,3999.999997830464,-1.4881505974237032e-09
16,N2,-9.867050191774802e-09,272.88,3999.999999638411,8.085308233767134e-09
16,N3,-9.867050191774808e-09,272.88,3999.999999638411,8.085308233767134e-09
16,N4,-9.867050191774802e-09,272.88,3999.999999638411,8.085308233767134e-09
16,N5,-9.867050191652036e-09,45.48,3999.999997830464,-1.4881505974237028e-09
17,N1,-9.866714007726634e-09,48.66,3999.999997972315,-7.373836656542897e-10
17,N2,-9.866714007841847e-09,291.96,3999.9999996620527,8.210436055728148e-09
17,N3,-9.86671400784184e-09,291.96,3999.9999996620527,8.210436055728148e-09
17,N4,-9.866714007841867e-09,291.96,3999.9999996620527,8.210436055728148e-09
17,N5,-9.866714007726636e-09,48.66,3999.999997972315,-7.373836656542896e-10
18,N1,-9.86671400773025e-09,50.04,3999.9999980282346,-4.412687683992784e-10
18,N2,-9.866714007841963e-09,300.24,3999.9999996713723,8.259788538603771e-09
18,N3,-9.866714007841923e-09,300.24,3999.9999996713723,8.259788538603771e-09
18,N4,-9.866714007841978e-09,300.24,3999.9999996713723,8.259788538603771e-09
18,N5,-9.86671400773035e-09,50.04,3999.9999980282346,-4.4126876839927696e-10
19,N1,-9.856647603459898e-09,50.52,3999.999998048961,-3.420643145507881e-10
19,N2,-9.840395910673305e-09,303.12,3999.999999675363,8.276322614245581e-09
19,N3,-9.83312476271791e-09,303.12,3999.999999675603,8.276322614244973e-09
19,N4,-9.800997179761314e-09,303.12,3999.999999676663,8.256583743962377e-09
19,N5,-9.866714007731617e-09,50.52,3999.999998046969,-3.420643145424983e-10
20,N1,-9.856647603469844e-09,55.62,3999.999998227859,6.06237159817582e-10
20,N2,-9.840395910664677e-09,333.72,3999.99999970513,8.434372859972928e-09
20,N3,-9.833124762705395e-09,333.72,3999.9999997053483,8.434372859972427e-09
20,N4,-9.5775021378697e-09,333.72,3999.999999713008,8.157638715806397e-09
20,N5,-9.866714007743856e-09,55.62,3999.9999982260492,6.062371598244211e-10
21,N1,-9.856647603468207e-09,53.88,3999.9999981706296,3.028751081849091e-10
21,N2,-9.840395910672029e-09,323.28,3999.9999996956076,8.38381251803437e-09
21,N3,-9.83312476271548e-09,323.28,3999.9999996958327,8.383812518033835e-09
21,N4,-9.725632464833808e-09,323.28,3999.999999699158,8.23668119272538e-09
21,N5,-9.866714007739944e-09,53.88,3999.9999981687615,3.0287510819219675e-10
22,N1,-9.866714007705472e-09,42.23999999999999,3999.99999766413,-2.3693439671152185e-09
22,N2,-9.866714007838022e-09,253.44,3999.9999996106885,7.938442672152608e-09
22,N3,-9.866714007837991e-09,253.44,3999.9999996106885,7.938442672152608e-09
22,N4,-9.866714007838135e-09,253.44,3999.9999996106885,7.938442672152608e-09
22,N5,-9.866714007705513e-09,42.23999999999999,3999.99999766413,-2.369343967115219e-09
23,N1,-9.866714007683714e-09,37.14,3999.999997343373,-4.0678806992774425e-09
23,N2,-9.866714007834676e-09,222.84,3999.999999557229,7.655353216793763e-09
23,N3,-9.866714007834648e-09,222.84,3999.999999557229,7.655353216793763e-09
23,N4,-9.866714007834747e-09,222.84,3999.999999557229,7.655353216793763e-09
23,N5,-9.866714007683715e-09,37.14,3999.999997343373,-4.0678806992774425e-09
24,N1,-9.866714007669693e-09,34.38,3999.999997130101,-5.197239359258545e-09
24,N2,-9.866714007832831e-09,206.28,3999.9999995216835,7.467126773464702e-09
24,N3,-9.866714007832805e-09,206.28,3999.9999995216835,7.467126773464703e-09
24,N4,-9.866714007832886e-09,206.28,3999.9999995216835,7.467126773464703e-09
24,N5,-9.866714007669678e-09,34.38,3999.999997130101,-5.197239359258546e-09
