node,x_power_mw,x_energy_mwh,energy_power_ratio_h
N1,42.91448293868328,85.82896605875027,2.0000000042266315
N2,58.74996128855751,117.49992680041952,2.0000000718860815
N3,2.331538238403894,4.719194860255749,2.024069252875037
N4,17.00435046205668,36.33408214070625,2.1367521342130487
N5,27.962411033176405,142.86143432548732,5.109052797914576
