hour,lambda_system,system_net_injection_residual_mw
1,67.15000052554544,5.0904159619818865e-08
2,67.15000054169107,5.090412113740528e-08
3,67.15000055241863,5.0904161930253874e-08
4,67.15000055580983,5.090413836425264e-08
5,67.15000054349238,5.0904159243962414e-08
6,67.15000051336638,5.0904129560726264e-08
7,67.15000046580218,5.090412641067556e-08
8,67.15000043863134,5.090413354478842e-08
9,67.15000045414872,5.0904162164131085e-08
10,60.0000002003386,4.548397348782364e-08
11,60.00000039329363,4.548403927667268e-08
12,60.00000045686439,4.5483968874143694e-08
13,60.00000047941838,4.548398265778947e-08
14,60.000000494156296,4.54839900708538e-08
15,60.00000050203276,4.548396027203617e-08
16,60.00000045346782,4.5483979788635997e-08
17,60.00000024827911,4.5483972916614934e-08
18,67.15000056846529,5.090413205506884e-08
19,67.15000046972234,5.090410625522873e-08
20,67.15000042726452,5.090417575223798e-08
21,67.15000042274826,5.090421875924972e-08
22,67.15000044543042,5.0904198125331125e-08
23,67.15000047640434,5.090415865593132e-08
24,67.15000050112847,5.090415951342869e-08
