hour,lambda_system,system_net_injection_residual_mw
1,67.15000065564696,5.609091200369581e-14
2,67.15000065334675,-5.067580561686488e-15
3,67.15000064933729,-7.0275376662136375e-15
4,67.15000064408339,4.2714100783669893e-14
5,67.15000065064228,-1.2320936427470901e-14
6,67.15000065602239,-2.030033749698816e-14
7,67.15000065913584,7.423063552286965e-15
8,67.15000065995665,7.243187672748451e-14
9,67.15000065781477,-4.8845519096302896e-14
10,60.00000059389874,-1.267977591949059e-14
11,60.00000058962463,-9.849135907938148e-15
12,60.00000058866351,-8.747583489755445e-15
13,60.000000587989,4.33659774680898e-14
14,60.00000058715146,-1.7669887263065867e-14
15,60.00000058613983,3.5445574207075576e-14
16,60.00000058837351,6.819921659567333e-15
17,60.000000591191736,9.836517318978849e-15
18,67.15000065537487,2.1123609888769208e-14
19,67.15000062571397,-7.206057819723798e-14
20,67.15000062881172,-5.240015075299946e-14
21,67.15000065945702,4.5210582720801546e-14
22,67.15000065906224,-4.2499763342285277e-14
23,67.15000065758844,3.239842744982104e-14
24,67.1500006564448,-7.38429985542512e-15
