hour,lambda_system,system_net_injection_residual_mw
1,67.1500005973491,8.730086178955397e-14
2,67.14999943166738,-1.4552315077204685e-14
3,67.15000057080356,4.085588434842484e-14
4,67.15000056136954,1.2988944209170386e-14
5,67.15000058392354,5.916898171866492e-14
6,67.15000061581735,1.212746833769633e-15
7,67.15000064023336,7.396729254778001e-14
8,67.1500006496579,-3.5260099999839704e-14
9,67.15000064100222,2.20575601408698e-14
10,60.00017936404683,1.1838480296964958e-14
11,60.00000059306948,9.165152160892702e-15
12,60.00000058876237,-1.851651199503351e-14
13,60.00000057997874,6.706433245494305e-14
14,60.000000574652866,3.124416495301638e-14
15,60.000000570790554,-6.49132936485844e-14
16,60.00000058636463,-5.316490957938859e-14
17,60.00000061421319,-1.3271980662233382e-14
18,67.15000062330701,-4.116537713775022e-14
19,67.14801066996884,7.645344104029718e-14
20,67.14999709668291,5.6654070462183384e-14
21,67.15000076488234,9.135057155384757e-14
22,67.15000065125321,-1.8105420455803732e-14
23,67.15000063518295,-6.172275786763008e-14
24,67.15000062623066,3.8205248572425385e-14
