hour,lambda_system,system_net_injection_residual_mw
1,67.15000065461541,1.3641099726248615e-14
2,67.1500006522766,-4.624055270224914e-15
3,67.15000064988492,4.454839194127945e-14
4,67.15000064811271,1.087860237826031e-13
5,67.15000065064746,8.077025160971125e-14
6,67.15000065547049,2.890342535353082e-14
7,67.15000066268941,-6.2766506741032614e-15
8,67.15000066706942,-3.332580831786916e-14
9,67.15000066062835,-5.611821289632669e-14
10,60.000000613995574,5.388629577021211e-14
11,60.000000590231316,-7.076135735629285e-14
12,60.000000588516095,-6.158947026521014e-15
13,60.00000058622791,6.83630178180371e-14
14,60.00000058394782,2.5637146346894806e-15
15,60.00000058457459,3.5853308967970276e-14
16,60.000000587782885,2.956188027598938e-14
17,60.00000059436441,7.74569859297485e-14
18,67.15000065684481,4.9699656777247754e-14
19,92.71458383398539,-6.360316405229132e-14
20,500.0000028694378,-5.110060968645097e-14
21,92.71458385972942,-9.7830800956589e-15
22,67.15000066841985,-4.69188060670928e-15
23,67.1500006589056,-5.022217389761281e-14
24,67.15000065604053,8.29834484848536e-14
