hour,lambda_system,system_net_injection_residual_mw
1,67.1500006396817,6.209692523064016e-14
2,67.15000063168655,-1.916991176794249e-14
3,67.15000061921832,3.710800908057398e-14
4,67.15000060474195,4.539655234553143e-14
5,67.1500006231632,5.954872696403187e-14
6,67.1500006411516,8.246344326716341e-15
7,67.15000065303035,7.740982639764571e-14
8,67.15000065624675,1.442864729744988e-14
9,67.15000064727172,-7.738204028913931e-14
10,60.0000006082652,3.6662992776619535e-14
11,60.00000058855456,-1.0962292164646254e-15
12,60.000000584591014,-8.148659682643105e-14
13,60.0000005819122,1.7502158733564663e-14
14,60.000000578727,1.5231748619505762e-14
15,60.00000057513302,6.499788950247443e-14
16,60.00000058360877,-1.5761436791939805e-14
17,60.00000059554545,-7.184724285869569e-15
18,67.15000063821685,5.415618087044432e-14
19,67.15000056957035,-3.4815656645845266e-14
20,67.1500005941562,-1.2930583783695736e-13
21,67.1500006591311,-3.076437230189665e-14
22,67.1500006538651,1.910439004054217e-14
23,67.15000064752087,-1.635751034277993e-14
24,67.1500006429253,-2.379621321775588e-14
