iteration,investor,node,x_power_mw,x_energy_mwh,proposed_x_power_mw,private_headroom_limit_mw,private_headroom_slack_mw,access_shadow_price_eur_per_mw_day,headroom_complementarity_residual_eur_per_day,headroom_mw
19,I1,N1,0.0,0.0,6.35840770712091e-05,200.0,199.99993641592292,4.536365137867736e-08,9.072727391329566e-06,200.0
19,I1,N2,0.0,0.0,2.3522782530763654e-05,199.89679435402655,199.89677083124403,4.538763997790696e-08,9.072842667234677e-06,199.9225816220801
19,I1,N3,0.0,0.0,6.15406998851655e-05,198.99153914540088,198.991477604701,4.5594263148221785e-08,9.072869794162219e-06,198.97726788168677
19,I1,N4,0.0,0.0,6.358404552190095e-05,200.0,199.99993641595447,4.5363651378389834e-08,9.072727391273491e-06,200.0
19,I1,N5,0.0,0.0,6.356730031659074e-05,200.0,199.99993643269968,4.536365132634228e-08,9.072727381623609e-06,200.0
19,I1,N6,0.0446158536831056,0.08923242046267474,2.5460188018447847e-05,190.0190805433607,190.01905508317267,4.774855530215946e-08,9.073135360102956e-06,190.08846208703025
19,I1,N7,0.0,0.0,2.352276804922712e-05,199.90042209753165,199.90039857476359,4.53868153490362e-08,9.072842478311534e-06,199.92530243586194
19,I1,N8,47.09831762697348,117.28830548589711,46.47711413625474,66.54376001241192,20.06664587615718,4.5294305739290926e-07,9.089047934767448e-06,20.212383085669444
19,I1,N9,0.0,0.0,6.163083281290192e-05,198.3235380848761,198.3234764540433,4.5748123435812795e-08,9.072926881039084e-06,198.30626666668306
19,I2,N1,0.0,0.0,5.05566149640364e-05,200.0,199.99994944338505,4.5363647399233354e-08,9.072727186414216e-06,200.0
19,I2,N2,0.0,0.0,2.4135459112140787e-05,199.89679435402655,199.89677021856744,4.538710933860319e-08,9.072736566343758e-06,199.9225816220801
19,I2,N3,0.0,0.0,5.609772040644217e-05,198.99153914540088,198.99148304768048,4.5594005965589564e-08,9.072818865177458e-06,198.97726788168677
19,I2,N4,0.0,0.0,5.055654983613243e-05,200.0,199.99994944345016,4.536364739921855e-08,9.072727186414209e-06,200.0
19,I2,N5,0.0,0.0,5.052923232941668e-05,200.0,199.99994947076766,4.5363647393010025e-08,9.072727186411725e-06,200.0
19,I2,N6,0.0446116377656756,0.08922404564346935,4.806175996965539e-05,190.01906738828015,190.01901932652018,4.775119130630729e-08,9.073634543697568e-06,190.08846208703025
19,I2,N7,0.0,0.0,2.4135463313805905e-05,199.90042209753165,199.90039796206833,4.5386284014654495e-08,9.072736236548894e-06,199.92530243586194
19,I2,N8,40.17347530008484,113.06620240172572,39.34434531522147,59.68822651690482,20.343881201683352,4.4677115887244594e-07,9.08905938043944e-06,20.212383085669444
19,I2,N9,0.0,0.0,5.61694187992294e-05,198.3235380848761,198.3234819154573,4.574788373482049e-08,9.072879592553115e-06,198.30626666668306
19,I3,N1,0.0,0.0,3.891534251754052e-05,200.0,199.99996108465749,2.3336510891271656e-07,4.6673012701060166e-05,200.0
19,I3,N2,0.0,0.0,3.277459790130093e-05,199.89679435402655,199.89676157942864,4.82671235303478e-07,9.648441684470764e-05,199.9225816220801
19,I3,N3,0.015669226619337576,0.031339466268818575,2.5890786496511813e-05,199.01242281729785,199.01239692651134,5.160706777153525e-07,0.00010270446255562145,198.97726788168677
19,I3,N4,0.0,0.0,3.8798936549924754e-05,200.0,199.99996120106346,2.3975443735421564e-07,4.7950878168625925e-05,200.0
19,I3,N5,0.0,0.0,3.946311031883728e-05,200.0,199.9999605368897,2.0579444643215703e-07,4.115888116514247e-05,200.0
19,I3,N6,0.351211240177671,0.7024240092626065,0.07979027005335845,190.40128612206502,190.32149585201165,4.7904433490055536e-08,9.117243439770572e-06,190.08846208703025
19,I3,N7,0.0,0.0,3.277158953390593e-05,199.90042209753165,199.90038932594211,4.827572301637839e-07,9.650335825965384e-05,199.92530243586194
19,I3,N8,47.3361993700286,163.1227306831101,46.60373429054054,66.81872895172347,20.214994661182935,-6.093213150695174e-05,-0.0012317427131075258,20.212383085669444
19,I3,N9,0.006377199465924291,0.01275538976287822,2.547094922194613e-05,198.33203252718096,198.33200705623173,5.040118765563078e-07,9.996168705759024e-05,198.30626666668306
19,I4,N1,0.0,0.0,5.319691780229956e-05,200.0,199.9999468030822,4.4178330836542576e-08,8.835663817157482e-06,200.0
19,I4,N2,0.077418377919915,0.15483828683722828,5.657375930460952e-05,200.0,199.9999434262407,4.4327579722463855e-08,8.865513436714945e-06,199.9225816220801
19,I4,N3,1.0070628916938917,2.014127255055079,1.065520018669083,199.97911632810306,198.91359630943398,-6.914265405364934e-07,-0.00013753413976190455,198.97726788168677
19,I4,N4,0.0,0.0,5.3196140160847735e-05,200.0,199.99994680385984,4.416924446094374e-08,8.833846542555429e-06,200.0
19,I4,N5,0.0,0.0,5.4904898405045895e-05,200.0,199.9999450951016,4.4318431745874994e-08,8.863683915876007e-06,200.0
19,I4,N6,9.471099181343309,18.94219986270543,9.445091535415393,199.43936962183184,189.99427808641644,-1.346838431719648e-06,-0.0002558915955336158,190.08846208703025
19,I4,N7,0.07469756413807702,0.14939665890673645,5.654914724519767e-05,200.0,199.99994345085275,4.432717423298579e-08,8.865432339933255e-06,199.92530243586194
19,I4,N8,45.17962461724365,174.53989230289906,44.44039758090212,64.66440818455635,20.22401060365423,8.317937458773101e-07,1.682220553667599e-05,20.212383085669444
19,I4,N9,1.6873561338510192,3.3747137433615335,1.7455221169469077,199.99150555769518,198.24598344074826,7.469504473401309e-07,0.0001480799260144511,198.30626666668306
20,I1,N1,0.0,0.0,4.88081885829602e-05,200.0,199.99995119181142,4.529298557033536e-08,9.05859490339849e-06,200.0
20,I1,N2,0.0,0.0,2.5351580141484428e-06,199.9225816220801,199.92257908692207,4.5372389800947955e-08,9.070965188342674e-06,199.94192014661783
20,I1,N3,0.0,0.0,3.56520658089032e-06,198.97726788168677,198.9772643164802,4.558581738019038e-08,9.070541233940938e-06,198.9572774869358
20,I1,N4,0.0,0.0,4.880695980542505e-05,200.0,199.9999511930402,4.529297837351873e-08,9.058593464091172e-06,200.0
20,I1,N5,0.0,0.0,5.315360537496191e-05,200.0,199.99994684639464,5.4212213944506615e-08,1.0842439907326697e-05,200.0
20,I1,N6,0.033462693869097906,0.06692593764039693,3.214427074861912e-06,190.13307794071335,190.13307472628628,4.771180418190913e-08,9.071592029844867e-06,190.2791794527993
20,I1,N7,0.0,0.0,2.535146440017015e-06,199.92530243586194,199.9252999007155,4.5371770984872806e-08,9.070964921177277e-06,199.94396076197853
20,I1,N8,46.86482294381642,116.93778869749912,46.16433889434524,67.31070071264293,21.146361818297684,4.2983740714619154e-07,9.089497334552302e-06,21.199157275498152
20,I1,N9,0.0,0.0,3.5639668822543136e-06,198.30626666668306,198.30626310271617,4.574041118073825e-08,9.0706100140339e-06,198.30261224746036
20,I2,N1,0.0,0.0,4.6635537730224094e-05,200.0,199.99995336446227,4.564952425620456e-08,9.129902722350801e-06,200.0
20,I2,N2,0.0,0.0,8.55243519101091e-06,199.9225816220801,199.9225730696449,4.539999388251529e-08,9.076483594338594e-06,199.94192014661783
20,I2,N3,0.0,0.0,1.8941208994787504e-05,198.97726788168677,198.97724894047778,4.5618792410374545e-08,9.077101813803075e-06,198.9572774869358
20,I2,N4,0.0,0.0,4.703577264662118e-05,200.0,199.99995296422736,4.5877897032135595e-08,9.175577248524786e-06,200.0
20,I2,N5,0.0,0.0,4.6803319821002634e-05,200.0,199.99995319668017,4.536275489987119e-08,9.072548856846711e-06,200.0
20,I2,N6,0.033461591010521353,0.06692382676559193,1.145074505863072e-05,190.1330737247959,190.13306227405084,4.772914848993227e-08,9.074889162123712e-06,190.2791794527993
20,I2,N7,0.0,0.0,8.55251083148902e-06,199.92530243586194,199.92529388335112,4.539937390297827e-08,9.076483169673072e-06,199.94396076197853
20,I2,N8,39.883782104038914,112.71567039809386,39.014702515901135,60.38585838575426,21.371155869853126,4.252820990739696e-07,9.088770027968125e-06,21.199157275498152
20,I2,N9,0.0,0.0,1.8966964333652334e-05,198.30626666668306,198.3062476997187,4.5773558447884455e-08,9.077182619663726e-06,198.30261224746036
20,I3,N1,0.0,0.0,4.8258382465506405e-09,200.0,199.99999999517416,4.53540068050093e-08,9.070801360782988e-06,200.0
20,I3,N2,0.0,0.0,7.985495116180639e-10,199.9225816220801,199.92258162128155,4.537741622568484e-08,9.071970199142344e-06,199.94192014661783
20,I3,N3,0.011751920065240057,0.02350459970161393,4.0294750071879547e-10,198.9929371083061,198.99293710790317,4.559114150467156e-08,9.07231515411662e-06,198.9572774869358
20,I3,N4,0.0,0.0,4.7422286429307206e-09,200.0,199.99999999525778,4.535410221281219e-08,9.070820442347359e-06,200.0
20,I3,N5,0.0,0.0,5.132579529627256e-09,200.0,199.9999999948674,4.535370672364466e-08,9.07074134449615e-06,200.0
20,I3,N6,0.2634084324190502,0.5268180091778668,9.143187704446064e-09,190.4396733272079,190.43967331806473,4.763075814540473e-08,9.070786021102628e-06,190.2791794527993
20,I3,N7,0.0,0.0,7.984080321241926e-10,199.92530243586194,199.92530243506354,4.537679781994203e-08,9.071970027686643e-06,199.94396076197853
20,I3,N8,47.11708039044649,163.5524373071385,46.459723451700135,67.54858245569804,21.088859003997904,-0.0014288787878624543,-0.03013342329103473,21.199157275498152
20,I3,N9,0.00478289969865425,0.009566542322158665,3.968441267934277e-10,198.312643866149,198.31264386575214,4.574788394905422e-08,9.072383817200548e-06,198.30261224746036
20,I4,N1,0.0,0.0,6.331515957159068e-05,200.0,199.99993668484043,4.5428693958777234e-08,9.08573591543044e-06,200.0
20,I4,N2,0.05807985338217091,0.11616123436866224,6.427976893862435e-05,200.0,199.99993572023106,4.542334378110113e-08,9.084665836418183e-06,199.94192014661783
20,I4,N3,1.0309705929989608,2.061942660803074,1.1026936969141674,199.98433077338066,198.8816370764665,-0.00035538313709725393,-0.07067918009527219,198.9572774869358
20,I4,N4,0.0,0.0,6.331479482904515e-05,200.0,199.99993668520517,4.5428919503999314e-08,9.085781024477145e-06,200.0
20,I4,N5,0.0,0.0,6.331383544694708e-05,200.0,199.99993668616455,4.542716512561303e-08,9.085430148954548e-06,200.0
20,I4,N6,9.390487829902039,18.780977165405282,9.148653775578227,199.55956126837356,190.41090749279533,4.8811686938971935e-08,9.294277606303872e-06,190.2791794527993
20,I4,N7,0.056039238021475854,0.11208000332891946,6.425967167237207e-05,200.0,199.99993574032834,4.5423389323500435e-08,9.084674945808004e-06,199.94396076197853
20,I4,N8,44.935157286200024,174.88212071837185,44.20175529306913,65.39200770291308,21.19025240984395,-0.001056558983056927,-0.022388751536864322,21.199157275498152
20,I4,N9,1.692604852840995,3.385211184651532,1.7083510098109227,199.99362280053407,198.28527179072316,0.00035547271895558724,0.07048500469229596,198.30261224746036
21,I1,N1,0.0,0.0,6.541363386210606e-05,200.0,199.99993458636615,7.21307805139745e-08,1.4426151384458436e-05,200.0
21,I1,N2,0.0,0.0,2.617746790110301e-05,199.94192014661783,199.94189396914993,5.673932111126444e-08,1.1344567325509984e-05,199.9564308390573
21,I1,N3,0.0,0.0,6.326204485859238e-05,198.9572774869358,198.95721422489095,7.37785831157547e-08,1.467878136617013e-05,198.94907212106438
21,I1,N4,0.0,0.0,6.541357608522873e-05,200.0,199.9999345864239,7.213081934919528e-08,1.4426159151504215e-05,200.0
21,I1,N5,0.0,0.0,6.538656262851912e-05,200.0,199.99993461343738,7.212473994858248e-08,1.4424943273727671e-05,200.0
21,I1,N6,0.025104274572817074,0.05020910224465896,2.9016683974579012e-05,190.3126421466684,190.3126131299844,6.057537568818933e-08,1.152825803854984e-05,190.2961233847693
21,I1,N7,0.0,0.0,2.6254590947265494e-05,199.94396076197853,199.94393450738758,5.6740247939031856e-08,1.1344868417854719e-05,199.95796924391877
21,I1,N8,46.63035333176717,116.59359495160409,45.92694449561941,68.06398021931457,22.137035723695163,7.971018991968099e-07,1.7645473217945042e-05,22.043415306343576
21,I1,N9,0.0,0.0,6.334317417389097e-05,198.30261224746036,198.3025489042862,7.396683388510769e-08,1.4667811693796781e-05,198.29305938529188
21,I2,N1,0.0,0.0,3.9119724331015465e-05,200.0,199.99996088027567,4.529042054060154e-08,9.058082336371542e-06,200.0
21,I2,N2,0.0,0.0,1.5983993705755115e-05,199.94192014661783,199.94190416262413,4.539567389903484e-08,9.076497480118561e-06,199.9564308390573
21,I2,N3,0.0,0.0,1.595693002166067e-05,198.9572774869358,198.95726153000578,4.561600532738135e-08,9.075635501873949e-06,198.94907212106438
21,I2,N4,0.0,0.0,3.904463995002447e-05,200.0,199.99996095536005,4.532657698862443e-08,9.065313627965008e-06,200.0
21,I2,N5,0.0,0.0,3.667187290886877e-05,200.0,199.99996332812708,4.547212281415343e-08,9.094422895282777e-06,200.0
21,I2,N6,0.02510112460892938,0.050202868430124614,1.9725404153457644e-05,190.3126410438098,190.31262131840566,4.7708581524790634e-08,9.079545209365765e-06,190.2961233847693
21,I2,N7,0.0,0.0,1.5999724885713162e-05,199.94396076197853,199.94394476225364,4.5395272368792326e-08,9.076509830973272e-06,199.95796924391877
21,I2,N8,39.590288214183744,112.37151920862604,38.70980654461822,61.082939379537066,22.37313283491885,3.959475360013086e-07,8.858586818616092e-06,22.043415306343576
21,I2,N9,0.0,0.0,1.860862895653248e-05,198.30261224746036,198.3025936388314,4.5768893976592e-08,9.076090383538882e-06,198.29305938529188
21,I3,N1,0.0,0.0,6.510403980575127e-05,200.0,199.9999348959602,3.820235390173388e-08,7.640468293219208e-06,200.0
21,I3,N2,0.0,0.0,5.7105126319326536e-05,199.94192014661783,199.9418630414915,5.721462873796193e-08,1.1439599463095367e-05,199.9564308390573
21,I3,N3,0.008826248504108706,0.017653438251181312,4.923382071465063e-05,198.96902940700105,198.96898017318034,5.838066947341085e-08,1.161594226695208e-05,198.94907212106438
21,I3,N4,0.0,0.0,6.514258480752275e-05,200.0,199.99993485741518,3.803076498290004e-08,7.606150519157674e-06,200.0
21,I3,N5,0.0,0.0,6.512355733332433e-05,200.0,199.99993487644267,3.815676021081896e-08,7.631349557259832e-06,200.0
21,I3,N6,0.23595180386328835,0.4719048431589906,0.15358191819600275,190.54258788521835,190.38900596702234,4.7595432480995655e-08,9.06164707862729e-06,190.2961233847693
21,I3,N7,0.0,0.0,5.724065497260063e-05,199.94396076197853,199.94390352132356,5.7047535442388596e-08,1.1406306922622231e-05,199.95796924391877
21,I3,N8,46.891570325256225,163.90458907580796,46.21504012968545,68.31623766594464,22.101197536259193,1.1545436176538062e-06,2.5516796557994076e-05,22.043415306343576
21,I3,N9,0.0035994531926313617,0.007199834929886736,4.9113674562696156e-05,198.307395147159,198.30734603348446,5.852858750788285e-08,1.16066488557768e-05,198.29305938529188
21,I4,N1,0.0,0.0,5.34280971849267e-06,200.0,199.99999465719029,4.165211038167976e-08,8.330421853796653e-06,200.0
21,I4,N2,0.04356916094269345,0.08713984773563628,3.708362426107377e-05,200.0,199.99996291637575,6.040628285638397e-08,1.20812543311929e-05,199.9564308390573
21,I4,N3,1.0421016304315065,2.084204736859493,1.075494742729144,199.98824807993475,198.9127533372056,5.213488641530715e-08,1.0370293801791222e-05,198.94907212106438
21,I4,N4,0.0,0.0,5.184303496696386e-06,200.0,199.9999948156965,4.1725747288698344e-08,8.34514924142073e-06,200.0
21,I4,N5,0.0,0.0,4.58549534091473e-06,200.0,199.99999541450467,4.202642027016798e-08,8.405283861321642e-06,200.0
21,I4,N6,9.41771941218568,18.83544032731296,9.499414159036597,199.66966728270134,190.17025312366474,6.11684731724844e-08,1.1632424026399453e-05,190.2961233847693
21,I4,N7,0.04203075608123818,0.08406270383062789,5.310260525166397e-06,200.0,199.99999468973948,4.160395832142008e-08,8.320791443356159e-06,199.95796924391877
21,I4,N8,44.844372822449294,175.20662837765875,44.5720194311971,66.13431456169818,21.562295130501077,8.976130292377056e-06,0.000193545970494065,22.043415306343576
21,I4,N9,1.7033411615154836,3.4066838018406242,1.7355500875389505,199.99521710030135,198.2596670127624,0.0,0.0,198.29305938529188
22,I1,N1,0.0,0.0,3.382256545623723e-05,200.0,199.99996617743454,4.535604420632093e-08,9.071207307206412e-06,200.0
22,I1,N2,0.0,0.0,1.0221243070129318e-05,199.9564308390573,199.95642061781425,4.5378745627831515e-08,9.073771547867478e-06,199.96730723716936
22,I1,N3,0.0,0.0,2.166420705047856e-05,198.94907212106438,198.94905045685732,4.5675324667666046e-08,9.087062471940831e-06,198.93736427657745
22,I1,N4,0.0,0.0,3.382208292181147e-05,200.0,199.9999661779171,4.535598647804683e-08,9.07119576157543e-06,200.0
22,I1,N5,0.0,0.0,3.387763901354085e-05,200.0,199.99996612236097,4.5359300030177507e-08,9.071858469369508e-06,200.0
22,I1,N6,0.018836573461353395,0.03767394300319116,3.347012696237068e-05,190.3212276593421,190.32119418921513,4.767414284629915e-08,9.073399798454882e-06,190.32045132331348
22,I1,N7,0.0,0.0,1.0237606120296945e-05,199.95796924391877,199.95795900631265,4.5378346707424867e-08,9.073761590697504e-06,199.96846104362314
