investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit,last_best_response_access_shadow_price_eur_per_mw_day
I1,N1,0.0,0.0,0.0,0.0,nan
I1,N2,0.0,0.0,0.0,0.0,nan
I1,N3,0.0,0.0,0.0,0.0,nan
I1,N4,0.0,0.0,0.0,0.0,nan
I1,N5,0.0,0.0,0.0,0.0,nan
I1,N6,0.014135118752970443,0.028270985739450655,2.0000529343631874,7.067559376485221e-05,nan
I1,N7,0.0,0.0,0.0,0.0,nan
I1,N8,46.15057124453704,115.86550703555218,2.510597461981957,0.2307528562226852,nan
I1,N9,0.0,0.0,0.0,0.0,nan
I2,N1,0.0,0.0,0.0,0.0,nan
I2,N2,0.0,0.0,0.0,0.0,nan
I2,N3,0.0,0.0,0.0,0.0,nan
I2,N4,0.0,0.0,0.0,0.0,nan
I2,N5,0.0,0.0,0.0,0.0,nan
I2,N6,0.014140276917697831,0.028281428796144634,2.00006187720043,7.070138458848916e-05,nan
I2,N7,0.0,0.0,0.0,0.0,nan
I2,N8,39.0056211573502,111.64341632331441,2.862239159657028,0.195028105786751,nan
I2,N9,0.0,0.0,0.0,0.0,nan
I3,N1,0.0,0.0,0.0,0.0,nan
I3,N2,0.0,0.0,0.0,0.0,nan
I3,N3,0.004988257168115032,0.009977704211989671,2.0002385353680667,2.4941285840575158e-05,nan
I3,N4,0.0,0.0,0.0,0.0,nan
I3,N5,0.0,0.0,0.0,0.0,nan
I3,N6,0.1728737590026313,0.3457488734426159,2.000007840619427,0.0008643687950131565,nan
I3,N7,0.0,0.0,0.0,0.0,nan
I3,N8,46.45941459127724,164.5429108185687,3.5416483885154606,0.23229707295638619,nan
I3,N9,0.002048157509485333,0.004097497929887775,2.000577548802585,1.0240787547426665e-05,nan
I4,N1,0.0,0.0,0.0,0.0,nan
I4,N2,0.024528622202815487,0.0490587640833878,2.0000619552840866,0.00012264311101407743,nan
I4,N3,1.061796958165985,2.123595396085606,2.0000013936314516,0.005308984790829925,nan
I4,N4,0.0,0.0,0.0,0.0,nan
I4,N5,0.0,0.0,0.0,0.0,nan
I4,N6,9.453460984544055,18.906923469795238,2.0000001587468472,0.04726730492272027,nan
I4,N7,0.02366326585503796,0.047327863376408305,2.000056275678114,0.0001183163292751898,nan
I4,N8,44.354022171759325,176.0226560562152,3.9685838496128696,0.22177011085879664,nan
I4,N9,1.7123467683044449,3.4246950173695025,2.000000864755107,0.008561733841522224,nan
