node,x_power_mw,x_energy_mwh,energy_power_ratio_h,private_headroom_limit_mw,private_headroom_slack_mw,headroom_binding,access_shadow_price_eur_per_mw_day,headroom_complementarity_residual_eur_per_day
N1,2.771931735960186e-06,7.537739772822155e-06,2.7193093087521913,100.0,99.99999722806827,False,9.415046110224816e-08,9.415045849246165e-06
N2,1.258943059465897e-06,3.4793291665457527e-06,2.76369065335,100.0,99.99999874105694,False,9.133488896518525e-08,9.133488781533101e-06
N3,3.372342886807775e-06,9.169669783834708e-06,2.719079907237613,32.101593796906,32.10159042456311,False,2.8986457993692174e-07,9.305114023723096e-06
N4,2.772028185547847e-06,7.537960372163788e-06,2.719294273941169,100.0,99.99999722797182,False,9.414964418992934e-08,9.414964158007466e-06
N5,2.68959835078269e-06,7.382793926034977e-06,2.744942910857503,100.0,99.99999731040165,False,9.480884683638303e-08,9.480884428640585e-06
N6,2.3255662933722407e-06,6.18732597202225e-06,2.660567445295303,100.0,99.9999976744337,False,9.24028915893104e-08,9.24028894404199e-06
N7,1.2534045292227463e-06,3.469867476588284e-06,2.768354027522142,100.0,99.99999874659547,False,9.132728883806298e-08,9.13272876933626e-06
N8,20.118911957311813,49.593339797139166,2.4650110255647033,20.118918741673085,6.784361271883199e-06,True,1.3013658069565766,8.828935781269225e-06
N9,4.707950111692847e-06,1.2158363600155192e-05,2.5825175101066193,28.974320129402813,28.9743154214527,False,3.1509552333328737e-07,9.129677080946377e-06
