iteration,investor,termination,solve_seconds,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,abs_capacity_step_mw_equivalent,abs_offer_step_mw,abs_price_step_eur_per_mwh,converged_sweep_streak,max_undamped_delta_power_mw
1,I3,optimal,65.84611070000028,147658.17321604246,1.558982313688971e-06,0.0017815548344515264,36.12436011585185,110.26235236477783,0.6999989388611465,0.699998930757877,34.77238263226102,16.117609529805947,45.92480588375387,0,41.95980394204252
1,I4,optimal,49.603583699998126,240301.83991552313,21.982778370837764,0.0018472421215847135,68.35324689984385,224.29810478259222,0.284440950266298,0.15918795418472548,12.74543333685424,10.588773387956454,45.96151900284871,0,12.976966523545943
1,I2,optimal,62.8489327999996,2766.097723853561,1.2225645904061663e-06,0.001150802185293287,40.73691980999244,123.58353444672952,0.699999265520828,0.6999992623160536,32.16258092855206,11.163950976711297,7.267130624441365,0,26.10109032159444
1,I1,optimal,47.07930370000031,6467.885091535649,23.3896776532825,0.001653863932006061,64.19823291424287,202.8871893131874,0.6999981867099375,0.6999981642241911,25.890449951813622,8.419035567910212,8.721174126640719,0,23.56499757273887
2,I3,optimal,36.16477179999856,143302.00549263155,19.144512511171307,0.001659614674281329,35.93181977469339,127.64402827635398,0.6999999202899171,0.6999999449883552,6.056970853857792,5.740820368998582,18.58749957884414,0,2.616558832004342
2,I4,optimal,10.127787699999317,235324.30367874895,33.45167065194287,0.0015105519560165703,126.21758451211159,421.08975328810374,1.8581893255005426,2.687126288435144,53.14586961082915,6.752074115150256,28.901388114718785,0,46.31584549605387
2,I2,optimal,45.029246000001876,-0.007560174931873914,4.409053986166544e-07,0.0003312001354061067,12.221151674508485,37.07521337683551,0.6999985232276893,0.6999992433256939,22.1771947207649,4.509936207403638,4.554990291056373,0,20.458804027345735
2,I1,optimal,55.18702299999859,1048.0017881152726,6.193706059520588e-07,0.0013954488094896078,39.38227050506497,119.06126530352647,0.6999981667636427,0.6999982234443534,19.605747946824096,5.850559161667558,7.510300383886287,0,19.721139526973342
3,I3,optimal,31.374773800002004,145744.34866008197,6.0111045918356126e-06,0.001250505622010678,35.48791451110281,117.61808870780747,0.6999963177231392,0.699996280950771,13.973157391595642,3.787730646914338,22.87832360213454,0,13.167446669774996
3,I4,optimal,7.595277100001113,233587.96762376814,36.5864924963687,0.001609726226888597,153.06450082251115,535.4782518270214,0.2977963695561494,0.3577803006850795,25.21424675501159,2.7725990559636506,61.80220524021383,0,21.215341526769045
3,I2,optimal,3.8241473999987647,-0.009736827618054207,4.8465464662419786e-06,0.00029175472445786,3.666486642092801,11.12284962251271,0.6999943283108392,0.6999970904070076,6.6531458190585475,1.3529772837808223,1.3664970873169122,0,6.13763463966247
