investor,hour,node,installed_power_mw,charge_offer_mw,charge_bid_price_eur_per_mwh,accepted_charge_mw,discharge_offer_mw,discharge_offer_price_eur_per_mwh,accepted_discharge_mw,joint_lambda_eur_per_mwh
I3,1,N1,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.1499982504369
I3,1,N2,6.368449619869034e-05,3.213958872352926e-05,-7.5,6.752866977794912e-07,3.211953979055856e-05,7.5,7.913487260549726e-07,67.1499985778047
I3,1,N3,6.263239758289336e-05,3.125304373446827e-05,-7.5,5.797171547232408e-07,3.1290887251911685e-05,7.5,1.0098905926406818e-06,67.14999852612276
I3,1,N4,6.38267870044961e-05,3.202020753437756e-05,-7.5,6.352167723883944e-07,3.2281984966519565e-05,7.5,8.638389381569897e-07,67.14999849462676
I3,1,N5,6.368012156156927e-05,3.079235948761346e-05,-7.5,6.493153473362307e-07,3.212988617874164e-05,7.5,8.346588300113083e-07,67.1499985840947
I3,1,N6,6.299437221572076e-05,3.146770405467463e-05,-7.5,6.175729944287016e-07,3.146566230500218e-05,7.5,9.019090008791014e-07,67.14999852053194
I3,1,N7,6.368516587966764e-05,3.2140263087778824e-05,-7.5,6.752870302530685e-07,3.2120210723858004e-05,7.5,7.913493762287756e-07,67.1499985778047
I3,1,N8,36.024323743016,36.024323743016,-7.673005697056219,4.6976083454426166e-07,36.024323743016,3.3734311260634753,35.953996126529454,67.14999854787203
I3,1,N9,6.259088598583835e-05,3.123069677130889e-05,-7.5,5.797100200124606e-07,3.122981486312913e-05,7.5,1.009793408328376e-06,67.14999852804235
I3,2,N1,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999852772988
I3,2,N2,6.368449619869034e-05,3.213938177171954e-05,-7.5,6.752845056250125e-07,3.211986965079092e-05,7.5,7.91352204538342e-07,67.14999888798265
I3,2,N3,6.263239758289336e-05,3.110444206993845e-05,-7.5,5.796593547213584e-07,3.154078721971438e-05,7.5,1.0101805086066487e-06,67.14999884070194
I3,2,N4,6.38267870044961e-05,3.228429384971208e-05,-7.5,6.353248414932811e-07,3.2275328529898597e-05,7.5,8.638390078036413e-07,67.14999880392794
I3,2,N5,6.368012156156927e-05,3.214811373627771e-05,-7.5,6.499334594166625e-07,3.2130426234287807e-05,7.5,8.34663809776822e-07,67.1499988910026
I3,2,N6,6.299437221572076e-05,3.1476951331919635e-05,-7.5,6.175741221231264e-07,3.146094674053566e-05,7.5,9.019111965657694e-07,67.14999883290004
I3,2,N7,6.368516587966764e-05,3.214006301210224e-05,-7.5,6.752848413971461e-07,3.212053271197215e-05,7.5,7.913528495060693e-07,67.14999888798323
I3,2,N8,36.024323743016,36.024323743016,-4.272137385469182,5.747007962783397e-07,36.024323743016,7.723202318894979,2.0800982547763277e-06,67.14999886668282
I3,2,N9,6.259088598583835e-05,3.107880260601702e-05,-7.5,5.796509114343737e-07,3.146696231079602e-05,7.5,1.0100700829223987e-06,67.14999884271414
I3,3,N1,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999849740845
I3,3,N2,6.368449619869034e-05,3.21392872890418e-05,-7.5,6.752372524784027e-07,3.212000536239061e-05,7.5,7.914259588409134e-07,67.14999889753422
I3,3,N3,6.263239758289336e-05,3.108707228459565e-05,-7.5,5.795640301171535e-07,3.1676494660211283e-05,7.5,1.010627178979408e-06,67.14999885942986
I3,3,N4,6.38267870044961e-05,3.2287521070330246e-05,-7.5,6.352624190543056e-07,3.227266010172151e-05,7.5,8.639698423525971e-07,67.14999881472104
I3,3,N5,6.368012156156927e-05,3.214790564387947e-05,-7.5,6.498753524829634e-07,3.213069937723658e-05,7.5,8.347723032933192e-07,67.14999889866287
I3,3,N6,6.299437221572076e-05,3.1481797488444665e-05,-7.5,6.175036649117589e-07,3.146715890229022e-05,7.5,9.020899152081255e-07,67.14999884775763
I3,3,N7,6.368516587966764e-05,3.2139970162017344e-05,-7.5,6.752375898758686e-07,3.212066663320816e-05,7.5,7.914266013566045e-07,67.14999889753422
I3,3,N8,36.024323743016,36.024323743016,-7.74043767152885,4.680595731420386e-07,36.02432374301455,3.373782395098818,0.0982420801562201,67.14999888073052
I3,3,N9,6.259088598583835e-05,3.106197297834654e-05,-7.5,5.795556821852397e-07,3.160003774978298e-05,7.5,1.0105147934623564e-06,67.14999886068588
I3,4,N1,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999831588362
I3,4,N2,6.368449619869034e-05,3.213911358702157e-05,-7.5,6.751448301648623e-07,3.2120218354846395e-05,7.5,7.915702675703349e-07,67.1499987511022
I3,4,N3,6.263239758289336e-05,3.1078118424261875e-05,-7.5,5.793855967822182e-07,3.1766655551992255e-05,7.5,1.011311363963249e-06,67.14999871643273
I3,4,N4,6.38267870044961e-05,3.2290742197785385e-05,-7.5,6.351387141980094e-07,3.2254376112187286e-05,7.5,8.642165591381979e-07,67.14999866778976
I3,4,N5,6.368012156156927e-05,3.214763521490101e-05,-7.5,6.497616209090447e-07,3.2131029642730275e-05,7.5,8.349847421826997e-07,67.14999875111401
I3,4,N6,6.299437221572076e-05,3.148428662770213e-05,-7.5,6.173624408812096e-07,3.147521209759302e-05,7.5,9.024375645206822e-07,67.1499987028403
I3,4,N7,6.368516587966764e-05,3.213979667491193e-05,-7.5,6.751451693315029e-07,3.212087940929603e-05,7.5,7.915709074320618e-07,67.1499987511022
I3,4,N8,36.024323743016,36.024323743016,-4.586579724167571,5.631101914086525e-07,36.024323743016,7.286960414155733,2.313097612323139e-06,67.14999873691902
I3,4,N9,6.259088598583835e-05,3.105393824262788e-05,-7.5,5.793773960843778e-07,3.16927195892238e-05,7.5,1.0112027987942759e-06,67.14999871722577
I3,5,N1,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999880655922
