iteration,investor,termination,solve_seconds,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,abs_capacity_step_mw_equivalent,abs_offer_step_mw,abs_price_step_eur_per_mwh,converged_sweep_streak,max_undamped_delta_power_mw
1,I1,optimal,40.14859009999782,610.705890612358,4.3099310978338353e-07,0.00028975727036595345,34.40349779628296,106.40629448018086,0.6999999845095587,0.6999999637304449,,,,,34.88082397705511
1,I2,optimal,2.9617771001067013,779.2984758011851,5.226549474485228e-06,0.0002463296987116337,26.38565705176543,96.43930135400488,0.6999999490990658,0.6999999303853297,,,,,30.168540361096564
1,I4,optimal,5.320583599852398,210806.30234138845,18.532644623810317,0.0014608638593927026,73.56276269171751,235.50344989851058,0.6085999990629981,0.6112928917517905,,,,,34.24547729009821
1,I3,optimal,5.341646400047466,140957.70138977127,18.422025989772166,0.0009173888247460127,84.1501974026495,240.37291664863022,0.6999999661210355,0.6999999383736044,,,,,17.986648308952766
2,I1,optimal,3.8901978998910636,2804.531859685215,5.047377603235921e-06,0.00031526171369478106,21.377178852726306,79.4391338841523,0.6999994086933117,0.699999350823777,,,,,10.46423912560161
2,I2,optimal,4.219404200091958,2813.851116596699,35.35560192958422,0.0002516689710319042,20.34186696874475,85.34868547741992,0.6999999239180937,0.6999998845836948,,,,,9.05056331836156
2,I4,optimal,3.7392615999560803,210473.5375157337,32.92419802373836,0.0017971323686651886,80.31570257730041,248.58892905406447,0.7470845863856495,0.6980336068951852,,,,,18.984171083019135
2,I3,optimal,4.053830000106245,140860.3283970191,18.426056305706954,0.0009272145107388496,78.62733560955375,229.4204836205622,0.6999979905691422,0.6999977874202074,,,,,5.898817225271408
3,I1,optimal,4.83765560016036,2862.4860168054147,32.9311349759419,0.0002679814351722598,18.026723521792732,73.45357863148047,0.6973867295485265,0.6953987513744821,,,,,2.650684590132762
3,I2,optimal,3.190569000085816,2821.4033595707783,35.360008063942125,0.00023842742666602135,19.177733396408694,82.84339677676803,0.6999989976393146,0.6999988444511049,,,,,2.7151660912292446
3,I4,optimal,4.01334340008907,210469.27751825072,33.0511855290995,0.0014837478520348668,82.69007027096788,252.75769218730173,0.6963383756186847,0.6954020243455287,,,,,12.047261327739939
3,I3,optimal,3.898260499816388,140857.9248013721,18.425652768643722,0.000927592976950109,77.07499931090025,226.3171129393628,0.699996298123108,0.6999956729231746,,,,,3.5697535357555807
4,I1,optimal,3.3391305999830365,2860.255992906109,32.92994793788106,0.0002712135901674628,17.041728068736433,71.60565463637681,0.5570251166076394,0.5931000237017507,,,,,0.795750166582342
4,I2,optimal,3.3010966000147164,2820.6886466728556,35.361196858322245,0.00023943791165947914,18.84576202255109,82.07712142738004,0.5701820359305676,0.5701820882620533,,,,,0.8145457656150966
4,I4,optimal,2.9665079000405967,210469.2849499143,33.03832568717339,0.0014861372183077037,83.40757101521618,254.00397729427166,0.6976734009957145,0.6976849488624662,,,,,3.658933814091
4,I3,optimal,5.031729500042275,140857.89256285885,18.43403650970948,0.0009275883203372359,76.61083233253534,225.38880130740196,0.5351132290872938,0.5351132570818361,,,,,1.071914478010342
5,I1,optimal,5.045416499953717,2860.137817929526,32.92763518326086,0.00028327549807727337,16.74670655447354,71.04801754251726,0.3806874862691731,0.40761797217999707,,,,,0.6527179744584546
5,I2,optimal,183.25506780017167,2820.6557318299756,35.36116596642527,0.00024771306198090315,18.746306915225972,81.84625979913571,0.17105736398925092,0.17105737132140184,,,,,0.5043840154199914
5,I4,optimal,3.116433300077915,210469.28821856642,33.053622989867215,0.0014869003207422793,83.62286503663434,254.37761527163647,0.5592566231274457,0.5810716759071677,,,,,1.106500523033013
5,I3,optimal,3.639388100011274,140857.89228128587,18.460512994096035,0.0008965893066488206,76.47161069410848,225.11037394332487,0.16127603761243922,0.16127602827928,,,,,0.32263467605563534
6,I1,optimal,4.635546499863267,2860.1316249854317,32.92882068753245,0.00029419647762551904,16.658198264019536,70.88056794171301,0.20104740868516494,0.3362465913706874,,,,,0.28721058383594994
6,I2,optimal,2.112902699969709,2820.6533565157442,35.36125764085156,0.00023669685469940305,18.71646721295674,81.77695954941579,0.6726355481838749,0.674732073568966,,,,,3.3243369130722433
