hour,lambda_system,system_net_injection_residual_mw
1,67.14980765449866,1.5505711758208166e-14
2,67.15000044777484,2.1344152474322547e-14
3,67.15000048535907,3.853637750482556e-14
4,67.1498476752307,-3.266484707604978e-14
5,67.1500005033207,-8.675096828805534e-15
6,67.15000057185702,-4.44203424302066e-14
7,67.15000062121742,-3.933382281400699e-14
8,67.15000062689701,7.376822314906643e-14
9,67.15000047512947,-5.06496955218633e-14
10,60.00000064221623,-2.752607881483394e-14
11,60.00000058371456,-5.847718786793337e-14
12,60.00000056911916,-3.4452729704521554e-14
13,60.000000558592674,-7.807431323626421e-15
14,60.00000054557711,4.70340116138189e-15
15,60.000000529510736,-2.5671413779460028e-14
16,60.000000563504315,1.8542471093177353e-14
17,60.00000060657452,-1.0125889249269424e-15
18,67.15000057366579,-1.9710422271894087e-14
19,67.14469625004178,-4.540037559086626e-14
20,67.14915412395607,-1.159107572412248e-15
21,94.90836445676736,-6.89780806258089e-14
22,67.15000062732456,-6.192226298207696e-14
23,67.15000060424917,7.204638103251412e-15
24,67.15000058886936,2.003107601731874e-14
