unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I1,1,N1,0.000145266543127882,0.00014542734320613414,2.7144654740072883e-07,8.730436114758566e-08,-1.8414218625314318e-07,67.14980765449866,-1.2365112387977432e-05,2.6906318141123586e-06,-0.018929416772969953,-0.018893802269833723,-73.25106550739746
I1,2,N1,0.00014542734320613414,0.000145587828854775,2.711558024301583e-07,8.734394675801204e-08,-1.8381185567214625e-07,67.15000044777484,-1.2342966190690946e-05,2.6887481189112775e-06,-0.018929322130968127,-0.018893813942760927,-73.24261450400157
I1,3,N1,0.000145587828854775,0.00014574801040666087,2.7087485801147754e-07,8.738244703924308e-08,-1.8349241097223447e-07,67.15000048535909,-1.2321515485845254e-05,2.6869297878804046e-06,-0.0189292300215471,-0.0188938254245415,-73.23418332152022
I1,4,N1,0.00014574801040666087,0.0001459078962625166,2.706018901066248e-07,8.742007243391806e-08,-1.8318181767270674e-07,67.14984767523072,-1.2300631153594143e-05,2.6851647190540714e-06,-0.01892913999225577,-0.018893836760622767,-73.22577186365066
I1,5,N1,0.0001459078962625166,0.0001460674732587249,2.703166457293981e-07,8.745926360595467e-08,-1.8285738212344342e-07,67.1500005033207,-1.227887330162513e-05,2.6833193200151454e-06,-0.018929047065632122,-0.018893848463771845,-73.21738003591264
I1,6,N1,0.0001460674732587249,0.00014622674977825782,2.7003935955318833e-07,8.749758046429347e-08,-1.8254177908889488e-07,67.15000057185702,-1.225768057020709e-05,2.6815270501311132e-06,-0.018928956214984406,-0.018893860020433292,-73.20900774206166
I1,7,N1,0.00014622674977825782,0.0001463857270142214,2.6976327840252205e-07,8.753583629340075e-08,-1.822274421091213e-07,67.15000062121742,-1.2236572850830356e-05,2.679743360219421e-06,-0.01892886578135401,-0.018893871600028797,-73.20065488767618
I1,8,N1,0.0001463857270142214,0.00014654440615140062,2.694883936614336e-07,8.757403133348716e-08,-1.8191436232794642e-07,67.15000062689701,-1.2215549544363172e-05,2.6779681874619056e-06,-0.018928775764029404,-0.01889388320050288,-73.19232137896124
I1,9,N1,0.00014654440615140062,0.00014670278837648613,2.6921470632581444e-07,8.761216465892489e-08,-1.8160254166688954e-07,67.15000047512947,-1.2194610759216353e-05,2.6762015323855448e-06,-0.01892868616232279,-0.01889389482041845,-73.184007122748
I1,10,N1,0.00014670278837648613,0.00017765003197747948,3.313197307699015e-05,6.01690743289859e-08,-3.307180400266117e-05,60.00000064221622,-0.001984308261398919,0.0002489410661348935,-1.0816400508290611,-0.018888067583597807,-73.17571202649434
I1,11,N1,0.00017765003197747948,0.00020859032365173194,3.3124559181870685e-05,6.018079389985062e-08,-3.306437838797083e-05,60.00000058371456,-0.001983862722578409,0.000248885549818279,-1.0770212859613912,-0.018888071450139772,-73.17076963211903
I1,12,N1,0.00020859032365173194,0.00023952771315653075,3.312146453634344e-05,6.018601794066827e-08,-3.3061278518402766e-05,60.000000569119166,-0.001983676729919973,0.0002488623791571308,-1.0749620722441395,-0.018888073227404472,-73.16856661836471
I1,13,N1,0.00023952771315653075,0.00027046602050823944,3.312244434292037e-05,6.018531785581357e-08,-3.306225902506456e-05,60.00000055859268,-0.001983735559972209,0.00024886972245582133,-1.0752358471149461,-0.01888807312529067,-73.16886068857775
I1,14,N1,0.00027046602050823944,0.00030140915381577824,3.312759263279268e-05,6.017861936279794e-08,-3.306741401342988e-05,60.00000054557711,-0.001984044858846617,0.0002489082843911661,-1.0778718236861748,-0.01888807112992822,-73.17168320249722
