hour,lambda_system,system_net_injection_residual_mw
1,67.15000063494342,-9.019136065334192e-15
2,67.15000062691354,-3.132370210611536e-14
3,67.1500006270588,3.4916089010701783e-14
4,67.15000062197021,-7.303556826021449e-15
5,67.15000065279297,-5.647268178188379e-14
6,67.15000065647322,-4.5254602567293834e-15
7,67.15000066061265,5.324549748843917e-14
8,67.1500006607523,-5.2913781940228084e-14
9,67.15000066017107,1.8392990989379416e-14
10,60.00000059151837,-3.4861368226409917e-14
11,60.0000005898458,6.137906635466988e-14
12,60.000000589492586,-2.3621104215561286e-14
13,60.00000058930632,3.4315725208205313e-14
14,60.00000058887336,-4.3743164718623794e-14
15,60.00000058850578,-2.1299305180038367e-14
16,60.0000005893193,-2.6765751723554668e-14
17,60.00000059047524,1.625692445072018e-14
18,67.15000065763347,-1.913265642913737e-14
19,66.82694816758224,-2.0728269562468333e-14
20,67.14999887359554,-2.0431839638327714e-14
21,67.15000066410785,4.039810305116012e-14
22,67.15000066083196,-2.638687523786094e-14
23,67.15000066002912,-2.2288449562264555e-14
24,67.15000065957615,5.1976179547583907e-14
