investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit,last_best_response_access_shadow_price_eur_per_mw_day
I1,N1,0.005654699999110242,0.011312345233610778,2.0005208473289047,2.8273499995551206e-05,4.3671505039148586e-08
I1,N2,0.6539506536040021,1.3079188379142117,2.0000268073838767,0.0032697532680200105,-5.360302872925422e-07
I1,N3,0.005654098412896076,0.011310701020540048,2.000442899038012,2.8270492064480378e-05,4.351173301533351e-08
I1,N4,0.005654686414391305,0.011312313500223645,2.000520041471009,2.8273432071956527e-05,4.367074144396241e-08
I1,N5,0.0056582076507401295,0.011318598971502199,2.0003859296365087,2.8291038253700647e-05,4.279737955909532e-08
I1,N6,0.005653950436995664,0.011310392168126293,2.0004406289306433,2.826975218497832e-05,4.365659330042963e-08
I1,N7,0.17879891928019184,0.3576153692217211,2.0000980467969716,0.0008939945964009592,6.329878182027606e-07
I1,N8,0.0056540800075501425,0.011310668052741071,2.00044358014698,2.8270400037750713e-05,4.35630139468438e-08
I1,N9,0.00565409851400108,0.01131070126808845,2.00044290704877,2.8270492570005402e-05,4.351167745009288e-08
I2,N1,0.005645790116584476,0.011292700324480822,2.0001983940757166,2.822895058292238e-05,4.5368773921057854e-08
I2,N2,0.10693972729449806,0.21389678903768367,2.0001620955011394,0.0005346986364724903,4.7957864765321785e-08
I2,N3,0.005645599085716518,0.011292251658538246,2.000186603244264,2.8227995428582592e-05,4.5368772799358863e-08
I2,N4,0.005645791914622831,0.011292679543820109,2.000194076329949,2.8228959573114156e-05,4.536877374809654e-08
I2,N5,0.00564696812869622,0.011294979594515088,2.0001847605828242,2.82348406434811e-05,4.5368768151654254e-08
I2,N6,0.005645582468589635,0.0112921830672651,2.0001803410173347,2.8227912342948174e-05,4.536877225792215e-08
I2,N7,0.0975029989643061,0.19502307015932902,2.000175094416563,0.00048751499482153053,4.543327894124073e-08
I2,N8,0.005645601971630988,0.011292255196990786,2.000186207553081,2.8228009858154943e-05,4.5368772839233555e-08
I2,N9,0.00564559922040652,0.011292251970837788,2.0001866108421122,2.82279961020326e-05,4.536877275954736e-08
I3,N1,0.005655120295043232,0.011313762955756456,2.000622863084465,2.827560147521616e-05,3.535989499417032e-05
I3,N2,5.029436830349906,10.058875164757708,2.000000299050957,0.02514718415174953,-3.085543226384721e-05
I3,N3,0.005655395688398544,0.011314334341821327,2.0006264751786524,2.827697844199272e-05,3.537381106396731e-05
I3,N4,0.005654546204058572,0.011312300256469525,2.0005673042958034,2.827273102029286e-05,3.521408575089677e-05
I3,N5,0.0056548522712968705,0.01131318726561739,2.000615882229378,2.8274261356484354e-05,3.5194702753057924e-05
I3,N6,0.005655314220697388,0.011314061513353957,2.0006070523803285,2.8276571103486942e-05,3.559063425387284e-05
I3,N7,0.013798451042143996,0.027598935722192807,2.000147381608168,6.899225521071998e-05,3.098349391423558e-05
I3,N8,0.005655914750934998,0.011315551375990066,2.000658049897137,2.827957375467499e-05,3.559682637182577e-05
I3,N9,0.0056555068113395696,0.011314784196402111,2.000666708369162,2.827753405669785e-05,3.514634695997476e-05
I4,N1,0.005655357155593803,0.011313786406799562,2.0005432186734513,2.8276785777969017e-05,1.696923711914572e-08
I4,N2,5.03377177622693,10.067545055727635,2.00000029863765,0.025168858881134647,-1.4745628232657214e-06
I4,N3,0.005655734399962351,0.011314380629089212,2.0005148454574755,2.8278671999811756e-05,0.0
I4,N4,0.00565535972099608,0.011313776101012998,2.000540488876329,2.8276798604980402e-05,1.7022200865714083e-08
I4,N5,0.005654998540065643,0.01131298196071611,2.0005278304784126,2.8274992700328214e-05,1.941760060716363e-08
I4,N6,0.005655262341947428,0.011313527650268024,2.000531003902488,2.8276311709737142e-05,1.3558638265316552e-08
I4,N7,0.009435666190231994,0.01887287296099266,2.000163272046468,4.717833095115997e-05,1.5679689301577398e-06
I4,N8,0.005655375707529501,0.011313706117905767,2.0005224591609063,2.8276878537647506e-05,0.0
I4,N9,0.005655466845484976,0.011313836192918068,2.000513220575315,2.827733422742488e-05,0.0
