hour,lambda_system,system_net_injection_residual_mw
1,67.15000053514486,-3.683248224295033e-14
2,67.14999948797823,-6.850036375796659e-15
3,67.14999976896597,3.142934003023606e-14
4,67.14999820696022,5.089294287023554e-14
5,67.14999959318797,5.118346711109588e-14
6,67.14999933840225,-5.926879250113168e-14
7,67.15000054946573,-4.026312940815197e-14
8,67.15000063222979,1.6022330268514357e-14
9,67.1500006158362,3.5412770928862326e-14
10,60.00000064846268,7.653507649418422e-15
11,60.00000058296253,2.3590063722099113e-14
12,60.00000056662084,1.030013610261825e-15
13,60.00000055482351,5.153231242911087e-15
14,60.00000054012816,-3.238037378710172e-14
15,60.00000052225453,-1.5394815557775673e-14
16,60.00000056033414,-3.669263188881206e-15
17,60.00000060855721,-3.710210090334415e-14
18,67.1500005652262,-2.4311419002837504e-14
19,67.09433195645083,-4.042125758185657e-14
20,67.14998358469178,-1.0415799932549993e-13
21,67.1500007995074,-4.609882078766846e-14
22,67.15000063373571,2.2848284412359612e-15
23,67.15000060090357,-7.921878061180677e-15
24,67.15000058232266,2.222397483458867e-14
