hour,lambda_system,system_net_injection_residual_mw
1,67.15000052133027,5.16241467897949e-08
2,67.15000053548205,5.162413768171126e-08
3,67.15000054475782,5.162412875573795e-08
4,67.15000054744607,5.162415862041437e-08
5,67.15000053690747,5.162412550831414e-08
6,67.15000051184325,5.1624101156494514e-08
7,67.15000047350433,5.162402622613159e-08
8,67.15000045179849,5.162403357799281e-08
9,67.15000046391249,5.162389617568606e-08
10,60.00000019481531,4.612738844472624e-08
11,60.00000039051112,4.6127436838273674e-08
12,60.00000045498184,4.612743735238727e-08
13,60.00000047785542,4.612743599515762e-08
14,60.00000049280239,4.6127421992217497e-08
15,60.000000500791145,4.612742338298496e-08
16,60.00000045154642,4.612741751855128e-08
17,60.00000024343505,4.6127383685141604e-08
18,67.15000056009096,5.162391923121686e-08
19,67.15000047788227,5.16241381344518e-08
20,67.1500004410855,5.1624132389467525e-08
21,67.15000043548436,5.162415137794245e-08
22,67.15000045292801,5.162412937779766e-08
23,67.15000047812242,5.1624220833757615e-08
24,67.1500004991157,5.16241946738074e-08
