hour,lambda_system,system_net_injection_residual_mw
1,67.15000061889056,3.9520267679641385e-14
2,67.15000061528383,2.8953793498395085e-14
3,67.15000060719301,8.204233142412056e-15
4,67.1500006074377,5.0420657623087784e-14
5,67.15000062075084,-4.9630476572686766e-14
6,67.15000063007004,4.3525830614465315e-15
7,67.15000064805707,-3.520359135316213e-14
8,67.15000065667749,-5.1508916201202513e-14
9,67.15000064541009,-3.6020586948735435e-16
10,60.0000006380539,5.756045448858237e-15
11,60.00000059321939,-7.564980115190461e-14
12,60.000000588111945,4.2038372862447724e-14
13,60.00000058200776,-3.2678609058571834e-15
14,60.000000584333414,3.9969165432667283e-14
15,60.00000057592427,-2.443389712150917e-14
16,60.00000058755999,-9.890672864908764e-15
17,60.00000059960649,-1.5752830697313323e-14
18,67.1499996613074,5.0399976696190243e-14
19,67.15000038317798,2.0892850041701893e-14
20,67.14999943578688,-1.1045205470511416e-13
21,67.15000071463558,-5.760058743116065e-14
22,67.15000065468153,-2.4378785092781683e-14
23,67.15000064423644,4.898828840869546e-14
24,67.1500006357575,-5.691633647417167e-14
