iteration,node,previous_capacity_price_eur_per_mw,capacity_price_eur_per_mw,capacity_price_change_eur_per_mw,total_power_mw,excess_mw,overload_mw,headroom_mw,projected_complementarity_residual_mw
27,N2,0.0,0.0,0.0,7.117873150471794e-07,-99.99999928821269,0.0,99.99999928821269,0.0
27,N3,14.31344341425383,0.7289167641265824,-13.584526650127248,45.66189339949101,-54.33810660050899,0.0,54.33810660050899,54.33810660050899
27,N4,0.0,0.0,0.0,6.81833722934814e-07,-99.99999931816627,0.0,99.99999931816627,0.0
27,N5,0.0,0.0,0.0,6.56488434820452e-07,-99.99999934351156,0.0,99.99999934351156,0.0
27,N6,0.0,0.0,0.0,5.951977028475783e-07,-99.9999994048023,0.0,99.9999994048023,0.0
27,N7,0.0,0.0,0.0,7.12305421436136e-07,-99.99999928769458,0.0,99.99999928769458,0.0
27,N8,86.88705114599954,77.173211181109,-9.71383996489054,61.14464014043785,-38.85535985956215,0.0,38.85535985956215,38.85535985956216
27,N9,0.0,11.630598738319875,11.630598738319875,146.5223949532795,46.5223949532795,46.5223949532795,0.0,46.5223949532795
28,N1,0.0,0.0,0.0,2.189011347911768e-06,-99.99999781098865,0.0,99.99999781098865,0.0
28,N2,0.0,0.0,0.0,2.2041619662246915e-06,-99.99999779583803,0.0,99.99999779583803,0.0
28,N3,0.7289167641265824,12.328582284533335,11.599665520406752,146.398662081627,46.39866208162701,46.39866208162701,0.0,46.39866208162701
28,N4,0.0,0.0,0.0,2.1607546496043803e-06,-99.99999783924535,0.0,99.99999783924535,0.0
28,N5,0.0,0.0,0.0,2.1943607376144753e-06,-99.99999780563927,0.0,99.99999780563927,0.0
28,N6,0.0,0.0,0.0,2.0521021652597947e-06,-99.99999794789784,0.0,99.99999794789784,0.0
28,N7,0.0,0.0,0.0,2.204256914666899e-06,-99.99999779574308,0.0,99.99999779574308,0.0
28,N8,77.173211181109,67.55434780150064,-9.618863379608356,61.52454648156659,-38.47545351843341,0.0,38.47545351843341,38.475453518433426
28,N9,11.630598738319875,0.0,-11.630598738319875,45.52885444148748,-54.47114555851252,0.0,54.47114555851252,46.5223949532795
29,N1,0.0,0.0,0.0,7.581258582170317e-07,-99.99999924187414,0.0,99.99999924187414,0.0
29,N2,0.0,0.0,0.0,7.608417443780323e-07,-99.99999923915826,0.0,99.99999923915826,0.0
29,N3,12.328582284533335,0.0,-12.328582284533335,45.85994619724254,-54.14005380275746,0.0,54.14005380275746,49.31432913813334
29,N4,0.0,0.0,0.0,7.49267954295692e-07,-99.99999925073205,0.0,99.99999925073205,0.0
29,N5,0.0,0.0,0.0,7.584918272941808e-07,-99.99999924150818,0.0,99.99999924150818,0.0
29,N6,0.0,0.0,0.0,7.194218009464363e-07,-99.9999992805782,0.0,99.9999992805782,0.0
29,N7,0.0,0.0,0.0,7.608715771996915e-07,-99.99999923912843,0.0,99.99999923912843,0.0
29,N8,67.55434780150064,57.9251891700349,-9.629158631465742,61.48336547413702,-38.51663452586298,0.0,38.51663452586298,38.51663452586297
29,N9,0.0,11.581310709095497,11.581310709095497,146.325242836382,46.32524283638199,46.32524283638199,0.0,46.32524283638199
30,N1,0.0,0.0,0.0,3.173199279465689e-07,-99.99999968268007,0.0,99.99999968268007,0.0
30,N2,0.0,0.0,0.0,3.1487288088278296e-07,-99.99999968512712,0.0,99.99999968512712,0.0
30,N3,0.0,11.51095377692112,11.51095377692112,146.04381510768448,46.04381510768448,46.04381510768448,0.0,46.04381510768448
30,N4,0.0,0.0,0.0,3.147058402070046e-07,-99.99999968529416,0.0,99.99999968529416,0.0
30,N5,0.0,0.0,0.0,3.1389559863080475e-07,-99.9999996861044,0.0,99.9999996861044,0.0
30,N6,0.0,0.0,0.0,3.0911387096704317e-07,-99.99999969088613,0.0,99.99999969088613,0.0
30,N7,0.0,0.0,0.0,3.148854846628304e-07,-99.99999968511452,0.0,99.99999968511452,0.0
30,N8,57.9251891700349,48.3139471050694,-9.611242064965495,61.55503174013803,-38.44496825986197,0.0,38.44496825986197,38.44496825986198
30,N9,11.581310709095497,0.0,-11.581310709095497,46.04549928971708,-53.95450071028292,0.0,53.95450071028292,46.32524283638199
31,N1,0.0,0.0,0.0,1.7150034348626732e-07,-99.99999982849965,0.0,99.99999982849965,0.0
31,N2,0.0,0.0,0.0,1.751162350849331e-07,-99.99999982488376,0.0,99.99999982488376,0.0
31,N3,11.51095377692112,0.0,-11.51095377692112,45.85136416255647,-54.14863583744353,0.0,54.14863583744353,46.04381510768448
31,N4,0.0,0.0,0.0,1.712993845460076e-07,-99.99999982870061,0.0,99.99999982870061,0.0
31,N5,0.0,0.0,0.0,1.709374099241035e-07,-99.99999982906259,0.0,99.99999982906259,0.0
31,N6,0.0,0.0,0.0,1.7400513353088881e-07,-99.99999982599486,0.0,99.99999982599486,0.0
31,N7,0.0,0.0,0.0,1.739315408426444e-07,-99.99999982606846,0.0,99.99999982606846,0.0
31,N8,48.3139471050694,38.71137232451217,-9.602574780557234,61.58970087777105,-38.41029912222895,0.0,38.41029912222895,38.410299122228935
31,N9,0.0,11.559722273495915,11.559722273495915,146.23888909398366,46.23888909398366,46.23888909398366,0.0,46.23888909398366
32,N1,0.0,0.0,0.0,2.3103274423187143e-07,-99.99999976896726,0.0,99.99999976896726,0.0
32,N2,0.0,0.0,0.0,2.717580042729852e-07,-99.999999728242,0.0,99.999999728242,0.0
32,N3,0.0,11.56209659633479,11.56209659633479,146.24838638533916,46.24838638533916,46.24838638533916,0.0,46.24838638533916
32,N4,0.0,0.0,0.0,2.484150842207826e-07,-99.99999975158491,0.0,99.99999975158491,0.0
32,N5,0.0,0.0,0.0,2.387295404224344e-07,-99.99999976127046,0.0,99.99999976127046,0.0
32,N6,0.0,0.0,0.0,2.8331854196149307e-07,-99.99999971668146,0.0,99.99999971668146,0.0
32,N7,0.0,0.0,0.0,2.711923478009194e-07,-99.99999972880765,0.0,99.99999972880765,0.0
32,N8,38.71137232451217,29.468064828141465,-9.243307496370704,63.02677001451719,-36.97322998548281,0.0,36.97322998548281,36.97322998548282
32,N9,11.559722273495915,0.0,-11.559722273495915,43.87166740158808,-56.12833259841192,0.0,56.12833259841192,46.23888909398366
33,N1,0.0,0.0,0.0,1.1576431963194773e-07,-99.99999988423568,0.0,99.99999988423568,0.0
33,N2,0.0,0.0,0.0,1.287768136046293e-07,-99.99999987122318,0.0,99.99999987122318,0.0
33,N3,11.56209659633479,0.0,-11.56209659633479,43.87451600233554,-56.12548399766446,0.0,56.12548399766446,46.24838638533916
33,N4,0.0,0.0,0.0,1.212600348762459e-07,-99.99999987873997,0.0,99.99999987873997,0.0
33,N5,0.0,0.0,0.0,1.1710888660022004e-07,-99.99999988289112,0.0,99.99999988289112,0.0
33,N6,0.0,0.0,0.0,1.3521107506263924e-07,-99.99999986478892,0.0,99.99999986478892,0.0
33,N7,0.0,0.0,0.0,1.2860687924043773e-07,-99.99999987139311,0.0,99.99999987139311,0.0
33,N8,29.468064828141465,35.94021524800009,6.472150419858622,125.88860167943447,25.888601679434473,25.888601679434473,0.0,25.888601679434487
33,N9,0.0,0.0,0.0,59.20057262863773,-40.79942737136227,0.0,40.79942737136227,0.0
34,N1,0.0,0.0,0.0,1.973412581546001e-07,-99.99999980265873,0.0,99.99999980265873,0.0
34,N2,0.0,0.0,0.0,2.268931089136823e-07,-99.9999997731069,0.0,99.9999997731069,0.0
34,N3,0.0,0.0,0.0,43.81383834072393,-56.18616165927607,0.0,56.18616165927607,0.0
34,N4,0.0,0.0,0.0,1.9899221709817785e-07,-99.99999980100779,0.0,99.99999980100779,0.0
34,N5,0.0,0.0,0.0,1.9733194381094248e-07,-99.99999980266806,0.0,99.99999980266806,0.0
34,N6,0.0,0.0,0.0,2.0278220551756987e-07,-99.9999997972178,0.0,99.9999997972178,0.0
34,N7,0.0,0.0,0.0,2.2767171194956116e-07,-99.9999997723283,0.0,99.9999997723283,0.0
34,N8,35.94021524800009,43.8267568614571,7.8865416134570125,131.54616645382805,31.54616645382805,31.54616645382805,0.0,31.54616645382805
34,N9,0.0,0.0,0.0,51.427213203883284,-48.572786796116716,0.0,48.572786796116716,0.0
35,N1,0.0,0.0,0.0,3.011410264876666e-07,-99.99999969885897,0.0,99.99999969885897,0.0
35,N2,0.0,0.0,0.0,3.0378341722578176e-07,-99.99999969621658,0.0,99.99999969621658,0.0
35,N3,0.0,0.0,0.0,47.54928576326891,-52.45071423673109,0.0,52.45071423673109,0.0
35,N4,0.0,0.0,0.0,3.0176113213415535e-07,-99.99999969823887,0.0,99.99999969823887,0.0
35,N5,0.0,0.0,0.0,2.934928166040428e-07,-99.99999970650718,0.0,99.99999970650718,0.0
35,N6,0.0,0.0,0.0,3.2026767740603185e-07,-99.99999967973233,0.0,99.99999967973233,0.0
35,N7,0.0,0.0,0.0,3.0431639914538667e-07,-99.9999996956836,0.0,99.9999996956836,0.0
35,N8,43.8267568614571,51.840593668965184,8.013836807508085,132.05534723003234,32.05534723003234,32.05534723003234,0.0,32.05534723003234
35,N9,0.0,0.0,0.0,46.18309036269096,-53.81690963730904,0.0,53.81690963730904,0.0
36,N1,0.0,0.0,0.0,5.609737352660013e-07,-99.99999943902627,0.0,99.99999943902627,0.0
36,N2,0.0,0.0,0.0,5.801628538979449e-07,-99.99999941983715,0.0,99.99999941983715,0.0
36,N3,0.0,0.0,0.0,81.78246562089787,-18.217534379102133,0.0,18.217534379102133,0.0
36,N4,0.0,0.0,0.0,5.618106287643898e-07,-99.99999943818938,0.0,99.99999943818938,0.0
36,N5,0.0,0.0,0.0,5.554027005598528e-07,-99.9999994445973,0.0,99.9999994445973,0.0
36,N6,0.0,0.0,0.0,5.803404314166697e-07,-99.99999941965957,0.0,99.99999941965957,0.0
36,N7,0.0,0.0,0.0,5.803406928317141e-07,-99.9999994196593,0.0,99.9999994196593,0.0
36,N8,51.840593668965184,47.394262689745986,-4.446330979219198,82.21467608312322,-17.785323916876777,0.0,17.785323916876777,17.78532391687679
36,N9,0.0,0.0,0.0,81.50593116013347,-18.49406883986653,0.0,18.49406883986653,0.0
37,N1,0.0,0.0,0.0,9.759468282968534e-07,-99.99999902405317,0.0,99.99999902405317,0.0
37,N2,0.0,0.0,0.0,1.021775548523781e-06,-99.99999897822445,0.0,99.99999897822445,0.0
37,N3,0.0,0.0,0.0,93.67494624266318,-6.325053757336818,0.0,6.325053757336818,0.0
37,N4,0.0,0.0,0.0,5.387694135062315e-07,-99.99999946123059,0.0,99.99999946123059,0.0
37,N5,0.0,0.0,0.0,1.0160470269164344e-06,-99.99999898395298,0.0,99.99999898395298,0.0
37,N6,0.0,0.0,0.0,1.068828767727227e-06,-99.99999893117123,0.0,99.99999893117123,0.0
37,N7,0.0,0.0,0.0,1.021948931089212e-06,-99.99999897805107,0.0,99.99999897805107,0.0
37,N8,47.394262689745986,39.209891133719076,-8.18437155602691,67.26251377589236,-32.73748622410764,0.0,32.73748622410764,32.73748622410764
37,N9,0.0,0.0,0.0,90.54961242420141,-9.450387575798587,0.0,9.450387575798587,0.0
38,N1,0.0,0.0,0.0,3.9423121602839865e-07,-99.99999960576878,0.0,99.99999960576878,0.0
38,N2,0.0,0.0,0.0,4.1296336048329294e-07,-99.99999958703664,0.0,99.99999958703664,0.0
38,N3,0.0,0.0,0.0,97.41062272227225,-2.589377277727749,0.0,2.589377277727749,0.0
38,N4,0.0,0.0,0.0,2.6307738490415916e-07,-99.99999973692262,0.0,99.99999973692262,0.0
38,N5,0.0,0.0,0.0,4.048901893217114e-07,-99.99999959510981,0.0,99.99999959510981,0.0
38,N6,0.0,0.0,0.0,4.2629448910327716e-07,-99.99999957370551,0.0,99.99999957370551,0.0
38,N7,0.0,0.0,0.0,4.130096880297119e-07,-99.99999958699031,0.0,99.99999958699031,0.0
38,N8,39.209891133719076,30.101973801643403,-9.107917332075672,63.56833067169732,-36.43166932830268,0.0,36.43166932830268,36.43166932830269
38,N9,0.0,0.0,0.0,91.95862919639801,-8.041370803601993,0.0,8.041370803601993,0.0
39,N1,0.0,0.0,0.0,2.7054751655443107e-07,-99.99999972945248,0.0,99.99999972945248,0.0
39,N2,0.0,0.0,0.0,2.6600198499158756e-07,-99.99999973399801,0.0,99.99999973399801,0.0
39,N3,0.0,0.0,0.0,46.08493707108511,-53.91506292891489,0.0,53.91506292891489,0.0
39,N4,0.0,0.0,0.0,2.343698779703678e-07,-99.99999976563012,0.0,99.99999976563012,0.0
39,N5,0.0,0.0,0.0,2.69015495335488e-07,-99.9999997309845,0.0,99.9999997309845,0.0
39,N6,0.0,0.0,0.0,2.6758665209111386e-07,-99.99999973241334,0.0,99.99999973241334,0.0
39,N7,0.0,0.0,0.0,2.660922226248599e-07,-99.99999973390777,0.0,99.99999973390777,0.0
39,N8,30.101973801643403,35.78454760450214,5.682573802858734,122.73029521143492,22.73029521143492,22.73029521143492,0.0,22.730295211434935
39,N9,0.0,0.0,0.0,61.36349105826022,-38.63650894173978,0.0,38.63650894173978,0.0
40,N1,0.0,0.0,0.0,1.738894591399953e-07,-99.99999982611054,0.0,99.99999982611054,0.0
40,N2,0.0,0.0,0.0,1.9115651899237617e-07,-99.99999980884348,0.0,99.99999980884348,0.0
40,N3,0.0,0.0,0.0,41.27380678346796,-58.72619321653204,0.0,58.72619321653204,0.0
40,N4,0.0,0.0,0.0,1.6286214947353028e-07,-99.99999983713785,0.0,99.99999983713785,0.0
40,N5,0.0,0.0,0.0,1.7407683418248537e-07,-99.99999982592317,0.0,99.99999982592317,0.0
40,N6,0.0,0.0,0.0,1.727699095171711e-07,-99.99999982723008,0.0,99.99999982723008,0.0
40,N7,0.0,0.0,0.0,1.911827944519029e-07,-99.99999980881721,0.0,99.99999980881721,0.0
40,N8,35.78454760450214,43.60002733227723,7.815479727775092,131.26191891110037,31.261918911100366,31.261918911100366,0.0,31.261918911100366
40,N9,0.0,0.0,0.0,54.360849981517994,-45.639150018482006,0.0,45.639150018482006,0.0
