hour,lambda_system,system_net_injection_residual_mw
1,67.15000065290891,-2.2262998609380773e-13
2,67.15000065018417,-3.2991833603189226e-13
3,67.15000064601738,-4.803121565619289e-13
4,67.15000064126185,-1.0957179499481265e-13
5,67.15000064739891,-2.8018212890553865e-13
6,67.15000065356747,-3.3503649370137805e-13
7,67.15000065188462,-2.4383801179667753e-13
8,67.15000066402119,-2.796559356365399e-13
9,67.15000066001033,-1.909045790609957e-13
10,60.00000059542263,-1.8991240592841892e-13
11,60.00000058943371,-4.3656110543841136e-13
12,60.000000587981205,-2.627105953773417e-13
13,60.00000058463823,-2.0995856695401866e-13
14,60.000000581676375,-2.103925413662512e-13
15,60.00000058145881,-4.466205325882729e-13
16,60.00000058757603,-3.160032005684008e-13
17,60.00000059170418,-3.472054583148889e-13
18,67.1500006511926,-2.575540947797805e-13
19,67.15000064021989,-3.129796943365088e-13
20,67.1500006480478,-1.5613534288143503e-13
21,67.15000065802245,-3.1997068940181737e-13
22,67.15000065752474,-2.410480429888104e-13
23,67.15000065738299,-3.7806597386746244e-13
24,67.1500006553691,-3.468146392687909e-13
