unit,soc_hour,node,soc_mwh,delta_soc_capacity_dual,rho_periodicity_dual
I3,0,N1,4.934991393319257e-06,-0.04112125364269528,-65.09026545031406
I3,1,N1,4.926847989066181e-06,-0.041119058238932735,-65.09026545031406
I3,2,N1,4.91870455572481e-06,-0.041115377880610586,-65.09026545031406
I3,3,N1,4.910560674287214e-06,-0.04110942401215729,-65.09026545031406
I3,4,N1,4.902415926090573e-06,-0.04110034944070811,-65.09026545031406
I3,5,N1,4.894269893074141e-06,-0.04108686105968954,-65.09026545031406
I3,6,N1,4.886122158158037e-06,-0.04106683220707588,-65.09026545031406
I3,7,N1,4.877972305498289e-06,-0.041036931359309456,-65.09026545031406
I3,8,N1,4.869819920842598e-06,-0.040991938634093505,-65.09026545031406
I3,9,N1,4.861664591753693e-06,-0.040923824312033286,-65.09026545031406
I3,10,N1,4.878174042571369e-06,-0.04099994829078436,-65.09026545031406
I3,11,N1,4.8946795236990235e-06,-0.04105405192519584,-65.09026545031406
I3,12,N1,4.911182350056417e-06,-0.04109543120424991,-65.09026545031406
I3,13,N1,4.927683837234997e-06,-0.04113101940218411,-65.09026545031406
I3,14,N1,4.944185301137883e-06,-0.04116667298215654,-65.09026545031406
I3,15,N1,4.960688057670125e-06,-0.04120829037629392,-65.09026545031406
I3,16,N1,4.977193422387138e-06,-0.041262959440072654,-65.09026545031406
I3,17,N1,4.993702710287723e-06,-0.041340349121822176,-65.09026545031406
I3,18,N1,4.985547238425772e-06,-0.0412714374612043,-65.09026545031406
I3,19,N1,4.9773946795029705e-06,-0.04122636968661518,-65.09026545031406
I3,20,N1,4.969244621132943e-06,-0.04119683292026694,-65.09026545031406
I3,21,N1,4.961096649106444e-06,-0.04117758301319149,-65.09026545031406
I3,22,N1,4.9529503477651175e-06,-0.04116532918595168,-65.09026545031406
I3,23,N1,4.944805300190581e-06,-0.04115801801842293,-65.09026545031406
I3,24,N1,4.936661088533047e-06,-0.04115414322552834,-65.09026545031406
I3,0,N2,4.7448387346215545e-06,-0.04174860472237438,-66.70091583558586
I3,1,N2,4.74168508645592e-06,-0.04175320028797063,-66.70091583558586
I3,2,N2,4.7385314263859505e-06,-0.041755774998890466,-66.70091583558586
I3,3,N2,4.735377619232753e-06,-0.041756912702210894,-66.70091583558586
I3,4,N2,4.732223529971693e-06,-0.04175713817478469,-66.70091583558586
I3,5,N2,4.729069023839848e-06,-0.04175687422011045,-66.70091583558586
I3,6,N2,4.725913966520262e-06,-0.041756459775944936,-66.70091583558586
I3,7,N2,4.722758224216565e-06,-0.041756246647710535,-66.70091583558586
I3,8,N2,4.719601663825762e-06,-0.0417566513078014,-66.70091583558586
I3,9,N2,4.7164441530155615e-06,-0.04175824868532641,-66.70091583558586
I3,10,N2,4.743172478241683e-06,-0.04198336096605242,-66.70091583558586
I3,11,N2,4.7294487522798595e-06,-0.04200395183875493,-66.70091583558586
I3,12,N2,4.715724251012074e-06,-0.042037808858950934,-66.70091583558586
I3,13,N2,4.7414934630089455e-06,-0.04139627146849384,-66.70091583558586
I3,14,N2,4.769351389537613e-06,-0.04160034148223699,-66.70091583558586
I3,15,N2,4.755626818158983e-06,-0.041617216941999505,-66.70091583558586
I3,16,N2,4.741903015590635e-06,-0.041612244570523815,-66.70091583558586
I3,17,N2,4.768631182537874e-06,-0.04181404659754048,-66.70091583558586
I3,18,N2,4.765473601696542e-06,-0.04180070258779383,-66.70091583558586
I3,19,N2,4.762316965196714e-06,-0.04179159478117215,-66.70091583558586
I3,20,N2,4.7591611407958766e-06,-0.0417857271057851,-66.70091583558586
I3,21,N2,4.756005995439227e-06,-0.041782400543484435,-66.70091583558586
I3,22,N2,4.752851395367427e-06,-0.041781339508349044,-66.70091583558586
I3,23,N2,4.749697206286664e-06,-0.04178266068680901,-66.70091583558586
I3,24,N2,4.746543293497894e-06,-0.04178669292382549,-66.70091583558586
I3,0,N3,2.0745571539249347e-05,-0.011549689517134667,-55.97086455015155
I3,1,N3,1.9302968807611523e-05,-0.010888508667320536,-55.97086455015155
I3,2,N3,1.7859841849851948e-05,-0.010296000939706267,-55.97086455015155
I3,3,N3,1.6399745003530255e-05,-0.00975418407251183,-55.97086455015155
I3,4,N3,1.4904230770735468e-05,-0.009249686857281024,-55.97086455015155
I3,5,N3,1.3350194940300697e-05,-0.00877204672943176,-55.97086455015155
I3,6,N3,1.1705259531809455e-05,-0.008312442308291567,-55.97086455015155
I3,7,N3,9.91799206824831e-06,-0.00786252781897835,-55.97086455015155
I3,8,N3,7.892267127577475e-06,-0.007412982705454836,-55.97086455015155
I3,9,N3,5.394954063059981e-06,-0.006950916775072042,-55.97086455015155
I3,10,N3,5.3782908498344765e-06,-0.006933895815672412,-55.97086455015155
I3,11,N3,5.414233937248642e-06,-0.006906576967799763,-55.97086455015155
I3,12,N3,5.449820488253509e-06,-0.006855887972595506,-55.97086455015155
I3,13,N3,1.7575778064671865e-05,-0.010793116704155064,-55.97086455015155
I3,14,N3,3.328216351524224e-05,-0.026352002917638326,-55.97086455015155
I3,15,N3,3.331773093062084e-05,-0.02541317613981867,-55.97086455015155
I3,16,N3,3.335365723835983e-05,-0.02477655080270512,-55.97086455015155
I3,17,N3,3.33369873127341e-05,-0.024396462187215653,-55.97086455015155
I3,18,N3,3.0808612783121765e-05,-0.020081512260899857,-55.97086455015155
I3,19,N3,2.8762381568016943e-05,-0.017432861980481905,-55.97086455015155
I3,20,N3,2.6958385886183994e-05,-0.015598928280690767,-55.97086455015155
I3,21,N3,2.5298393510832664e-05,-0.01422732106907657,-55.97086455015155
I3,22,N3,2.37300016410406e-05,-0.013143936168392347,-55.97086455015155
I3,23,N3,2.2220245463419397e-05,-0.012252048464614779,-55.97086455015155
I3,24,N3,2.074557153705487e-05,-0.011493223048270476,-55.97086455015155
I3,0,N4,4.935889654633087e-06,-0.0411217444589407,-65.09026064691844
I3,1,N4,4.9277462523685245e-06,-0.041119548318432245,-65.09026064691844
I3,2,N4,4.919602821035287e-06,-0.04111587807008119,-65.09026064691844
I3,3,N4,4.9114589415660615e-06,-0.04110993151041406,-65.09026064691844
I3,4,N4,4.903314195240299e-06,-0.04110086820113523,-65.09026064691844
I3,5,N4,4.895168163944873e-06,-0.04108738239318793,-65.09026064691844
I3,6,N4,4.887020430547011e-06,-0.04106736103314404,-65.09026064691844
I3,7,N4,4.87887057914432e-06,-0.041037463419526896,-65.09026064691844
I3,8,N4,4.870718195429517e-06,-0.04099246453772482,-65.09026064691844
I3,9,N4,4.862562866912022e-06,-0.04092433734930595,-65.09026064691844
I3,10,N4,4.87907231486645e-06,-0.0410004662996934,-65.09026064691844
I3,11,N4,4.8955777926218536e-06,-0.04105456763551548,-65.09026064691844
I3,12,N4,4.912080615266923e-06,-0.0410959396123007,-65.09026064691844
I3,13,N4,4.9285820985465e-06,-0.04113151797936522,-65.09026064691844
I3,14,N4,4.945083558554906e-06,-0.041167160730772326,-65.09026064691844
I3,15,N4,4.961586311354763e-06,-0.04120876842462149,-65.09026064691844
I3,16,N4,4.978091672670851e-06,-0.04126343431723483,-65.09026064691844
I3,17,N4,4.9946009576652855e-06,-0.04134083031072127,-65.09026064691844
I3,18,N4,4.986445486329349e-06,-0.04127190772847791,-65.09026064691844
I3,19,N4,4.978292928293838e-06,-0.04122683692279587,-65.09026064691844
I3,20,N4,4.970142871119751e-06,-0.0411973009899616,-65.09026064691844
I3,21,N4,4.961994900544221e-06,-0.041178053238638115,-65.09026064691844
I3,22,N4,4.9538486008533425e-06,-0.04116580698175889,-65.09026064691844
I3,23,N4,4.945703555072118e-06,-0.04115850528484497,-65.09026064691844
I3,24,N4,4.937559345293795e-06,-0.04115463443112535,-65.09026064691844
I3,0,N5,4.9394073069469935e-06,-0.04112773758449185,-65.73033276061408
I3,1,N5,4.933350807399235e-06,-0.04112838650759805,-65.73033276061408
I3,2,N5,4.927294285380032e-06,-0.04112736540436138,-65.73033276061408
I3,3,N5,4.921237447661057e-06,-0.04112426799538073,-65.73033276061408
I3,4,N5,4.915180001296665e-06,-0.041118655948503446,-65.73033276061408
I3,5,N5,4.909121653816141e-06,-0.041109710681357894,-65.73033276061408
I3,6,N5,4.90306211352934e-06,-0.04109601488768494,-65.73033276061408
I3,7,N5,4.897001089713427e-06,-0.04107520837629605,-65.73033276061408
I3,8,N5,4.890938292898752e-06,-0.04104346758119715,-65.73033276061408
I3,9,N5,4.884873435052365e-06,-0.04099487196575022,-65.73033276061408
I3,10,N5,4.904955515277015e-06,-0.041110691551964965,-65.73033276061408
I3,11,N5,4.909524147735087e-06,-0.04111480692211877,-65.73033276061408
I3,12,N5,4.9140915658888746e-06,-0.041106485505740815,-65.73033276061408
