hour,lambda_system,system_net_injection_residual_mw
1,67.15000065549117,-8.001938868411061e-15
2,67.1500006531152,1.9849872289641032e-14
3,67.15000064890226,4.917624186316997e-16
4,67.15000064318981,-1.456164307675357e-14
5,67.1500006502846,-2.8770200336681696e-14
6,67.15000065587812,-8.663835141298239e-14
7,67.1500006590734,-9.401830098659975e-14
8,67.150000659917,-2.2483839420490346e-14
9,67.1500006577497,3.291306400146515e-14
10,60.000000594015575,2.1132094793164144e-14
11,60.000000589615695,5.5628947605269754e-14
12,60.00000058863082,2.0063498767634798e-14
13,60.00000058793999,1.5843419701388785e-14
14,60.000000587082695,2.296359281568616e-14
15,60.00000058604807,2.8962470862903144e-14
16,60.000000588333535,4.480068759575743e-14
17,60.000000591225984,9.741092607116236e-15
18,67.15000065522018,1.7310010759527638e-15
19,67.15000062522384,9.091398558807818e-14
20,67.15000062860928,-4.921307787475768e-14
21,67.15000065941653,-1.1222187470092006e-13
22,67.15000065899682,2.0916442904710718e-14
23,67.1500006574856,4.7322075173509444e-15
24,67.15000065631189,-3.3775492690292684e-14
