investor,hour,node,installed_power_mw,charge_offer_mw,charge_bid_price_eur_per_mwh,accepted_charge_mw,discharge_offer_mw,discharge_offer_price_eur_per_mwh,accepted_discharge_mw,joint_lambda_eur_per_mwh
I1,1,N1,6.511117744061984e-05,3.297763862696021e-05,-7.5,6.403094211849624e-07,3.296909448779704e-05,7.5,8.777842559696567e-07,67.1499990028894
I1,1,N2,6.511604132458349e-05,3.2977999412602046e-05,-7.5,7.033142306376893e-07,3.2975871916063725e-05,7.5,7.470139624379544e-07,67.14999933578844
I1,1,N3,6.512268836398661e-05,3.2989035488961534e-05,-7.5,5.767239406417501e-07,3.299129863134521e-05,7.5,1.502456244910312e-06,67.1499992726376
I1,1,N4,6.511110721244786e-05,3.2977579702706214e-05,-7.5,6.403093947503623e-07,3.296903655596006e-05,7.5,8.777842281895067e-07,67.14999924708002
I1,1,N5,6.51160456312437e-05,3.298012598727186e-05,-7.5,6.625196351176281e-07,3.297416166353411e-05,7.5,8.177578405911554e-07,67.14999934132135
I1,1,N6,6.510810740654458e-05,3.297734968257637e-05,-7.5,6.153546410440114e-07,3.296524082555884e-05,7.5,9.8591483428709e-07,67.1499992706893
I1,1,N7,6.340009424840851e-05,3.2121197044299876e-05,-7.5,7.029199632273505e-07,3.211917127781503e-05,7.5,7.464786056296478e-07,67.14999933578844
I1,1,N8,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.14999930824412
I1,1,N9,6.511372139375784e-05,3.298096068720685e-05,-7.5,5.767584212029374e-07,3.2983129181952e-05,7.5,1.5019811106493093e-06,67.14999927612
I1,2,N1,6.511117744061984e-05,3.297763873108939e-05,-7.5,6.40290321515875e-07,3.29690943267621e-05,7.5,8.777677554628954e-07,67.14999867059403
I1,2,N2,6.511604132458349e-05,3.297799946294182e-05,-7.5,7.033207048319339e-07,3.297587183849567e-05,7.5,7.470173386540216e-07,67.14999903091037
I1,2,N3,6.512268836398661e-05,3.298911886482523e-05,-7.5,5.765402380286125e-07,3.299134584670388e-05,7.5,1.502094987072349e-06,67.14999898313627
I1,2,N4,6.511110721244786e-05,3.297757973470497e-05,-7.5,6.40290292511368e-07,3.296903647755269e-05,7.5,8.777677286624112e-07,67.14999894679461
I1,2,N5,6.51160456312437e-05,3.298012606124921e-05,-7.5,6.625146618134156e-07,3.297416155560555e-05,7.5,8.177541104229363e-07,67.1499990339274
I1,2,N6,6.510810740654458e-05,3.297734972028341e-05,-7.5,6.15306459927753e-07,3.296524072562522e-05,7.5,9.858647000299308e-07,67.14999897573097
I1,2,N7,6.340009424840851e-05,3.2121196959614565e-05,-7.5,7.029252787793963e-07,3.2119171353617705e-05,7.5,7.464798403873639e-07,67.14999903091153
I1,2,N8,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.149999009643
I1,2,N9,6.511372139375784e-05,3.298109873719422e-05,-7.5,5.765739098053951e-07,3.2984774686489635e-05,7.5,1.5016239997800967e-06,67.14999898552155
I1,3,N1,6.511117744061984e-05,3.297763784729931e-05,-7.5,6.398652743222241e-07,3.296909450350989e-05,7.5,8.769840337026848e-07,67.1499988166027
I1,3,N2,6.511604132458349e-05,3.297799833636288e-05,-7.5,7.033286116877475e-07,3.2975872800062294e-05,7.5,7.468554673679388e-07,67.14999922110327
I1,3,N3,6.512268836398661e-05,3.298916474203551e-05,-7.5,5.734384594018486e-07,3.299110257747563e-05,7.5,1.4999319524874786e-06,67.14999917199518
I1,3,N4,6.511110721244786e-05,3.2977578800571415e-05,-7.5,6.398652417394251e-07,3.296903670846546e-05,7.5,8.769840072439553e-07,67.1499991339153
I1,3,N5,6.51160456312437e-05,3.298012510103492e-05,-7.5,6.623271853235596e-07,3.297416206775083e-05,7.5,8.172904290799099e-07,67.14999922146022
