unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I1,1,N1,0.0001369165604977137,0.00013764598007439365,8.686075039089752e-07,7.824683597220946e-08,-7.903606679367657e-07,67.14999992424528,-5.307271879208027e-05,7.101407549108886e-06,-0.026125297874875306,-0.025381761546919658,-78.87040478992091
I1,2,N1,0.00013764598007439365,0.00013837292597403648,8.659994717561221e-07,7.827731114195263e-08,-7.877221606141694e-07,67.15000035182085,-5.289554336237856e-05,7.082075871735561e-06,-0.026112673963431688,-0.025382062847283234,-78.86100512781903
I1,3,N1,0.00013837292597403648,0.0001390974436411818,8.634395612897896e-07,7.83074094397502e-08,-7.851321518500393e-07,67.15000035144053,-5.27216242726574e-05,7.063102280471548e-06,-0.026100658803642693,-0.025382348818009718,-78.85186493618237
I1,4,N1,0.0001390974436411818,0.00013981957740528817,8.609265874768325e-07,7.833713637852658e-08,-7.825894510983059e-07,67.15000046235824,-5.255088200308792e-05,7.044477928915193e-06,-0.02608922186419285,-0.025382653878725597,-78.84297535691191
I1,5,N1,0.00013981957740528817,0.00014053937078163474,8.584596832221311e-07,7.836649437179941e-08,-7.800931888503317e-07,67.15000042176469,-5.238325796031553e-05,7.026196331954478e-06,-0.026078323953376385,-0.025383029182042795,-78.83432811748273
I1,6,N1,0.00014053937078163474,0.00014125686636909181,8.560378743694099e-07,7.839548772370634e-08,-7.776423866457036e-07,67.15000040077632,-5.221868657491965e-05,7.008250215698372e-06,-0.026067932988499524,-0.025383309998179737,-78.82591548341313
I1,7,N1,0.00014125686636909181,0.0001419721058576804,8.536601941063741e-07,7.842412009692274e-08,-7.752360740094514e-07,67.15000058201372,-5.205710282093269e-05,6.9906323565247256e-06,-0.026058019956811496,-0.02538355482638503,-78.8177302144762
I1,8,N1,0.0001419721058576804,0.00014268513023887652,8.513258979943137e-07,7.845239312965178e-08,-7.728735048646619e-07,67.1500006268707,-5.1898456336153805e-05,6.973337183429741e-06,-0.02604855714631512,-0.025383778495441284,-78.80976552433557
I1,9,N1,0.00014268513023887652,0.00014339597971445132,8.490341453906797e-07,7.848030950218763e-08,-7.70553835888492e-07,67.15000044730944,-5.174269042458824e-05,6.956358411696505e-06,-0.026039518474831932,-0.02538398790952763,-78.80201504333078
I1,10,N1,0.00014339597971445132,0.00016937351120439168,2.781933407996712e-05,5.7437835538678416e-08,-2.776189624442844e-05,60.0000006513637,-0.001665713792748798,0.0002090757893662935,-6.3616802720710455,-0.02537820474090376,-78.79447278357179
I1,11,N1,0.00016937351120439168,0.0001951705523002967,2.7626512634829107e-05,5.744674755617118e-08,-2.7569065887272936e-05,60.00000058261587,-0.0016541439692985514,0.00020762969536788957,-6.3584691408989835,-0.025378307782071372,-78.79039772634638
I1,12,N1,0.0001951705523002967,0.00022082658695341388,2.7475867960265764e-05,5.744958119929845e-08,-2.7418418379066466e-05,60.00000056605701,-0.001645105118264376,0.00020649988156098796,-6.358110555868509,-0.025378181927027045,-78.78939108446686
I1,13,N1,0.00022082658695341388,0.00024639117368210824,2.7378163778928514e-05,5.74465960062719e-08,-2.732071718292224e-05,60.000000557407034,-0.0016392430462040945,0.0002057670778120109,-6.3602810157361,-0.02537805505870534,-78.79134826717902
I1,14,N1,0.00024639117368210824,0.0002719000849088605,2.7318671076406113e-05,5.7437547114996335e-08,-2.7261233529291115e-05,60.00000054311146,-0.0016356740265633552,0.00020532081467640833,-6.365234971818357,-0.02537781669569072,-78.79642553003104
I1,15,N1,0.0002719000849088605,0.00029740326689619434,2.7312531805350057e-05,5.742152439547428e-08,-2.7255110280954584e-05,60.00000053822492,-0.0016353066315266545,0.0002052746499730915,-6.373290363489778,-0.02537750747343204,-78.80508337170833
I1,16,N1,0.00029740326689619434,0.0003229496099795469,2.7358615729218186e-05,5.7396679887128094e-08,-2.7301219049331057e-05,60.00000055886855,-0.001638073158217656,0.00020562009306828986,-6.385484780111929,-0.025376852988520188,-78.81824986224798
I1,17,N1,0.0003229496099795469,0.0003486847371240569,2.756026528086385e-05,5.735916424235051e-08,-2.75029061166215e-05,60.000000609478136,-0.00165017438375971,0.00020713218333829648,-6.402937445736311,-0.025376201720565646,-78.8377343480425
I1,18,N1,0.0003486847371240569,0.00034941216253973336,8.665048051808891e-07,7.827120472660752e-08,-7.882336004542816e-07,67.15000056044104,-5.292988671226347e-05,7.085820074306225e-06,-0.02612258628374238,-0.02538074330797464,-78.86747244215367
I1,19,N1,0.00034941216253973336,0.00035349507208763567,4.4328918687539416e-06,6.203549781127782e-08,-4.370856370942664e-06,62.005011214956504,-0.0002710149982992639,3.371195524923915e-05,-4.797066850036171,-0.025375198762334607,-78.89810054659283
I1,20,N1,0.00035349507208763567,0.0001339629806748755,5.860266245789185e-08,0.00020553337912051223,0.00020547477645805435,94.41853289099728,0.01940062693927512,0.0015419398633722758,-0.025087035348282622,-2.617401249736291,-78.9310289291985
I1,21,N1,0.0001339629806748755,0.00013470534651529163,8.822603564253698e-07,7.809034259334458e-08,-8.041700138320251e-07,67.15000073703543,-5.400001702152228e-05,7.2026302426403574e-06,-0.026197042511230652,-0.025380267819347,-78.92022272407789
I1,22,N1,0.00013470534651529163,0.0001354450321873887,8.794334480833595e-07,7.812233704918684e-08,-8.013111110341726e-07,67.15000062279371,-5.380804160499621e-05,7.181668388494097e-06,-0.02618126412561972,-0.02538053420761761,-78.90973658903799
I1,23,N1,0.0001354450321873887,0.00013618208731074128,8.766591046815527e-07,7.815393951709228e-08,-7.985051651644604e-07,67.15000059789732,-5.361962231821761e-05,7.161097831489837e-06,-0.026166299181546226,-0.025380830014159438,-78.89955754532886
I1,24,N1,0.00013618208731074128,0.0001369165604977137,8.739362544637687e-07,7.81851537845227e-08,-7.957511006792459e-07,67.15000057839458,-5.343468687086949e-05,7.140910561862186e-06,-0.026152093188880662,-0.02538114602802979,-78.8896735516074
I1,1,N2,0.00013539428779349777,0.00013620545489449084,9.549066395347385e-07,7.733748074029659e-08,-8.775691587944418e-07,67.15000001793045,-5.892876902878198e-05,7.741830902062763e-06,-0.02671946931025515,-0.025658685206407603,-79.11428053429255
I1,2,N2,0.00013620545489449084,0.00013701363315230872,9.517480157296062e-07,7.73677802711123e-08,-8.743802354584939e-07,67.15000045516454,-5.8714633209024745e-05,7.718368470005389e-06,-0.026694795995433937,-0.02565878489581311,-79.10475072915564
I1,3,N2,0.00013701363315230872,0.0001378188819333092,9.486523361111318e-07,7.739765804118058e-08,-8.712546780699512e-07,67.15000046630657,-5.8504752038669e-05,7.695374956142342e-06,-0.026671668044910717,-0.025658918441050338,-79.09556087721901
I1,4,N2,0.0001378188819333092,0.00013862125923742814,9.456181483550589e-07,7.742712064595694e-08,-8.68191027709102e-07,67.15000058831149,-5.829902802143295e-05,7.672839517507619e-06,-0.026649952273951123,-0.025659078145709037,-79.0866956906335
I1,5,N2,0.00013862125923742814,0.00013942082203651215,9.42644358067847e-07,7.745617158317178e-08,-8.651881864846752e-07,67.15000053846343,-5.809738718831814e-05,7.650753972382642e-06,-0.0266295345460249,-0.02565925888728739,-79.07814115270907
I1,6,N2,0.00013942082203651215,0.00014021762612415414,9.397297118092219e-07,7.74848155643139e-08,-8.62244896244908e-07,67.15000049935253,-5.789974521340974e-05,7.629108955301519e-06,-0.02661031319277779,-0.025659482200268497,-79.06988438031291
I1,7,N2,0.00014021762612415414,0.00014101172610894754,9.36872948803359e-07,7.751305718820112e-08,-8.593598916151579e-07,67.15000066859427,-5.770601729652095e-05,7.6078950449367e-06,-0.026592193276777212,-0.025659794106738278,-79.06191350398994
I1,8,N2,0.00014101172610894754,0.0001418031756492883,9.340730573894959e-07,7.754089952772946e-08,-8.565321578617664e-07,67.15000072922005,-5.751613502501804e-05,7.58710467687919e-06,-0.026575093605213977,-0.025660032533858467,-79.05421756320447
I1,9,N2,0.0001418031756492883,0.0001425920273604194,9.313289265149188e-07,7.756834558529802e-08,-8.537605809296208e-07,67.15000053745901,-5.7330023468285354e-05,7.566729540751626e-06,-0.026558941891870504,-0.02566027053144223,-79.04678641458959
I1,10,N2,0.0001425920273604194,0.00018642439506397088,4.689440770413627e-05,5.690684143879369e-08,-4.683750086269747e-05,60.00000071125899,-0.002810250085075442,0.000352134859091813,-6.553040480363791,-0.025654421583778658,-79.03961065049806
I1,11,N2,0.00018642439506397088,0.00022958500532170828,4.617672378626202e-05,5.691180100682522e-08,-4.6119811985255194e-05,60.0002340270614,-0.002767199512399383,0.0003467522669045163,-6.552252765458037,-0.02565419713832062,-79.03808458383836
I1,12,N2,0.00022958500532170828,0.0002380705647534059,9.132777449955554e-06,5.870616472728041e-08,-9.074071285228273e-06,60.79327814188616,-0.0005516425395221848,6.893612711012126e-05,-5.980531541737983,-0.02565396515597265,-79.04170884854588
I1,13,N2,0.0002380705647534059,0.00024685781011724435,9.454979810568448e-06,5.860833156702861e-08,-9.396371479001419e-06,60.75458184847722,-0.0005708726200996887,7.135191106601607e-05,-6.015706078733542,-0.025653427851466317,-79.0462691571311
