hour,node,demand_mw,generation_mw,p_charge_mw,p_discharge_mw,storage_net_injection_mw,load_shed_mw,net_injection_mw,lambda_eur_per_mwh
1,N1,0.0,344.5000030233882,1.2678870231972324e-07,1.2989808941410024e-07,3.109387094376999e-09,0.0,344.50000302649755,67.15000060790787
1,N2,0.0,0,4.853717802380148,3.820766822497336e-07,-4.853717420303465,0.0,-4.853717420303465,67.15000068205514
1,N3,0.0,95.68961988726876,1.9529548415396252e-07,4.635885395237527,4.635885199942043,0.0,100.3255050872108,67.15000065023467
1,N4,0.0,0,1.2680592012860256e-07,1.299165353337798e-07,3.1106152051772543e-09,0.0,3.110615221179987e-09,67.15000065333733
1,N5,371.25,0,1.4567734003421095e-07,1.2011862274048014e-07,-2.5558717293730806e-08,0.0,-371.25000002555873,67.1500006820644
1,N6,35.64,0,1.0058584648185102e-07,1.1302926973937335e-07,1.2443423257522329e-08,0.0,-35.63999998755658,67.15000065658614
1,N7,0.0,0,9.727726051482302,3.8262919795539713e-07,-9.727725668853104,0.0,-9.727725668853104,67.15000068189258
1,N8,39.6,0,4.18647475701254e-07,10.602411126983057,10.602410708335581,0.0,-28.997589291664422,67.15000067158353
1,N9,0.0,0,1.9529548339049945e-07,5.643524472412818,5.6435242771173355,0.0,5.643524277117335,67.1500006539921
2,N1,0.0,348.4375030627632,1.267830581495797e-07,1.299048020640641e-07,3.1217439144843916e-09,0.0,348.4375030658849,67.1500005893811
2,N2,0.0,0,4.909473880489226,3.8205410843749816e-07,-4.909473498435117,0.0,-4.909473498435117,67.15000066536572
2,N3,0.0,72.10859740118168,1.9529548428200465e-07,4.590521199868538,4.590521004573053,0.0,76.69911840575473,67.15000063969947
2,N4,0.0,0,1.2680027361431298e-07,1.299232511773064e-07,3.122977562993409e-09,0.0,3.1229777143516283e-09,67.1500006385784
2,N5,354.375,0,1.4569888407687673e-07,1.2010119525026924e-07,-2.5597688826607484e-08,0.0,-354.37500002559767,67.15000066503444
2,N6,34.02,0,1.0055944503620639e-07,1.1306548308720201e-07,1.2506038050995617e-08,0.0,-34.01999998749397,67.15000064341793
2,N7,0.0,0,10.150093269275738,3.826054517268887e-07,-10.150092886670286,0.0,-10.150092886670286,67.15000066520147
2,N8,37.8,0,4.1864747587120023e-07,10.536620679001597,10.536620260354121,0.0,-27.263379739645877,67.15000065678053
2,N9,0.0,0,1.952954835209405e-07,5.581324858375813,5.581324663080329,0.0,5.581324663080329,67.15000064250505
3,N1,0.0,352.3750031021382,1.2645204609028374e-07,1.3030115633883608e-07,3.849110248552341e-09,0.0,352.37500310598733,67.15000057039096
3,N2,0.0,0,5.008293268670382,3.816221941690034e-07,-5.008292887048188,0.0,-5.008292887048188,67.15000064990296
3,N3,0.0,55.26786733268988,1.9529548380046512e-07,4.585334277690057,4.585334082394573,0.0,59.853201415084456,67.15000062812841
3,N4,0.0,0,1.2646912272602292e-07,1.3031977963032696e-07,3.850656904304043e-09,0.0,3.850656908263917e-09,67.15000062397579
3,N5,343.125,0,1.4585086346254183e-07,1.1997851587018705e-07,-2.587234759235478e-08,0.0,-343.1250000258724,67.15000064927499
3,N6,32.94,0,1.0002277557568577e-07,1.138101110326133e-07,1.378733545692753e-08,0.0,-32.93999998621266,67.15000063002643
3,N7,0.0,0,10.704435805674851,3.8215670580363584e-07,-10.704435423518145,0.0,-10.704435423518147,67.15000064973566
3,N8,36.6,0,4.186474757935781e-07,10.588289252837052,10.588288834189576,0.0,-26.01171116581042,67.15000064254791
3,N9,0.0,0,1.952954830542142e-07,5.561235158834863,5.5612349635393805,0.0,5.56123496353938,67.15000063029404
4,N1,0.0,355.0000031283882,1.2578795169746823e-07,1.3110838277944863e-07,5.3204310819804005e-09,0.0,355.0000031337086,67.15000055624219
4,N2,0.0,0,5.144781572645591,3.8077512214944174e-07,-5.144781191870469,0.0,-5.144781191870469,67.15000063883805
4,N3,0.0,46.24298241329129,1.9529548264352082e-07,4.657492283036233,4.65749208774075,0.0,50.90047450103204,67.15000061896774
4,N4,0.0,0,1.258047502479725e-07,1.3112736489079771e-07,5.3226146428252185e-09,0.0,5.322615121201166e-09,67.1500006131766
4,N5,337.5,0,1.4613847923771635e-07,1.1974757816222473e-07,-2.6390901075491626e-08,0.0,-337.50000002639086,67.15000063802918
4,N6,32.4,0,9.896222469239947e-08,1.1532356428095948e-07,1.6361339588560005e-08,0.0,-32.39999998363866,67.15000061990682
4,N7,0.0,0,11.310504462208891,3.812772069488922e-07,-11.310504080931686,0.0,-11.310504080931686,67.15000063866647
4,N8,36.0,0,4.186474753789619e-07,10.817102238560874,10.817101819913397,0.0,-25.1828981800866,67.15000063207457
4,N9,0.0,0,1.9529548192523942e-07,5.637706018150538,5.637705822855056,0.0,5.637705822855056,67.15000062080139
5,N1,0.0,352.3750031021382,1.2477554871354662e-07,1.3237083616368237e-07,7.595287450135746e-09,0.0,352.3750031097335,67.1500005757544
5,N2,0.0,0,5.235325001632428,3.795001056168898e-07,-5.235324622132323,0.0,-5.235324622132323,67.15000065589211
5,N3,0.0,60.5093720714619,1.952954805306749e-07,5.0427518868090395,5.042751691513559,0.0,65.55212376297546,67.15000063250007
5,N4,0.0,0,1.2479192453172166e-07,1.3239039091354218e-07,7.598466381820518e-09,0.0,7.598466264108287e-09,67.15000062933922
5,N5,348.75,0,1.4657165558630807e-07,1.1940276628417767e-07,-2.7168889302130396e-08,0.0,-348.7500000271689,67.15000065542856
5,N6,33.48,0,9.735138409176112e-08,1.1773469056320522e-07,2.0383306471444102e-08,0.0,-33.47999997961669,67.15000063499222
5,N7,0.0,0,11.062771567761136,3.799542741895339e-07,-11.062771187806861,0.0,-11.062771187806863,67.15000065571759
5,N8,37.2,0,4.186474740939486e-07,11.627995203363627,11.627994784716153,0.0,-25.572005215283852,67.15000064790938
5,N9,0.0,0,1.9529547984989933e-07,6.172974346996653,6.172974151701173,0.0,6.172974151701173,67.15000063488402
6,N1,0.0,344.5000030233882,1.2339223347785803e-07,1.3416096459222046e-07,1.076873111436243e-08,0.0,344.5000030341569,67.15000061368079
6,N2,0.0,0,5.333660164107595,3.777739480275337e-07,-5.333659786333647,0.0,-5.333659786333647,67.15000068969755
6,N3,0.0,105.3745485848579,1.9529547749484592e-07,5.71431295753179,5.714312762236314,0.0,111.08886134709422,67.15000065392154
6,N4,0.0,0,1.2340803400490766e-07,1.3418135535696668e-07,1.0773321352059014e-08,0.0,1.0773321216640352e-08,67.15000065911026
6,N5,382.5,0,1.4716554343333225e-07,1.1893579914311592e-07,-2.8229744290216338e-08,0.0,-382.50000002822975,67.15000068994124
6,N6,36.72,0,9.51511212253471e-08,1.2126618247993416e-07,2.6115061254587057e-08,0.0,-36.71999997388494,67.15000066160337
6,N7,0.0,0,10.470932449240037,3.781648064837192e-07,-10.47093207107523,0.0,-10.470932071075229,67.15000068951986
6,N8,40.8,0,4.1864747216566566e-07,13.088543213479502,13.08854279483203,0.0,-27.71145720516797,67.15000067774815
6,N9,0.0,0,1.952954768603724e-07,7.147184867962483,7.147184672667007,0.0,7.147184672667008,67.15000065816368
7,N1,0.0,331.37500289213824,1.21608202226319e-07,1.365881955849644e-07,1.497999335864539e-08,0.0,331.3750029071182,67.15000066662319
7,N2,0.0,0,5.431472694154727,3.755558623863077e-07,-5.431472318598865,0.0,-5.431472318598864,67.15000074992876
7,N3,0.0,179.39152911599064,1.9529547336414028e-07,6.851870996536804,6.85187080124133,0.0,186.24339991723195,67.15000067954021
7,N4,0.0,0,1.216232647442875e-07,1.3660976460215336e-07,1.4986499857865873e-08,0.0,1.4986499717502018e-08,67.15000070259838
7,N5,450.0,0,1.479413179287235e-07,1.1833565765339749e-07,-2.9605660275326013e-08,0.0,-450.0000000296057,67.15000075059575
7,N6,43.2,3.937499998802668,9.230900845774297e-08,1.2628505794784505e-07,3.397604949010208e-08,0.0,-39.26249996722128,67.15000069895443
7,N7,0.0,0,9.512006844689912,3.758679959145898e-07,-9.512006468821918,0.0,-9.512006468821916,67.15000074974837
7,N8,48.0,9.765000057077668,4.186474694386438e-07,15.903985312941744,15.903984894294275,0.0,-22.33101504862806,67.1500007262535
7,N9,0.0,0,1.9529547278168088e-07,8.918591188834572,8.918590993539098,0.0,8.918590993539098,67.15000068797276
