hour,lambda_system,system_net_injection_residual_mw
1,67.15000063150987,7.275623680205468e-14
2,67.15000062084229,3.514219699066629e-14
3,67.15000060489777,4.0823635759332395e-14
4,67.150000587036,-4.68614131262901e-14
5,67.15000060990646,-3.679786828457417e-14
6,67.15000063359808,-6.771393793383863e-14
7,67.15000065023114,1.1382795732153853e-14
8,67.15000065484288,-1.4263271794043284e-14
9,67.15000064219373,3.9709241656616105e-14
10,60.00000062055094,7.513131671631715e-14
11,60.0000005880618,6.640917855290092e-14
12,60.00000058242726,8.868256154391315e-16
13,60.00000057871473,2.1892691950641607e-14
14,60.00000057442865,8.82300499413614e-15
15,60.00000056979542,-2.884200257308994e-15
16,60.00000058114958,1.4403091516029107e-14
17,60.000000598931116,-4.6925129644500087e-14
18,67.15000062967658,8.49509238149431e-15
19,67.15000054365734,1.2573560472093717e-13
20,67.15000058841366,9.210345326522514e-14
21,67.15000066286014,-6.284560095525039e-14
22,67.15000065217667,3.663959217127138e-14
23,67.15000064271266,5.067480553896069e-14
24,67.15000063613356,-3.504882207041189e-14
