hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
1,N1,0.0,0.0,4000.0,-57624.67794288289
1,N2,0.0,0.0,4000.0,-57624.68603738285
1,N3,0.0,0.0,4000.0,-57624.683640404415
1,N4,0.0,0.0,4000.0,-57624.6860403584
1,N5,0.0,371.25,4000.0,0.0
1,N6,0.0,35.64,4000.0,0.0
1,N7,0.0,0.0,4000.0,-57624.68603732854
1,N8,0.0,39.6,4000.0,0.0
1,N9,0.0,0.0,4000.0,-57624.68603904036
2,N1,0.0,0.0,4000.0,-57624.67670911912
2,N2,0.0,0.0,4000.0,-57624.68489632601
2,N3,0.0,0.0,4000.0,-57624.68306931745
2,N4,0.0,0.0,4000.0,-57624.68489918987
2,N5,0.0,354.375,4000.0,0.0
2,N6,0.0,34.02,4000.0,0.0
2,N7,0.0,0.0,4000.0,-57624.68489629769
2,N8,0.0,37.8,4000.0,0.0
2,N9,0.0,0.0,4000.0,-57624.68489798487
3,N1,0.0,0.0,4000.0,-57624.675800150646
3,N2,0.0,0.0,4000.0,-57624.68407965641
3,N3,0.0,0.0,4000.0,-57624.68266334661
3,N4,0.0,0.0,4000.0,-57624.68408250754
3,N5,0.0,343.125,4000.0,0.0
3,N6,0.0,32.94,4000.0,0.0
3,N7,0.0,0.0,4000.0,-57624.684079604915
3,N8,0.0,36.6,4000.0,0.0
3,N9,0.0,0.0,4000.0,-57624.6840811994
4,N1,0.0,0.0,4000.0,-57624.67529853211
4,N2,0.0,0.0,4000.0,-57624.68363953803
4,N3,0.0,0.0,4000.0,-57624.682444020735
4,N4,0.0,0.0,4000.0,-57624.68364239101
4,N5,0.0,337.5,4000.0,0.0
4,N6,0.0,32.4,4000.0,0.0
4,N7,0.0,0.0,4000.0,-57624.68363952793
4,N8,0.0,36.0,4000.0,0.0
4,N9,0.0,0.0,4000.0,-57624.68364103055
5,N1,0.0,0.0,4000.0,-57624.67611050879
5,N2,0.0,0.0,4000.0,-57624.684390109156
5,N3,0.0,0.0,4000.0,-57624.6828149528
5,N4,0.0,0.0,4000.0,-57624.684392983836
5,N5,0.0,348.75,4000.0,0.0
5,N6,0.0,33.48,4000.0,0.0
5,N7,0.0,0.0,4000.0,-57624.68439010043
5,N8,0.0,37.2,4000.0,0.0
5,N9,0.0,0.0,4000.0,-57624.684391867384
6,N1,0.0,0.0,4000.0,-57624.67856175303
6,N2,0.0,0.0,4000.0,-57624.68665665358
6,N3,0.0,0.0,4000.0,-57624.68394239868
6,N4,0.0,0.0,4000.0,-57624.68665975394
6,N5,0.0,382.5,4000.0,0.0
6,N6,0.0,36.72,4000.0,0.0
6,N7,0.0,0.0,4000.0,-57624.686656641046
6,N8,0.0,40.8,4000.0,0.0
6,N9,0.0,0.0,4000.0,-57624.686659240586
7,N1,0.0,0.0,4000.0,-57624.682135033385
7,N2,0.0,0.0,4000.0,-57624.68992090741
7,N3,0.0,0.0,4000.0,-57624.685566931315
7,N4,0.0,0.0,4000.0,-57624.689925335
7,N5,0.0,450.0,4000.0,0.0
7,N6,0.0,43.2,4000.0,0.0
7,N7,0.0,0.0,4000.0,-57624.689920888304
7,N8,0.0,48.0,4000.0,0.0
