investor,node,hour,installed_power_mw,charge_bid_mw,discharge_bid_mw
I2,N9,24,1.2677818324634675,0.4852613614637129,0.004390333428898529
I3,N1,1,1.1838886940816892e-06,7.398787557569791e-07,6.067399909454331e-07
I3,N1,2,1.1838886940816892e-06,7.405630752578191e-07,6.061596422690033e-07
I3,N1,3,1.1838886940816892e-06,7.41248542970541e-07,6.055496615047113e-07
I3,N1,4,1.1838886940816892e-06,7.419312294459437e-07,6.049124465012491e-07
I3,N1,5,1.1838886940816892e-06,7.426103677623098e-07,6.043035576252413e-07
I3,N1,6,1.1838886940816892e-06,7.432860349630116e-07,6.036729713074282e-07
I3,N1,7,1.1838886940816892e-06,7.43958516041045e-07,6.030375426254801e-07
I3,N1,8,1.1838886940816892e-06,7.44628169186497e-07,6.02396848364639e-07
I3,N1,9,1.1838886940816892e-06,7.452954484399525e-07,6.0175000618352e-07
I3,N1,10,1.1838886940816892e-06,7.48593443888591e-07,5.837381516976484e-07
I3,N1,11,1.1838886940816892e-06,7.42958538634601e-07,6.287366284006313e-07
I3,N1,12,1.1838886940816892e-06,7.506621107841562e-07,5.818644281037495e-07
I3,N1,13,1.1838886940816892e-06,7.470522621322898e-07,5.878472903624652e-07
I3,N1,14,1.1838886940816892e-06,7.495152350009408e-07,5.812515264872791e-07
I3,N1,15,1.1838886940816892e-06,7.420656208544648e-07,5.891058011941568e-07
I3,N1,16,1.1838886940816892e-06,7.368078879634539e-07,6.093637354146774e-07
I3,N1,17,1.1838886940816892e-06,7.401845064721869e-07,5.90537156565568e-07
I3,N1,18,1.1838886940816892e-06,7.348607661439873e-07,6.109103029665236e-07
I3,N1,19,1.1838886940816892e-06,7.355967197172017e-07,6.103096318894416e-07
I3,N1,20,1.1838886940816892e-06,7.363266423048475e-07,6.064637354721136e-07
I3,N1,21,1.1838886940816892e-06,7.370468874790576e-07,6.091008444511263e-07
I3,N1,22,1.1838886940816892e-06,7.37761895508185e-07,6.084920786033397e-07
I3,N1,23,1.1838886940816892e-06,7.384720890207879e-07,6.07874517250642e-07
I3,N1,24,1.1838886940816892e-06,7.391822138455456e-07,6.07228387512878e-07
I3,N2,1,1.1839677616750781e-06,7.399875928127589e-07,6.09657136673244e-07
I3,N2,2,1.1839677616750781e-06,7.40972604755965e-07,6.08790251021459e-07
I3,N2,3,1.1839677616750781e-06,7.419544265348201e-07,6.078896091549158e-07
I3,N2,4,1.1839677616750781e-06,7.429293623634258e-07,6.069575217629908e-07
I3,N2,5,1.1839677616750781e-06,7.43896876759893e-07,6.060477845250988e-07
I3,N2,6,1.1839677616750781e-06,7.448572745095078e-07,6.051114691436407e-07
I3,N2,7,1.1839677616750781e-06,7.458110633912816e-07,6.041646270765164e-07
I3,N2,8,1.1839677616750781e-06,7.467588361462379e-07,6.032064023366644e-07
I3,N2,9,1.1839677616750781e-06,7.477013449942675e-07,6.022351922422416e-07
I3,N2,10,1.1839677616750781e-06,7.507707728859416e-07,5.836941887653927e-07
I3,N2,11,1.1839677616750781e-06,7.489060813766955e-07,5.853905805910447e-07
I3,N2,12,1.1839677616750781e-06,7.470112049142949e-07,5.870622208064068e-07
I3,N2,13,1.1839677616750781e-06,7.450841819926064e-07,5.887104530959565e-07
I3,N2,14,1.1839677616750781e-06,7.431227991854114e-07,5.903371742177441e-07
I3,N2,15,1.1839677616750781e-06,7.411246753555658e-07,5.919444600728433e-07
I3,N2,16,1.1839677616750781e-06,7.390872504507216e-07,5.93534609758274e-07
I3,N2,17,1.1839677616750781e-06,7.370076659291498e-07,5.951106900083404e-07
I3,N2,18,1.1839677616750781e-06,7.327199244579684e-07,6.157154951950083e-07
I3,N2,19,1.1839677616750781e-06,7.337948916404138e-07,6.148558576193722e-07
I3,N2,20,1.1839677616750781e-06,7.348574247525304e-07,6.108360693063655e-07
I3,N2,21,1.1839677616750781e-06,7.359042441053287e-07,6.131184379436044e-07
I3,N2,22,1.1839677616750781e-06,7.369400086912804e-07,6.12240088727647e-07
I3,N2,23,1.1839677616750781e-06,7.379655037264489e-07,6.113492964561447e-07
I3,N2,24,1.1839677616750781e-06,7.389857883125548e-07,6.104264537890693e-07
I3,N3,1,15.193059465491244,5.412321987502615,2.072436029455717
I3,N3,2,15.193059465491244,5.565078275063103,0.023417209702390022
I3,N3,3,15.193059465491244,5.540132856831288,0.014246874841053532
I3,N3,4,15.193059465491244,5.517467725401082,0.005898823601681492
I3,N3,5,15.193059465491244,5.516160034868467,0.01034359947493459
I3,N3,6,15.193059465491244,5.48401178942904,6.640465467185921
I3,N3,7,15.193059465491244,5.663861848061248,9.16424255812879
I3,N3,8,15.193059465491244,5.969670693407717,0.1098165740612255
I3,N3,9,15.193059465491244,5.8650353321968955,0.508999883447925
I3,N3,10,15.193059465491244,4.517935473773747,1.8123036099666634e-07
I3,N3,11,15.193059465491244,8.864029749468612e-06,1.6587577892177697e-07
I3,N3,12,15.193059465491244,8.989858130548653,1.6597323275192628e-07
I3,N3,13,15.193059465491244,15.193059282746562,3.0299929114659783
I3,N3,14,15.193059465491244,15.19305936004027,4.927793392540337
I3,N3,15,15.193059465491244,13.673675842877225,5.491724256860234
I3,N3,16,15.193059465491244,2.1558344640612687e-07,5.711038899705249
I3,N3,17,15.193059465491244,1.8307954509807388e-07,5.717368366221439
I3,N3,18,15.193059465491244,1.9314775647031189e-07,0.8579063622307836
I3,N3,19,15.193059465491244,0.4426104425964995,0.3977144021824325
I3,N3,20,15.193059465491244,0.5321805719647332,0.005501401887713324
I3,N3,21,15.193059465491244,0.5276016858274128,9.156981754066514
I3,N3,22,15.193059465491244,3.726701497761663,9.6265804983926
I3,N3,23,15.193059465491244,4.930970593139834,0.33047954462615015
I3,N3,24,15.193059465491244,4.952134091478569,7.729425278528556
I3,N4,1,1.1838886964081611e-06,7.398787568823983e-07,6.067399947980512e-07
I3,N4,2,1.1838886964081611e-06,7.405630777696354e-07,6.061596440158497e-07
I3,N4,3,1.1838886964081611e-06,7.412485459709511e-07,6.055496624670575e-07
I3,N4,4,1.1838886964081611e-06,7.419312329190397e-07,6.049124471083817e-07
I3,N4,5,1.1838886964081611e-06,7.426103713928677e-07,6.043035581325435e-07
I3,N4,6,1.1838886964081611e-06,7.432860388730087e-07,6.036729722923957e-07
I3,N4,7,1.1838886964081611e-06,7.439585208930122e-07,6.030375442790061e-07
I3,N4,8,1.1838886964081611e-06,7.446281751589378e-07,6.023968484381372e-07
I3,N4,9,1.1838886964081611e-06,7.4529545573766e-07,6.017500029141446e-07
I3,N4,10,1.1838886964081611e-06,7.485934546341094e-07,5.837381472620247e-07
I3,N4,11,1.1838886964081611e-06,7.429585461680471e-07,6.287366162457799e-07
I3,N4,12,1.1838886964081611e-06,7.5066211656594e-07,5.818644275860255e-07
I3,N4,13,1.1838886964081611e-06,7.470522653810291e-07,5.878472912169534e-07
I3,N4,14,1.1838886964081611e-06,7.495152408055726e-07,5.812515288777857e-07
I3,N4,15,1.1838886964081611e-06,7.420656198080954e-07,5.891058069177817e-07
I3,N4,16,1.1838886964081611e-06,7.368078835375065e-07,6.093637417436889e-07
I3,N4,17,1.1838886964081611e-06,7.401845028518799e-07,5.905371647193782e-07
I3,N4,18,1.1838886964081611e-06,7.348607584753063e-07,6.109103127346221e-07
I3,N4,19,1.1838886964081611e-06,7.355967133950194e-07,6.103096444317026e-07
I3,N4,20,1.1838886964081611e-06,7.36326638535983e-07,6.06463758581587e-07
I3,N4,21,1.1838886964081611e-06,7.370468825528385e-07,6.091008566304743e-07
I3,N4,22,1.1838886964081611e-06,7.377618923320409e-07,6.084920885642401e-07
I3,N4,23,1.1838886964081611e-06,7.38472087459163e-07,6.078745247106767e-07
I3,N4,24,1.1838886964081611e-06,7.391822136391515e-07,6.072283931118168e-07
I3,N5,1,1.183265961943269e-06,7.397219070072588e-07,6.065734765245328e-07
I3,N5,2,1.183265961943269e-06,7.40524277698141e-07,6.058832137505109e-07
I3,N5,3,1.183265961943269e-06,7.413263277296774e-07,6.051616346077866e-07
I3,N5,4,1.183265961943269e-06,7.421242129118288e-07,6.044111001917055e-07
I3,N5,5,1.183265961943269e-06,7.429172490242445e-07,6.036867284317484e-07
I3,N5,6,1.183265961943269e-06,7.437055949466106e-07,6.029387063159517e-07
I3,N5,7,1.183265961943269e-06,7.444896166590895e-07,6.021836519316343e-07
I3,N5,8,1.183265961943269e-06,7.452697596802619e-07,6.014209621949957e-07
I3,N5,9,1.183265961943269e-06,7.460465983346893e-07,6.006494289334456e-07
I3,N5,10,1.183265961943269e-06,7.492273628037051e-07,5.823601221920052e-07
I3,N5,11,1.183265961943269e-06,7.444739745972773e-07,6.092019688181474e-07
I3,N5,12,1.183265961943269e-06,7.482745023606649e-07,5.831841235223627e-07
I3,N5,13,1.183265961943269e-06,7.452888627423899e-07,5.8763482834751e-07
I3,N5,14,1.183265961943269e-06,7.457930898186062e-07,5.837503579137428e-07
I3,N5,15,1.183265961943269e-06,7.411087969597632e-07,5.891106101975541e-07
I3,N5,16,1.183265961943269e-06,7.367407019416312e-07,6.025076988445253e-07
I3,N5,17,1.183265961943269e-06,7.386914546606315e-07,5.909537928583271e-07
I3,N5,18,1.183265961943269e-06,7.338286105687703e-07,6.114673055638955e-07
I3,N5,19,1.183265961943269e-06,7.346956256297027e-07,6.107674905952517e-07
I3,N5,20,1.183265961943269e-06,7.355544015829371e-07,6.068488481192418e-07
I3,N5,21,1.183265961943269e-06,7.364014794795135e-07,6.093561353826016e-07
I3,N5,22,1.183265961943269e-06,7.37241314312825e-07,6.086439833247414e-07
I3,N5,23,1.183265961943269e-06,7.380744757670899e-07,6.079215760030469e-07
I3,N5,24,1.183265961943269e-06,7.389058176785758e-07,6.071691485542906e-07
I3,N6,1,11.377274727633468,4.978088999637016,4.09871773157295
I3,N6,2,11.377274727633468,5.070986574794473,0.6244425549535418
I3,N6,3,11.377274727633468,5.018561054244123,0.4391615188183117
I3,N6,4,11.377274727633468,4.981751780305123,0.04888561151271973
I3,N6,5,11.377274727633468,4.98120231156961,1.3221223501032955
I3,N6,6,11.377274727633468,4.9373774410204945,3.328875050499555
I3,N6,7,11.377274727633468,5.264103359643666,4.264060184344661
I3,N6,8,11.377274727633468,5.4502176696621705,3.012814508569088
I3,N6,9,11.377274727633468,5.424460422574376,1.9200773384141696
I3,N6,10,11.377274727633468,1.630351304778129,1.459699152187405e-07
I3,N6,11,11.377274727633468,7.07906224048472,1.2641507963172247e-07
I3,N6,12,11.377274727633468,11.358515508517506,2.186206205805571
I3,N6,13,11.377274727633468,11.377274662940986,4.065202144410441
I3,N6,14,11.377274727633468,11.329995461025947,4.668647496603452
I3,N6,15,11.377274727633468,8.573401274639007,4.910190047424342
I3,N6,16,11.377274727633468,1.596414254696565,5.000769651103123
I3,N6,17,11.377274727633468,1.423513504419373e-07,4.875265797052206
I3,N6,18,11.377274727633468,1.553819666832737e-07,2.0191277640667353
I3,N6,19,11.377274727633468,1.0614880981937151,1.8777882435008215
I3,N6,20,11.377274727633468,1.566988759990364,6.542011976000887
I3,N6,21,11.377274727633468,3.3278269798155566,3.6519007827117282
I3,N6,22,11.377274727633468,3.810586417080831,3.4219462460990666
I3,N6,23,11.377274727633468,4.143639090052025,6.997487728166185
I3,N6,24,11.377274727633468,4.950487478148403,1.5971862788507187
I3,N7,1,1.183967764844623e-06,7.399875934219061e-07,6.096571481363571e-07
I3,N7,2,1.183967764844623e-06,7.409726059749561e-07,6.087902618985118e-07
I3,N7,3,1.183967764844623e-06,7.419544283531823e-07,6.078896194386435e-07
I3,N7,4,1.183967764844623e-06,7.42929364770363e-07,6.069575314473439e-07
I3,N7,5,1.183967764844623e-06,7.438968797456005e-07,6.060477935994861e-07
I3,N7,6,1.183967764844623e-06,7.448572780646316e-07,6.051114775999285e-07
I3,N7,7,1.183967764844623e-06,7.45811067506929e-07,6.041646349050494e-07
I3,N7,8,1.183967764844623e-06,7.467588408138809e-07,6.032064095275755e-07
I3,N7,9,1.183967764844623e-06,7.47701350205495e-07,6.022351987864986e-07
I3,N7,10,1.183967764844623e-06,7.507707797627305e-07,5.836941784682996e-07
I3,N7,11,1.183967764844623e-06,7.489060875948641e-07,5.853905745205104e-07
I3,N7,12,1.183967764844623e-06,7.470112103292053e-07,5.870622155889536e-07
I3,N7,13,1.183967764844623e-06,7.450841863117325e-07,5.887104486990073e-07
I3,N7,14,1.183967764844623e-06,7.431228022816295e-07,5.903371706657361e-07
I3,N7,15,1.183967764844623e-06,7.411246771485118e-07,5.91944457324324e-07
I3,N7,16,1.183967764844623e-06,7.39087250960946e-07,5.935346076519934e-07
I3,N7,17,1.183967764844623e-06,7.370076645998193e-07,5.951106901553943e-07
I3,N7,18,1.183967764844623e-06,7.327199204343157e-07,6.157155105891316e-07
I3,N7,19,1.183967764844623e-06,7.337948883222928e-07,6.14855872465402e-07
I3,N7,20,1.183967764844623e-06,7.348574221237623e-07,6.108360837656139e-07
I3,N7,21,1.183967764844623e-06,7.359042421520965e-07,6.131184516827984e-07
I3,N7,22,1.183967764844623e-06,7.369400073981657e-07,6.122401019068648e-07
I3,N7,23,1.183967764844623e-06,7.379655030799586e-07,6.113493090701639e-07
I3,N7,24,1.183967764844623e-06,7.389857882999336e-07,6.104264658330295e-07
I3,N8,1,13.086871246884968,4.390952929477079,0.2838123368154863
I3,N8,2,13.086871246884968,4.3380397947344385,0.24366388126433747
I3,N8,3,13.086871246884968,4.2820327281041415,0.3425582171575127
I3,N8,4,13.086871246884968,4.279027370482882,0.007831425613570373
I3,N8,5,13.086871246884968,4.277885195168482,0.2436154827086012
I3,N8,6,13.086871246884968,4.220357392268081,0.2965074318598889
I3,N8,7,13.086871246884968,4.148770182918543,1.15405869345753
I3,N8,8,13.086871246884968,4.24927247834373,8.282008302199092
I3,N8,9,13.086871246884968,5.220638714736282,1.9617828476960824
I3,N8,10,13.086871246884968,1.659291910310706,1.8559176959864498e-07
I3,N8,11,13.086871246884968,0.017761106878598557,1.7326124346868158e-07
I3,N8,12,13.086871246884968,0.1949189405373508,1.6191956109882678e-07
I3,N8,13,13.086871246884968,7.299659431965676,0.0753738974018201
I3,N8,14,13.086871246884968,13.086871182649077,2.6878773999251298
I3,N8,15,13.086871246884968,7.502872858518908,4.723487597412155
I3,N8,16,13.086871246884968,2.0245477391503267e-07,5.139182582819297
I3,N8,17,13.086871246884968,1.900133197505863e-07,5.101217150029678
I3,N8,18,13.086871246884968,2.0000621919542752e-07,3.8612098913924586
I3,N8,19,13.086871246884968,1.3346025118458857,10.409076550548239
I3,N8,20,13.086871246884968,4.487617173886167,0.010913389249096964
I3,N8,21,13.086871246884968,4.5018189891615865,0.6699263204254466
I3,N8,22,13.086871246884968,4.522216043453822,0.26887700213798416
I3,N8,23,13.086871246884968,4.48538797182929,0.2135027671099533
I3,N8,24,13.086871246884968,4.438276765444519,0.3204693113946071
I3,N9,1,2.6323458613718733,1.10388242206881,0.5813898211477502
I3,N9,2,2.6323458613718733,1.181918982253801,0.014255245346336685
I3,N9,3,2.6323458613718733,1.1585912600443915,0.011625283401278101
I3,N9,4,2.6323458613718733,1.1390740194016413,0.006463359503375097
I3,N9,5,2.6323458613718733,1.137952952103622,0.011964905222884122
I3,N9,6,2.6323458613718733,1.1117510663677979,0.30145398436593024
I3,N9,7,2.6323458613718733,1.1016229181885326,1.9591672249017376
I3,N9,8,2.6323458613718733,1.2999541459101784,0.17736808160580955
I3,N9,9,2.6323458613718733,1.2048006731036969,0.1973818837110339
I3,N9,10,2.6323458613718733,0.18703884317636824,1.8368153151453025e-07
I3,N9,11,2.6323458613718733,0.0005762262561978667,1.6814025549821697e-07
I3,N9,12,2.6323458613718733,1.5994560832268423,1.6816034718844512e-07
I3,N9,13,2.6323458613718733,2.6323456758140313,0.5396376692359275
I3,N9,14,2.6323458613718733,2.6323457541938735,0.9367570250616584
I3,N9,15,2.6323458613718733,2.19533268338102,1.0370455203930289
I3,N9,16,2.6323458613718733,2.1841351337993233e-07,1.0442235019646366
I3,N9,17,2.6323458613718733,1.854444077473743e-07,1.0248649159818823
I3,N9,18,2.6323458613718733,1.9559358287919044e-07,0.38932524071645
I3,N9,19,2.6323458613718733,0.24394227051222186,0.3335426459667197
I3,N9,20,2.6323458613718733,0.37161138584581677,0.008545659974631945
I3,N9,21,2.6323458613718733,0.36892504318247105,1.904008623767798
I3,N9,22,2.6323458613718733,0.7950082507258446,1.2838051900941054
I3,N9,23,2.6323458613718733,1.0012306247313483,0.20034935255156036
I3,N9,24,2.6323458613718733,0.9972632817444868,0.7489701382737447
I4,N1,1,3.924361183988026e-06,1.4115291136533066e-06,1.6193235623070425e-06
I4,N1,2,3.924361183988026e-06,1.4131625943398458e-06,1.6164366129360878e-06
I4,N1,3,3.924361183988026e-06,1.4147891942041101e-06,1.613095339234008e-06
I4,N1,4,3.924361183988026e-06,1.4164152307751051e-06,1.6093012320602804e-06
I4,N1,5,3.924361183988026e-06,1.4180434339742305e-06,1.6050621020906489e-06
I4,N1,6,3.924361183988026e-06,1.4196775954118523e-06,1.6003745699925415e-06
I4,N1,7,3.924361183988026e-06,1.4213233819838007e-06,1.5952374714467225e-06
I4,N1,8,3.924361183988026e-06,1.4229954622641614e-06,1.58963931375387e-06
I4,N1,9,3.924361183988026e-06,1.4247421596501383e-06,1.5835360471100096e-06
I4,N1,10,3.924361183988026e-06,1.4733167491296551e-06,1.5504442474038707e-06
I4,N1,11,3.924361183988026e-06,1.4121489766559853e-06,1.683922764387169e-06
I4,N1,12,3.924361183988026e-06,1.4730527550676989e-06,1.5378136597723632e-06
I4,N1,13,3.924361183988026e-06,1.4481052998950735e-06,1.5498432251262015e-06
I4,N1,14,3.924361183988026e-06,1.5033136197681293e-06,1.5473819760950598e-06
I4,N1,15,3.924361183988026e-06,1.4573611944385598e-06,1.5694753926284225e-06
I4,N1,16,3.924361183988026e-06,1.3958624208178917e-06,1.6977290507321405e-06
I4,N1,17,3.924361183988026e-06,1.4518045506027118e-06,1.5873641130889143e-06
I4,N1,18,3.924361183988026e-06,1.399977776533076e-06,1.6271423443595616e-06
I4,N1,19,3.924361183988026e-06,1.401482012188077e-06,1.6278291888268944e-06
I4,N1,20,3.924361183988026e-06,1.4035582163414956e-06,1.6202220922757635e-06
I4,N1,21,3.924361183988026e-06,1.4047785424321083e-06,1.6270246934933092e-06
I4,N1,22,3.924361183988026e-06,1.4065154167437487e-06,1.6256882434560732e-06
I4,N1,23,3.924361183988026e-06,1.408192825851013e-06,1.6238983476938268e-06
I4,N1,24,3.924361183988026e-06,1.409848312057864e-06,1.6216336428690214e-06
I4,N2,1,3.9281500763131655e-06,1.5276757838273879e-06,1.5422397432113755e-06
I4,N2,2,3.9281500763131655e-06,1.5298314597312326e-06,1.5381299922614682e-06
I4,N2,3,3.9281500763131655e-06,1.531995841795374e-06,1.5333329262030327e-06
I4,N2,4,3.9281500763131655e-06,1.5341790336908351e-06,1.5278443479745263e-06
I4,N2,5,3.9281500763131655e-06,1.5363891417725998e-06,1.5216597642132369e-06
I4,N2,6,3.9281500763131655e-06,1.5386354340630277e-06,1.5147984293306865e-06
I4,N2,7,3.9281500763131655e-06,1.5409301952974872e-06,1.5072654858774266e-06
I4,N2,8,3.9281500763131655e-06,1.5432965539922606e-06,1.4990198778055052e-06
I4,N2,9,3.9281500763131655e-06,1.5457992963659285e-06,1.4900468782227795e-06
I4,N2,10,3.9281500763131655e-06,1.5838069031713253e-06,1.4439909608359932e-06
I4,N2,11,3.9281500763131655e-06,1.5800663245176372e-06,1.4469361711732272e-06
I4,N2,12,3.9281500763131655e-06,1.5760682889789007e-06,1.4512764553082639e-06
I4,N2,13,3.9281500763131655e-06,1.5719112253372158e-06,1.4571163072006858e-06
I4,N2,14,3.9281500763131655e-06,1.5676188744869187e-06,1.4646381320610384e-06
I4,N2,15,3.9281500763131655e-06,1.5631893426097574e-06,1.474087061524607e-06
I4,N2,16,3.9281500763131655e-06,1.5585958746579657e-06,1.4857274989718255e-06
I4,N2,17,3.9281500763131655e-06,1.5537407799450063e-06,1.4997911595559186e-06
I4,N2,18,3.9281500763131655e-06,1.513051989780529e-06,1.5497380139883734e-06
I4,N2,19,3.9281500763131655e-06,1.5149089927942377e-06,1.5516897040239738e-06
I4,N2,20,3.9281500763131655e-06,1.51778123080173e-06,1.543047317374362e-06
I4,N2,21,3.9281500763131655e-06,1.5190295887228907e-06,1.5519375727428592e-06
I4,N2,22,3.9281500763131655e-06,1.5212170093244828e-06,1.5505405690126755e-06
I4,N2,23,3.9281500763131655e-06,1.5233716236473057e-06,1.5483469815137642e-06
I4,N2,24,3.9281500763131655e-06,1.525521357756072e-06,1.5453893433073712e-06
I4,N3,1,13.224518436417062,6.0704037168574025,0.03069629721540005
I4,N3,2,13.224518436417062,6.045106574163393,0.0291013599453648
I4,N3,3,13.224518436417062,6.021835047354715,0.02781342849674856
I4,N3,4,13.224518436417062,6.004401896255876,0.013037860362558067
I4,N3,5,13.224518436417062,6.004209609714254,0.03527058827457623
I4,N3,6,13.224518436417062,5.974900779184478,7.414685503214969
I4,N3,7,13.224518436417062,6.787284132638888,2.6918353463518
I4,N3,8,13.224518436417062,6.295873205207073,0.10764720130259839
I4,N3,9,13.224518436417062,6.262077304672807,0.06078042081843478
I4,N3,10,13.224518436417062,4.33866825278385,3.802906790533893e-07
I4,N3,11,13.224518436417062,1.239330107696785e-05,3.223750164297139e-07
I4,N3,12,13.224518436417062,9.334801451196974,3.028664077648071e-07
I4,N3,13,13.224518436417062,13.2245178080153,3.130746502527902
I4,N3,14,13.224518436417062,13.224518064975559,4.976908398276936
I4,N3,15,13.224518436417062,13.007789317240313,5.709806269179753
I4,N3,16,13.224518436417062,4.1365061430234873e-07,6.121804409378479
I4,N3,17,13.224518436417062,3.3614373802522644e-07,6.247827810087968
I4,N3,18,13.224518436417062,3.4204908642205004e-07,0.1106271800573235
I4,N3,19,13.224518436417062,0.05524103137167306,0.48459362085519453
I4,N3,20,13.224518436417062,0.30655243949205024,0.02160920387663278
I4,N3,21,13.224518436417062,0.31790231306373595,12.098438374496526
I4,N3,22,13.224518436417062,4.166651464970542,7.291090312823973
I4,N3,23,13.224518436417062,4.988447974091949,6.412404488453095
I4,N3,24,13.224518436417062,5.544583693717351,6.13521839878133
I4,N4,1,3.924610020875163e-06,1.411301342725222e-06,1.6201330366862334e-06
I4,N4,2,3.924610020875163e-06,1.4129433305828109e-06,1.6172151371807705e-06
I4,N4,3,3.924610020875163e-06,1.4145635575521842e-06,1.6143744899693998e-06
I4,N4,4,3.924610020875163e-06,1.4161960967672396e-06,1.61003720505697e-06
I4,N4,5,3.924610020875163e-06,1.4178151400441936e-06,1.6057915202844967e-06
I4,N4,6,3.924610020875163e-06,1.4194446006573729e-06,1.6010841552312673e-06
I4,N4,7,3.924610020875163e-06,1.4210894932863578e-06,1.5959298811076898e-06
I4,N4,8,3.924610020875163e-06,1.422762848862394e-06,1.5903115180345235e-06
I4,N4,9,3.924610020875163e-06,1.4245114395894275e-06,1.584184168057995e-06
I4,N4,10,3.924610020875163e-06,1.4731909828330946e-06,1.5514511593322237e-06
I4,N4,11,3.924610020875163e-06,1.4119274182527395e-06,1.6845388018293176e-06
I4,N4,12,3.924610020875163e-06,1.472922790974857e-06,1.5385668078597333e-06
I4,N4,13,3.924610020875163e-06,1.4479418677960177e-06,1.552419181419806e-06
I4,N4,14,3.924610020875163e-06,1.5032510918059804e-06,1.5472159341899274e-06
I4,N4,15,3.924610020875163e-06,1.4572414240498512e-06,1.5698345355655897e-06
I4,N4,16,3.924610020875163e-06,1.3956657520829486e-06,1.6989127504539733e-06
I4,N4,17,3.924610020875163e-06,1.451702392367649e-06,1.590126476008911e-06
I4,N4,18,3.924610020875163e-06,1.3997811969388586e-06,1.6285801677992958e-06
I4,N4,19,3.924610020875163e-06,1.4012812623142482e-06,1.6291817220949854e-06
I4,N4,20,3.924610020875163e-06,1.4033423804696736e-06,1.620803510262013e-06
I4,N4,21,3.924610020875163e-06,1.4045686700088677e-06,1.628144080570308e-06
I4,N4,22,3.924610020875163e-06,1.4062979788280345e-06,1.6266965228168776e-06
I4,N4,23,3.924610020875163e-06,1.407967855602167e-06,1.6248311810372604e-06
I4,N4,24,3.924610020875163e-06,1.4096180959948789e-06,1.6225054639741785e-06
I4,N5,1,3.9281369180954555e-06,1.4105398993587577e-06,1.6472279610694294e-06
I4,N5,2,3.9281369180954555e-06,1.4122725613458375e-06,1.6438347493529419e-06
I4,N5,3,3.9281369180954555e-06,1.4140034977533266e-06,1.6398896737040666e-06
I4,N5,4,3.9281369180954555e-06,1.4157409528694028e-06,1.635420544784943e-06
I4,N5,5,3.9281369180954555e-06,1.4174930813249021e-06,1.6303323896378918e-06
I4,N5,6,3.9281369180954555e-06,1.4192622406941394e-06,1.6247168816444104e-06
I4,N5,7,3.9281369180954555e-06,1.4210563969376319e-06,1.618533235911718e-06
I4,N5,8,3.9281369180954555e-06,1.4228910201710248e-06,1.6117644101903978e-06
I4,N5,9,3.9281369180954555e-06,1.4248154010381364e-06,1.6043603854867755e-06
I4,N5,10,3.9281369180954555e-06,1.469471634535986e-06,1.5693035851550103e-06
I4,N5,11,3.9281369180954555e-06,1.421290955476014e-06,1.6146934350040143e-06
I4,N5,12,3.9281369180954555e-06,1.4676630236467723e-06,1.5626625826181575e-06
I4,N5,13,3.9281369180954555e-06,1.4501898581810867e-06,1.573561076974793e-06
I4,N5,14,3.9281369180954555e-06,1.4789829391437531e-06,1.5729746398215608e-06
I4,N5,15,3.9281369180954555e-06,1.4534733252404183e-06,1.591353796013385e-06
I4,N5,16,3.9281369180954555e-06,1.4049760517111226e-06,1.645056560021958e-06
I4,N5,17,3.9281369180954555e-06,1.446388552267471e-06,1.6148852747937268e-06
I4,N5,18,3.9281369180954555e-06,1.3985530177009466e-06,1.6550150074511684e-06
I4,N5,19,3.9281369180954555e-06,1.4000917016085434e-06,1.6561973821867417e-06
I4,N5,20,3.9281369180954555e-06,1.4023125392292562e-06,1.6463188130227483e-06
I4,N5,21,3.9281369180954555e-06,1.4034909389697597e-06,1.6558106255942129e-06
I4,N5,22,3.9281369180954555e-06,1.4052940637390012e-06,1.654412121256638e-06
I4,N5,23,3.9281369180954555e-06,1.4070467123481279e-06,1.6524485625507768e-06
I4,N5,24,3.9281369180954555e-06,1.408782477356059e-06,1.6498787661705439e-06
I4,N6,1,11.612935702252372,4.931952833000066,0.15310638145777258
I4,N6,2,11.612935702252372,5.079699541366113,0.07747039708757862
I4,N6,3,11.612935702252372,5.056410744936591,0.04621695558754513
I4,N6,4,11.612935702252372,5.041746927541993,0.020224613586353316
I4,N6,5,11.612935702252372,5.042708353258604,0.07985112653849331
I4,N6,6,11.612935702252372,5.02031650405631,2.1506713787065457
I4,N6,7,11.612935702252372,5.012141824873609,2.7735492660381125
I4,N6,8,11.612935702252372,4.990105989358382,0.2448201275964177
I4,N6,9,11.612935702252372,4.950322682407296,0.0740794871204454
I4,N6,10,11.612935702252372,1.3813883762832124,3.7940398753151585e-07
I4,N6,11,11.612935702252372,5.953077874742575,3.049657884226607e-07
I4,N6,12,11.612935702252372,11.37518094070866,1.9476665519568568
I4,N6,13,11.612935702252372,11.612935465929912,3.9909032869208447
I4,N6,14,11.612935702252372,11.565241955417843,4.598139106409496
I4,N6,15,11.612935702252372,8.613042433604715,4.812636656096047
I4,N6,16,11.612935702252372,3.287909814319958,4.81040128213529
I4,N6,17,11.612935702252372,2.7694065927578323e-07,4.673879340058116
I4,N6,18,11.612935702252372,2.8880073764206793e-07,0.12748051259239862
I4,N6,19,11.612935702252372,0.06569297756947866,0.3923867500279751
I4,N6,20,11.612935702252372,0.27865772088496576,6.47861118055004
I4,N6,21,11.612935702252372,2.9610809257885666,9.763323519236744
