investor,hour,node,lambda_best_response_eur_per_mwh,lambda_joint_eur_per_mwh,difference_eur_per_mwh
I2,1,N1,60.00000058998054,59.99999999775899,5.922215464693181e-07
I2,1,N2,60.000000589972046,59.99999999666231,5.933097355637074e-07
I2,1,N3,60.0000005899808,59.9999999978185,5.921623014160105e-07
I2,1,N4,60.00000058998174,59.99999999792205,5.92059684834112e-07
I2,1,N5,60.00000058998239,59.99999999801146,5.919709309409882e-07
I2,1,N6,60.00000058998152,59.999999997902854,5.920786634305841e-07
I2,1,N7,60.000000589977994,59.99999999744153,5.925364661152344e-07
I2,1,N8,60.00000058998021,59.99999999774666,5.922335475361251e-07
I2,1,N9,60.0000005899808,59.9999999978193,5.92161498502719e-07
I2,2,N1,60.00000058992797,59.999999992460445,5.974675261199991e-07
I2,2,N2,60.00000058991902,59.99999999129949,5.986195290574869e-07
I2,2,N3,60.00000058992793,59.99999999246856,5.974593690893926e-07
I2,2,N4,60.00000058992898,59.999999992595555,5.973334253894791e-07
I2,2,N5,60.00000058992939,59.99999999265359,5.972758003736089e-07
I2,2,N6,60.000000589928696,59.99999999256223,5.973664656266919e-07
I2,2,N7,60.000000589924966,59.999999992078706,5.978462596090139e-07
I2,2,N8,60.000000589927275,59.99999999238888,5.975383956524638e-07
I2,2,N9,60.00000058992793,59.99999999246935,5.974585803869559e-07
I2,3,N1,60.00000058949524,59.99999994177884,6.477163978502176e-07
I2,3,N2,60.000000589486234,59.99999994059893,6.488873012244767e-07
I2,3,N3,60.00000058949535,59.999999941792794,6.47702556477725e-07
I2,3,N4,60.000000589496196,59.99999994190549,6.475907028402617e-07
I2,3,N5,60.000000589496516,59.99999994194823,6.475482834389368e-07
I2,3,N6,60.00000058949608,59.99999994188919,6.476068890037823e-07
I2,3,N7,60.00000058949218,59.99999994137815,6.481140317760037e-07
I2,3,N8,60.00000058949466,59.99999994170572,6.477889442635387e-07
I2,3,N9,60.00000058949535,59.99999994179347,6.47701881462126e-07
I2,4,N1,60.000000567112515,59.99999868519681,1.8819157077132331e-06
I2,4,N2,60.00000056710354,59.99999868402256,1.883080983589025e-06
I2,4,N3,60.00000056711286,59.99999868524213,1.8818707303580595e-06
I2,4,N4,60.000000567113496,59.99999868532505,1.8817884424038311e-06
I2,4,N5,60.00000056711379,59.9999986853636,1.8817501867829378e-06
I2,4,N6,60.00000056711356,59.999998685331974,1.881781585666431e-06
I2,4,N7,60.00000056710949,59.99999868480178,1.8823077070351246e-06
I2,4,N8,60.00000056711216,59.999998685149585,1.8819625751120839e-06
I2,4,N9,60.00000056711286,59.99999868524226,1.881870602460367e-06
I2,5,N1,60.00000058977135,59.999999975064,6.147073534634728e-07
I2,5,N2,60.000000589762365,59.99999997388998,6.158723877547345e-07
I2,5,N3,60.000000589771375,59.99999997506853,6.147028415171008e-07
I2,5,N4,60.000000589772334,59.99999997519351,6.145788233880012e-07
I2,5,N5,60.0000005897727,59.99999997524306,6.145296396198319e-07
I2,5,N6,60.00000058977213,59.999999975165224,6.146069040369184e-07
I2,5,N7,60.00000058976831,59.9999999746692,6.150991112008342e-07
I2,5,N8,60.0000005897707,59.99999997498553,6.147851721038933e-07
I2,5,N9,60.000000589771375,59.999999975069365,6.147020101820999e-07
I2,6,N1,60.000000589985234,59.99999999832105,5.916641825365332e-07
I2,6,N2,60.00000058997693,59.9999999972551,5.927218253987121e-07
I2,6,N3,60.00000058998553,59.99999999839295,5.915925811450506e-07
I2,6,N4,60.00000058998653,59.99999999849811,5.914884155799882e-07
I2,6,N5,60.00000058998731,59.999999998606576,5.913807328283838e-07
I2,6,N6,60.00000058998625,59.99999999847402,5.915122329724909e-07
I2,6,N7,60.000000589982875,59.999999998034326,5.919485488448117e-07
I2,6,N8,60.000000589984985,59.99999999832788,5.91657105530885e-07
I2,6,N9,60.00000058998553,59.99999999839393,5.915916005960753e-07
I2,7,N1,60.000000589998955,59.99999999993225,5.900667048308605e-07
I2,7,N2,60.00000058999251,59.99999999912519,5.90867323069233e-07
I2,7,N3,60.0000005900005,60.00000000018388,5.898166151041551e-07
I2,7,N4,60.000000590001164,60.00000000023671,5.897644541619229e-07
I2,7,N5,60.00000059000302,60.00000000049163,5.895113872611546e-07
I2,7,N6,60.00000059000106,60.00000000023765,5.897634096641013e-07
I2,7,N7,60.00000058999846,59.99999999990441,5.900940465153326e-07
I2,7,N8,60.000000590000134,60.000000000142364,5.898577697394103e-07
I2,7,N9,60.0000005900005,60.000000000185004,5.898154924466326e-07
I2,8,N1,60.00000059000049,60.00000000015243,5.898480566202124e-07
I2,8,N2,60.00000058999379,59.99999999933342,5.906603703920155e-07
I2,8,N3,60.000000590000774,60.00000000025678,5.89743990531133e-07
I2,8,N4,60.00000059000278,60.00000000047158,5.895311971926276e-07
I2,8,N5,60.000000590005335,60.00000000082302,5.89182313603942e-07
I2,8,N6,60.00000059000158,60.00000000033512,5.896664561078069e-07
I2,8,N7,60.000000589999736,60.00000000011264,5.898870938381151e-07
I2,8,N8,60.0000005900003,60.00000000020371,5.89796584904434e-07
I2,8,N9,60.000000590000774,60.00000000025819,5.897425836565162e-07
I2,9,N1,60.00000058997402,59.99999999748,5.924940182922001e-07
I2,9,N2,60.00000058995912,59.999999995627775,5.943313468037559e-07
I2,9,N3,60.00000058996387,59.99999999626894,5.936949278861903e-07
I2,9,N4,60.00000058997473,59.99999999758259,5.923921406747468e-07
