hour,lambda_system,system_net_injection_residual_mw
1,67.15000053066296,-2.851931504861937e-15
2,67.15000053513603,-1.8801264156344563e-15
3,67.15000058117919,-1.1700688431411866e-14
4,67.1500005465583,-6.576359105419998e-14
5,67.15000054911084,1.9848395005451197e-15
6,67.15000060480962,2.2850260123326528e-14
7,67.15000062306149,2.1991050667173863e-14
8,67.15000065339058,-3.561446661940331e-14
9,67.15000063030975,4.590782905909937e-14
10,60.00000067207049,6.576735967583588e-15
11,60.00000058862362,-2.1209732527818466e-14
12,60.00000058681032,4.422681064835204e-14
13,60.00000057746952,4.549723232607713e-15
14,60.00000057155593,9.767202930419664e-15
15,60.00000056091364,-2.576990857051177e-14
16,60.00000058123623,-1.5916509714494938e-14
17,60.00000061035287,9.999632381624182e-14
18,67.15000062089705,5.826745583980875e-14
19,67.15000057136785,-8.564191481078954e-14
20,88.5290318775952,8.00282285101997e-14
21,74.37532421806615,5.236868970188871e-14
22,67.1500006658767,-1.2596517778116717e-13
23,67.15000064012905,6.661094631734304e-14
24,67.1500006287106,4.432652386982863e-14
