hour,generator,dispatch_mw,capacity_mw,marginal_cost_eur_per_mwh,nu_gen_dual
1,G_Base,600.0000050942266,600.0,40.0,-3.664448119311188e-06
1,G_Peak,2.639216901203376e-07,600.0,80.0,-4.021195196406228e-09
1,RES_Wind_N1,280.83000263761465,280.83,0.0,-40.00000407032983
1,RES_PV_N3,2.9273967365706035e-10,0.0,0.0,-58588.6468747468
2,G_Base,600.0000050942257,600.0,40.0,-4.2609376509904406e-07
2,G_Peak,2.63921603865792e-07,600.0,80.0,-4.021195196068739e-09
2,RES_Wind_N1,325.6000030853147,325.6,0.0,-40.00000082744437
2,RES_PV_N3,2.9273961644286345e-10,0.0,0.0,-58588.646873954
3,G_Base,600.0000050942256,600.0,40.0,-1.0243064013198353e-07
3,G_Peak,2.6392159646426836e-07,600.0,80.0,-4.021195195919198e-09
3,RES_Wind_N1,370.00000352931465,370.0,0.0,-40.000000499148804
3,RES_PV_N3,2.9273961218323826e-10,0.0,0.0,-58588.64687386451
4,G_Base,600.0000050942257,600.0,40.0,-7.741790554312765e-08
4,G_Peak,2.6392159797995377e-07,600.0,80.0,-4.021195195894549e-09
4,RES_Wind_N1,354.8300033776147,354.83,0.0,-40.00000047442735
4,RES_PV_N3,2.927396125623797e-10,0.0,0.0,-58588.6468738461
5,G_Base,600.0000050942258,600.0,40.0,-9.098577049712531e-08
5,G_Peak,2.6392160265476466e-07,600.0,80.0,-4.0211951959060295e-09
5,RES_Wind_N1,367.4100035034147,367.41,0.0,-40.000000487601305
5,RES_PV_N3,2.927396156231493e-10,0.0,0.0,-58588.64687385739
6,G_Base,600.0000050942263,600.0,40.0,-1.017641295563205e-06
6,G_Peak,2.6392163978270197e-07,600.0,80.0,-4.0211951959655286e-09
6,RES_Wind_N1,320.4200030335147,320.42,0.0,-40.000001419681425
6,RES_PV_N3,2.9273963909961997e-10,0.0,0.0,-58588.64687412125
7,G_Base,578.7428229567364,600.0,40.0,-4.24648416420244e-08
7,G_Peak,206.02996821741846,600.0,80.0,-1.4346768681969072e-08
7,RES_Wind_N1,278.24000257208206,278.24,0.0,-40.0000004435653
7,RES_PV_N3,3.5793647521729e-09,0.0,0.0,-60831.69825115934
8,G_Base,600.0000050942265,600.0,40.0,-3.360392110888607e-07
8,G_Peak,242.28003368599218,600.0,80.0,-1.1871369847580385e-08
8,RES_Wind_N1,214.23000197161466,214.23,0.0,-40.00000075069545
8,RES_PV_N3,15.05000013816233,15.05,0.0,-8453.878787680836
9,G_Base,600.0000050942272,600.0,40.0,-5.47384817798957e-07
9,G_Peak,267.3719734284773,600.0,80.0,-1.4531150199001291e-08
9,RES_Wind_N1,160.58000143511472,160.58,0.0,-40.00000097539138
9,RES_PV_N3,88.5800008734323,88.58,0.0,-8453.878786156256
10,G_Base,600.0000057896821,600.0,40.0,-40.000000383863494
10,G_Peak,100.40231283021585,600.0,80.0,-8.932674488553814e-09
10,RES_Wind_N1,76.22000065704104,76.22,0.0,-80.00000087021644
