node,x_power_mw,x_energy_mwh,energy_power_ratio_h
N1,49.99999954771978,399.9999515217585,7.999999102799997
N2,27.40445080805121,62.59925570161468,2.284273315312107
N3,2.103522919268552e-06,5.697078139409109e-06,2.708350875202314
N4,5.963836390635355e-07,1.3650321277144033e-06,2.288849053367442
N5,0.9493652075639729,5.331632636801836,5.61599750477749
