hour,lambda_system,system_net_injection_residual_mw
1,67.15000051670664,-3.563175921392054e-14
2,67.15000046200946,-3.58698138797492e-14
3,67.15000036930833,-1.130861027251284e-13
4,67.15000024801411,-3.8448249391196586e-14
5,67.15000039883974,-1.5051780475497262e-14
6,67.15000052590175,-4.8023340484618646e-14
7,67.15000060331876,-1.9771736339967865e-15
8,67.15000062322626,-2.019517677915311e-14
9,67.15000056477905,4.03011583155126e-14
10,60.00000067411805,-2.7429194524582502e-14
11,60.00000058014492,3.2127459675218936e-14
12,60.00000055976383,-2.4444169341523428e-14
13,60.00000053056314,-4.8103732963977703e-14
14,60.000000484802854,-9.464818309238746e-15
15,60.00000050020805,1.5473697936208453e-15
16,60.00000054799766,9.640612877070663e-15
17,60.00000061670072,-1.3407767954833625e-14
18,67.15000050245452,-4.372480328433242e-14
19,67.14999953402,-7.861264806991633e-14
20,67.14999963124052,7.904230993962938e-14
21,67.1500006151048,-7.173414523286817e-15
22,67.15000060171242,1.3282453736920492e-13
23,67.15000056390404,-1.4277523143233173e-14
24,67.15000053557847,-1.4107601822448178e-14
