hour,lambda_system,system_net_injection_residual_mw
1,67.1500006544395,1.3263014219607932e-14
2,67.150000651602,6.973936946509714e-15
3,67.15000064768512,-5.3199291538625137e-14
4,67.15000064347934,2.7058060690338624e-14
5,67.15000064884566,2.6563167014860076e-15
6,67.15000065503253,5.002946625710244e-14
7,67.15000066184045,-4.528723846220141e-14
8,67.15000066500677,4.5134090626746116e-14
9,67.15000065776498,1.532514550802287e-14
10,60.00000059533091,-5.0465844757495596e-14
11,60.00000058944074,5.3792727183815255e-14
12,60.00000058800996,-8.667417095401412e-15
13,60.000000584716844,-1.2407911586156417e-14
14,60.00000058179689,1.4294514802826106e-14
15,60.0000005815769,-4.552057678571403e-16
16,60.000000587610394,6.104253048836695e-14
17,60.0000005916748,-2.677638005805752e-14
18,67.15000065468561,3.715326713413879e-14
19,67.15000068809081,-5.6426768764021626e-14
20,67.1500007269632,3.4264361361274e-14
21,67.15000070846408,9.90032211851534e-14
22,67.15000068076894,7.186935892203572e-15
23,67.15000065865961,9.979622153819045e-15
24,67.15000065580908,-1.2308395850535558e-14
