hour,lambda_system,system_net_injection_residual_mw
1,60.000000447205075,-5.0306980803327406e-15
2,60.00000021668604,-2.4001634013615103e-14
3,59.99999886593825,5.23192600354605e-15
4,59.99998834653908,4.234113060164191e-14
5,59.999999464734046,-2.483430128208397e-14
6,60.00000049905367,2.7824964554667986e-15
7,60.00000056382293,-7.278899705198683e-15
8,60.00000059098181,-2.1267709815475655e-14
9,60.00000042335941,-1.0894063429134349e-14
10,52.20000066154446,-1.8846035843012032e-14
11,52.262282610203336,-1.1331213745080504e-14
12,52.21660338744883,-1.6292522886374172e-14
13,52.21836429713173,-3.748390486890685e-14
14,52.22447003572068,1.8943180357666733e-14
15,52.383663703530885,-6.938893903907228e-17
16,52.23958320285812,-8.799905248935147e-14
17,52.20000060017809,-1.2961853812498703e-14
18,60.00000029927929,-4.6455894686658894e-14
19,60.00000100318695,8.909539772616881e-15
20,64.87107262022134,3.216871213851391e-14
21,60.00000170942739,6.983996714282625e-14
22,60.000000570724666,2.343264471349471e-14
23,60.00000053021931,-4.145989107584569e-14
24,60.00000046549422,-3.0579705434519155e-14
