iteration,investor,node,x_power_mw,x_energy_mwh,proposed_x_power_mw,private_headroom_limit_mw,private_headroom_slack_mw,access_shadow_price_eur_per_mw_day,headroom_complementarity_residual_eur_per_day,headroom_mw
1,I3,N1,0.0,0.0,1.1369150000259225e-07,99.99980523259133,99.99980511889983,9.081834879295489e-08,9.08181718051576e-06,99.99981637093325
1,I3,N2,0.0,0.0,1.0416698726244903e-07,54.37788096802291,54.37788086385592,1.6708928462058233e-07,9.08596121272494e-06,86.31324258717528
1,I3,N3,2.6165591291538877,7.535368531882834,6.360714325268341e-05,8.721715347178701,8.72165174003545,1.0433874926038493e-06,9.100062340399587e-06,36.11921270331138
1,I3,N4,0.0,0.0,1.1329027806705599e-07,99.99980527958648,99.9998051662962,9.081833994756459e-08,9.081816300282914e-06,99.99981638516763
1,I3,N5,0.0,0.0,1.1417663669012088e-07,99.99970709675277,99.99970698257613,9.081849324819114e-08,9.081822713418182e-06,99.9997869270074
1,I3,N6,0.0,0.0,1.0958475079200882e-07,99.99987444345642,99.99987433387167,9.081825984283956e-08,9.081814571504861e-06,99.99987741622508
1,I3,N7,0.0,0.0,1.0414472910923302e-07,99.99994237957206,99.99994227542733,9.081815304424527e-08,9.081810061985452e-06,99.99993863710002
1,I3,N8,21.611464938667805,85.27103822585981,20.159235630414408,24.999999991259074,4.840764360844666,1.8765988941486405e-06,9.084173046395252e-06,0.0914913390914478
1,I3,N9,12.58801273726715,25.282479794477595,7.49605803094173e-05,41.95986754953645,41.95979258895614,2.2070481103685625e-07,9.260728094491246e-06,38.46342094260561
1,I1,N1,6.586692058037972e-05,0.00013325606812876402,6.295595778793522e-05,99.99987789175843,99.99981493580064,9.02734892840294e-08,9.027332222011921e-06,99.99981637093325
1,I1,N2,7.069558891308502,14.139119272368884,5.900929552123957e-05,77.94293958402837,77.94288057473284,1.1602169480129806e-07,9.043065101975676e-06,86.31324258717528
1,I1,N3,9.913285427798145,21.48345226985262,6.132121304365465e-05,39.14929789452152,39.14923657330847,2.3439401005276217e-07,9.17634655092203e-06,36.11921270331138
1,I1,N4,6.586782726182699e-05,0.00013325787935857984,6.29558020419535e-05,99.99987794213926,99.99981498633723,9.027348925878122e-08,9.027332224049224e-06,99.99981638516763
1,I1,N5,6.562512611227734e-05,0.00013277261259016772,6.296477061494676e-05,99.99977892937505,99.99971596460443,9.027369183643755e-08,9.027343542719986e-06,99.9997869270074
1,I1,N6,6.114439185235701e-05,0.0001237981026737028,5.8344597172061105e-05,99.99994212070253,99.99988377610535,9.032843362333928e-08,9.032832864011575e-06,99.99987741622508
1,I1,N7,0.0,0.0,7.905157651616748e-06,99.99994237957206,99.99993447441442,9.068424006354231e-08,9.068418064216297e-06,99.99993863710002
1,I1,N8,27.37196479753359,79.77272518181212,28.388521136264636,28.388535059752414,1.3923487777844912e-05,0.6398725932805996,8.909258231920357e-06,0.0914913390914478
1,I1,N9,4.266677217086237,9.278165115270701,6.136359557081496e-05,43.593969020833754,43.593907657238184,2.1075347021621825e-07,9.187567319048317e-06,38.46342094260561
1,I2,N1,5.3365642742314506e-05,0.00010795404044382126,5.29351395127827e-05,99.99986639498813,99.99981345984862,-2.656132694623828e-07,-2.6561277398698787e-05,99.99981637093325
1,I2,N2,6.617137005916775,13.234275328632862,5.188564726630344e-05,92.93038297926549,92.93033109361822,-2.530651123962986e-07,-2.3517424683231736e-05,86.31324258717528
1,I2,N3,12.364045363228398,33.97778337436863,6.476714124962191,55.33716405257291,48.860449927610716,1.392836923473305e-05,0.0006805463875669478,36.11921270331138
1,I2,N4,5.334930260006249e-05,0.00010792134382681112,5.293513930493951e-05,99.99986638999562,99.99981345485631,-2.656132592560127e-07,-2.6561276376737656e-05,99.99981638516763
1,I2,N5,5.259168917813208e-05,0.00010640933905318615,5.29352556270723e-05,99.99976509428306,99.99971215902744,-2.6564311416349e-07,-2.656423495337667e-05,99.9997869270074
1,I2,N6,0.0,0.0,5.2933874224717116e-05,99.99988097631068,99.99982804243645,-2.657704865158591e-07,-2.6577002950340584e-05,99.99987741622508
