iteration,investor,termination,solve_seconds,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,abs_capacity_step_mw_equivalent,abs_offer_step_mw,abs_price_step_eur_per_mwh,converged_sweep_streak,max_undamped_delta_power_mw
1,I3,optimal,96.54614080000005,147397.32612753697,1.8765988941486405e-06,0.0017663344042375684,36.81603680508884,118.08888655222025,0.6999987494620626,0.6999987421767992,34.330446237315066,16.04118292319959,10.630642517917638,0,41.95979258895613
1,I1,optimal,78.21072830000003,2868.3559105438894,0.6398725932805996,0.0005453001358546317,48.62174483799228,124.67398492396708,0.6999987009845935,0.6999987864101492,34.836127697677355,11.154148718722746,10.517816600363558,0,33.04408035528366
1,I2,optimal,42.647656600000005,6058.55984611188,35.347518575400706,0.0014340179041028023,53.32673847683181,196.41169554737152,0.6999983533595084,0.6999983340577618,26.089583186253044,11.264328241114491,5.150051175482256,0,22.05695040089836
1,I4,optimal,31.57102569999995,224989.93817540054,32.92918686868515,0.0016571636078879237,100.24887657146998,328.23792203496845,0.4783936202357836,0.9360826058227584,20.741577953332865,10.346403021183788,29.442307138819125,0,16.664010719132147
2,I3,optimal,68.6869984,143570.70038415294,10.43343039716512,0.0016970176948234439,26.237010400223873,86.7947087762178,0.6999950049357919,0.6999949841488011,10.326884203189525,5.391401839115289,5.109243815678747,0,12.587922911650187
2,I1,optimal,53.01070349999998,2094.067923600553,4.2473036983898745e-06,0.0005352856824174523,32.268205004061386,72.7655665989087,0.6999952590971324,0.6999955955914957,11.526162992882146,3.346247337669731,5.706407154403939,0,9.913218287907702
2,I2,optimal,52.45915100000002,5194.732190641597,27.969063312902104,0.001200307917315513,47.41284794566939,172.07518788921354,0.6999948746825825,0.6999948111276587,6.2243895301929655,4.368285913455254,7.443203584669344,0,6.617088556020274
2,I4,optimal,8.859887699999945,230332.51482477182,32.92877100815324,0.00170751049881801,168.54750759574665,528.6512246258712,0.989458637848715,1.4533310843619012,62.36166679327072,4.801052764507147,20.669773487981132,0,50.95442215800739
3,I3,optimal,28.310880500000053,144351.8330450155,7.0633491790423825e-06,0.0015960775199346244,22.237867748158703,63.12330083827778,0.6999882146245258,0.6999881245777039,5.239796440031049,2.260673136816743,7.737442569812195,0,3.776403117571998
3,I1,optimal,29.09329249999996,-0.009376083689230378,5.151908743045268e-07,0.00034674006747081876,9.680860708051146,21.83047669515627,0.6999963424936215,0.6999967903409045,21.108948472114214,1.0038721927716698,4.629213733791685,0,25.892829094725716
3,I2,optimal,46.638399700000036,3041.4797253777374,1.3408726248487378e-06,0.0005012811161577702,41.56169844340366,106.29824960872422,0.699995927469868,0.699996359335338,16.197192229993636,1.536828059617536,8.030219649339632,0,12.287778563289123
3,I4,optimal,6.942441099999996,231628.56512749218,35.1351614352089,0.001565057085826993,182.93286794459237,596.4745577751088,0.2869469233361634,0.4192427647084822,16.044260177713525,3.342526478830569,6.311185079344289,0,10.46529612085456
4,I3,optimal,45.551279699999895,145515.86802371516,7.957400811866815e-06,0.0011810141731984913,21.69613616820871,53.58428230102258,0.6999573557417266,0.6999570559893026,2.119168889564132,1.4597390785972058,3.7374393896389906,0,1.1329154949768283
4,I1,optimal,3.1697712000000138,-0.010789370416376298,1.1534051076513095e-06,0.00032923452090471983,2.9047524847807584,6.550141811304598,0.6999890972855025,0.6999904067601983,6.332693521065448,0.3011610374961652,1.5658909182269398,0,7.767863030661167
4,I2,optimal,87.18319469999983,1548.155174502289,4.773871909660531e-07,0.00045896717347204685,25.995667023249364,58.94379511912107,0.6999891104176584,0.6999902648516555,15.021892920930506,0.46105188906680705,5.184618887411692,0,16.043171199132264
4,I4,optimal,13.08448640000006,234364.969156064,32.95614111751612,0.001563716388773173,167.51008760938464,597.6492946221626,0.41313621630180136,0.287012541436729,28.91467554587181,2.036892146786135,313.9776711369564,0,22.166659359955425
5,I3,optimal,41.38169270000003,148748.38966905058,1.1266440031860396e-06,0.001129833806771785,17.121515022952345,49.17230657874873,0.23791593720940835,0.23892192677545188,4.399280174694089,1.9514019997396033,1.3069592771573129,0,6.124642697798665
5,I1,optimal,3.587818200000129,-0.009544992778196877,7.30985484185937e-07,0.00028020376339554787,0.8718600042135687,1.9659205530915906,0.6999657953189926,0.699969930698754,1.8998151625613753,0.0903483668232689,0.957216597276841,0,2.3303660217561815
5,I2,optimal,68.76108950000003,1235.0978089937537,7.468629888117951e-07,0.00040974956937134266,24.402940033709296,50.891620863357154,0.6802373432347505,0.6999690076435964,1.644229817326688,1.247120218087952,8.447426061600547,0,0.9717676331925008
5,I4,optimal,58.71158409999998,234144.4354082983,37.471742032840496,0.0018288304563611746,184.10151203305313,622.0100245583079,0.1813399453946501,0.10664963825942543,11.75279008359195,6.204549420305718,84.13424612137251,0,12.027852461064576
6,I3,optimal,45.89306080000006,148804.90592928862,3.074948561095771,0.0012117711012251675,19.561076469265576,75.56186510123192,0.1485947119788566,0.5434030367603,7.108351165201912,0.6147574886759846,1.550544374356614,0,3.6083526459775435
6,I1,optimal,3.162287200000037,-0.00928442500432235,5.102388064720409e-06,0.00017304538050666451,0.2619612869441776,0.5905922921509006,0.4894096287109303,0.5603662652221887,0.5699806438846731,0.02710627313743388,0.6569018657176432,0,0.6991566124441861
6,I2,optimal,111.45436029999996,145.15430585283084,2.7745574859364736e-07,0.00028237304650247097,14.218344024933057,29.06241360592479,0.4107450670764115,0.4221819243206935,11.112176559671138,0.8012828329186422,0.23532482128241664,0,13.99193722566574
6,I4,optimal,29.01664260000007,235022.09866308293,0.8452893382197594,0.001665678690187633,193.4173633864021,595.2639614228133,0.14506019048670304,0.16882703422611375,14.90489269315503,1.6016554613721492,7.41414348469891,0,11.366264138208578
7,I3,optimal,66.88632960000018,149729.93008524584,3.0934054713236754e-06,0.0005695874569937587,19.864217856749374,78.12237972631867,0.021382169223370936,0.03466014917326316,0.7325258497255597,0.18442671090375798,0.7327011481424202,0,0.469921307358554
7,I1,optimal,3.71655439999995,-0.00922111266703203,2.7625210965069087e-06,0.00016304617747664452,0.07898963871386605,0.17798972863291607,0.14682426302251525,0.1681112616617905,0.1709957755453637,0.008132253807724569,0.197070559715293,0,0.2097489471750218
7,I2,optimal,6.522311799999898,9.565469422980534,7.513855574434186e-07,0.0008643626933917403,4.818719975865479,9.825160865069224,0.660633779360174,0.6614418721842134,10.42508427330472,0.49030667086063096,0.47590168136377375,0,13.260792965761123
7,I4,optimal,36.91939320000006,237110.69580783576,2.802548224236154e-06,0.0016404521884396672,195.96464572164479,577.9636120389627,0.10328189157791658,0.15461622245671613,12.691467213726765,0.8464614993515598,4.271321605301677,0,9.266633788259057
8,I3,optimal,76.40068120000001,150247.90125733337,1.5452724284128417e-06,0.0007165094139054418,19.95515468244171,78.29402145522856,0.006419211322406346,0.006446297677250265,0.10959431129238169,0.05532803500341767,7.623060260448198,0,0.140980145876906
8,I1,optimal,5.906675899999982,0.5825684824589783,1.554053811786318e-06,0.00015013432130217552,0.12114640885122147,0.2483054703730604,0.0528730737267135,0.0464869686436693,0.0582303204697826,0.009583654031379112,0.05121317450803191,0,0.07553296246673358
8,I2,optimal,7.6010761,-3.9529983276648277,1.924005143483956e-06,0.0003007844206877053,1.9982164006733505,4.0527524012233425,0.5841245582152533,0.5862323164301899,3.1281852921412536,0.17506412163262675,0.7413059713805368,0,3.979081147453922
8,I4,optimal,25.720447499999864,238285.33408520644,0.00016541830424798433,0.0015723971300758421,195.52177786501022,567.1790334844837,0.08674657749200435,0.13918369336258482,11.147409726657717,0.792741500546714,2.643263151706106,0,8.58690496029081
9,I3,optimal,27.166124800000034,150409.6814785299,2.658110937986871e-06,0.001820847566705197,19.409695004936598,77.76306886673929,0.02721802028625894,0.006715764590519128,0.5587308428638067,0.016599286495928584,2.7415752991596047,0,0.7757799225605062
9,I1,optimal,9.455706100000043,60.6479573009472,4.647107918544563,0.00018959352746605873,6.1022103699330525,12.20623388660298,2.2327817987962453,2.2308659351241724,3.875632834468456,0.3303482509301879,0.1695911315359189,0,3.1896882839946366
9,I2,optimal,33.07488109999986,21.265200773482135,5.3181905728984455,0.00027703383238986135,3.7836266524303683,7.584154211132526,0.5625039595535796,0.5625043715605191,1.1600893764644509,0.0940771546117481,0.1833681213768808,0,0.9569067283981312
9,I4,optimal,36.42776959999992,237956.71012146206,29.920671405832653,0.0018296114285476506,193.0195741628242,562.4199628628431,0.33900231595294944,0.33900247530489713,3.0560450121971274,0.1527178640167899,5.670170223133441,0,2.448206152617672
10,I3,optimal,76.33041019999996,149769.54706160293,3.043605322635977e-05,0.0018637836910784245,19.259982710829703,76.72386412188692,0.007676674597571293,0.01334421001216694,0.2991578396098666,0.004979718944084528,8.961076080471722,0,0.21284852803501408
10,I1,optimal,22.658234199999924,81.34819330045242,8.095281151916213e-06,0.00023459771182388067,6.240708234812808,12.481969915784418,0.2646187957858359,0.2647708539790836,0.9190412823693632,0.0023618415796745743,0.05799216724536096,0,0.8878507465450554
10,I2,optimal,11.059170400000085,76.57177247188757,2.5160724099615748,0.00027712417067959905,3.71107218186203,7.4272196752233794,0.3346993526987474,0.3346993357539348,0.8531037984446623,0.05619464036277142,1.4815165460807447,0,0.8566077072759235
10,I4,optimal,64.29173739999987,237947.32683470717,33.69026514687426,0.0018613676656968892,190.17006181405017,565.4172930535274,0.22112065920270274,0.22112070849691917,2.228800401571497,0.17203913498834558,33.0314095701453,0,2.178338371172977
11,I3,optimal,108.98159690000011,149920.63068318114,0.00011535062826692279,0.0015666390536352992,19.258649452234817,78.64312176153226,0.00013491044199106196,0.02501921452025913,0.47988997357868995,0.001493240118164993,0.6206361938585696,0,0.0017154998066395422
11,I1,optimal,7.855955300000005,60.52663323710988,6.015156627514707e-06,0.000996159389615059,6.382795663097409,12.765766869680778,0.5795039742407629,0.5795208853204382,1.438423244712674,0.23049154896425453,0.051524424090851104,0,1.4298425589470574
11,I2,optimal,10.246138099999825,40.13752284411626,1.3383688556379421e-05,0.0006043939501978457,3.6706599460911247,7.342847518616671,0.16025225852672387,0.16025225310084798,0.4019257982397962,0.052367431847621104,0.049708548484606756,0,0.3999378369263087
11,I4,optimal,57.00123309999981,238344.61801571227,28.07386780743004,0.0018637237953953445,189.25211879108312,563.2011726379221,0.3921797283075781,0.39217972682726593,1.7152502547924664,0.19831973215125112,15.265919046798608,0,1.055337899085437
12,I3,optimal,45.62499409999964,149917.47735407134,5.009742036738571e-05,0.0017810018034651875,19.298511309392666,79.4998068052542,0.002072140822759481,0.010894626360779829,0.21788151897165975,0.0004481212892094089,3.3958535377991472,0,0.0570089322000662
12,I1,optimal,3.6430247999996936,63.161856900693635,4.275889547338426,0.0002459845272824168,6.394807556124893,12.789677293354945,0.1399021378590526,0.13985038263520566,0.18621189205190283,0.06914746510999649,0.04748712537248695,0,0.1998601969415037
12,I2,optimal,8.083205299999918,40.19420883291065,4.738697607034595,0.0002947645843960345,3.674004251308062,7.348471847575791,0.019216532898309366,0.019216534584449108,0.05579084214275251,0.01579139666907668,0.27211157922006324,0,0.05995829265254882
12,I4,optimal,44.61327419999998,238547.67905504405,33.57662719823866,0.0018221783684566617,187.7903757145704,562.2584524601601,0.12094227204034269,0.12094227984194322,1.0789026459617435,0.07602125338936508,7.253975212954528,0,1.05545817864283
13,I3,optimal,38.15734449999991,149936.922241199,0.0014035405591818863,0.0018123826012015343,19.297615381236348,79.54053876157862,7.861426018002317e-05,0.0005159543770085938,0.010282995287855605,0.00014286117907669145,2.325257520201746,0,0.001080526153195649
13,I1,optimal,7.269958299999871,62.50675199328907,4.892967493913558,0.0006352401105687022,6.397298140706734,12.794624671533173,0.004305691001747158,0.004290168658501736,0.005026085183363672,0.07845995583540431,0.04408645023433715,0,0.006150987145353004
13,I2,optimal,26.387806000000182,41.47717517909595,5.279859407080211,0.0003190471325069666,3.6722338076850796,7.344611597077997,0.001792717547556881,0.0017927152764900672,0.002782046340517426,0.3087039257455306,0.19185314138620083,0,0.0025610250679383995
13,I4,optimal,26.18146059999981,238691.67755850195,32.63364874465138,0.001765912165865302,186.27071354562614,559.4956297646955,0.03529069827223849,0.03529070034840792,1.1826907909978046,0.048876638865365175,2.0845562751944184,0,1.0855648091296715
14,I3,optimal,42.66077940000014,149963.2287331347,278.75754450695825,0.0017237263382412493,19.297731874265533,78.96003602855369,6.036654109034341e-06,0.0072981996609926885,0.1451257300109601,4.377451513910164e-05,1.0465656699811385,0,0.00016641861312294282
14,I1,optimal,4.491032699999778,66.73342780413262,4.461494477809749,0.0005040779360570014,6.397162719008503,12.794343743085026,3.394629041692107e-05,3.3945949851136656e-05,0.00015298733914534296,0.05657768171594059,0.4614304733344496,0,0.00013403479582141387
14,I2,optimal,10.863874099999975,78.09894173885094,4.5290310313085245,0.0005523203872144222,3.6719859047720664,7.344014030668449,9.612874216081285e-05,9.612902327481299e-05,0.00017531131309443361,0.24652969876189995,1.3469670728488894,0,0.0001373267745154519
