hour,lambda_system,system_net_injection_residual_mw
1,67.15000050863337,-6.634087933167466e-15
2,67.15000047470792,-3.933687634131206e-14
3,67.1500003752856,2.5721119975675736e-14
4,67.1500002677824,5.062094230025448e-15
5,67.15000039999147,-3.3943841825696937e-14
6,67.15000052479554,-6.074251866951472e-14
7,67.1500006039148,-5.098461483736693e-15
8,67.15000060317355,-1.9041273112470996e-14
9,67.15000020450067,-3.053934964824308e-14
10,60.00000070399388,4.9434859296040805e-14
11,60.00000057982113,9.771165827002952e-15
12,60.00000055713075,2.4145884148048984e-14
13,60.00000054064258,6.677198627930039e-15
14,60.000000522909716,-6.405452903693028e-14
15,60.000000496055755,2.3342720837077997e-14
16,60.00000054709184,-7.44753266769508e-14
17,60.000000619036314,-1.3760033519097735e-14
18,67.1500004659509,2.8773717119457794e-14
19,67.15000051128058,-4.201257213299524e-14
20,67.15000047671936,1.11022067146175e-13
21,87.99313915277023,8.569421654756621e-14
22,67.1500006023356,-1.103715388281921e-14
23,67.15000057385434,-2.0876440521425186e-14
24,67.1500005469792,2.6108939383941377e-14
