hour,lambda_system,system_net_injection_residual_mw
1,67.15000063228213,-1.1371219190588663e-14
2,67.15000062211342,-2.1225976052178182e-14
3,67.15000061210118,-3.862414108988475e-14
4,67.1500006049414,1.0398723723187056e-16
5,67.15000061514436,2.942019750669043e-14
6,67.1500006359671,7.578484683965578e-15
7,67.15000066994808,4.7310732155784526e-14
8,67.15000069240168,-1.2859972598282216e-13
9,67.15000066069952,-8.69931506380802e-14
10,60.000001153721975,2.5084506000266283e-14
11,60.00000058688421,5.028944018035787e-14
12,60.000000577272935,2.9090221607815873e-15
13,60.000000558938744,1.9898149654598465e-15
14,60.00000053063325,2.9695442371678154e-14
15,60.00000054010766,-2.1947555240782224e-14
16,60.00000057251009,5.9435063123148895e-15
17,60.000000616733196,-5.913368729173838e-14
18,67.15000064328785,-1.8093129365846917e-14
19,92.70755805366531,1.6154677338453687e-13
20,92.70755931735549,-1.5644983138857205e-14
21,92.70755816226192,1.1657272976841849e-14
22,67.15000070807591,8.295258217908482e-15
23,67.1500006526871,9.69431665454536e-14
24,67.15000063889376,-8.181792658174034e-14
