hour,lambda_system,system_net_injection_residual_mw
1,55.00000054233405,8.526512829121202e-14
2,55.00000054122422,5.3290705182007514e-14
3,55.00000054093627,7.815970093361102e-14
4,55.00000054083821,1.8474111129762605e-13
5,55.00000054101995,-3.552713678800501e-14
6,55.00000054227628,4.973799150320701e-14
7,62.77850890959248,2.19824158875781e-14
8,62.77850891063904,0.0
9,62.77850891126214,0.0
10,55.00166823020324,1.4210854715202004e-14
11,55.00000053984795,0.0
12,55.00000053944394,2.842170943040401e-14
13,55.000000535298206,1.4210854715202004e-14
14,55.00000053422052,4.263256414560601e-14
15,55.00000053518752,1.4210854715202004e-14
16,55.00000053900759,-2.842170943040401e-14
17,55.000000539808184,-8.526512829121202e-14
18,75.00000073763832,-5.684341886080802e-14
19,75.00000073967655,1.4210854715202004e-14
20,75.0000007397595,-1.2079226507921703e-13
21,75.00000073958626,-3.552713678800501e-14
22,75.00000073784709,-7.105427357601002e-15
23,75.00000073530535,-4.263256414560601e-14
24,55.000000547663085,-7.105427357601002e-14
