hour,lambda_system,system_net_injection_residual_mw
1,67.15000063184267,2.4657487032167347e-14
2,67.15000062129229,-3.839569684664075e-14
3,67.15000060550592,4.815665257158472e-15
4,67.15000058784416,7.767904230049056e-15
5,67.15000061046216,1.2918081912567846e-14
6,67.15000063389785,5.498703074866115e-14
7,67.15000065029568,-2.010970946401798e-14
8,67.1500006548043,-2.002188011810009e-14
9,67.15000064225998,1.6263981919310536e-14
10,60.000000619872054,-4.5773222156541966e-14
11,60.000000588083324,1.0350427052661306e-14
12,60.00000058252837,-1.2025743783546927e-15
13,60.000000578863784,-2.4776986956526686e-14
14,60.00000057462704,-4.773008751388384e-14
15,60.00000057003778,-1.1345825844279139e-14
16,60.00000058126315,4.5345947702130314e-14
17,60.000000598751484,2.8815884338631134e-14
18,67.15000062996866,1.0619863759790146e-13
19,67.15000053762299,-9.435599425311476e-14
20,67.15000058157223,1.329682879858105e-13
21,67.15000066265239,1.0995808474201886e-14
22,67.15000065216189,6.74144234705646e-14
23,67.1500006428753,3.310260700756377e-14
24,67.15000063639837,4.788624315299508e-14
