hour,lambda_system,system_net_injection_residual_mw
1,67.15000065445305,5.245579413008561e-14
2,67.15000065162779,5.802225862903655e-14
3,67.15000064774824,-1.6782603143687944e-14
4,67.15000064361926,4.3733848291124884e-14
5,67.15000064889617,5.2117141085905855e-14
6,67.15000065504503,-1.422730321450392e-14
7,67.15000066183697,5.676169028995865e-14
8,67.15000066493714,1.0593657319547105e-14
9,67.15000065776873,1.3463779135297605e-14
10,60.000000595329794,8.010876825417757e-15
11,60.00000058944083,-8.977516550568564e-15
12,60.00000058801032,-2.4440196416202393e-14
13,60.00000058471783,2.179231392410671e-14
14,60.0000005817984,2.374847147292459e-14
15,60.00000058157831,9.65748045460863e-15
16,60.00000058761083,1.9998981727189038e-14
17,60.00000059167445,-8.286745573184523e-14
18,67.1500006546892,-7.17712396490618e-15
19,67.15000068638216,1.3145344299839532e-13
20,67.15000071455944,2.892541028129171e-14
21,67.15000070353948,7.075787942681051e-14
22,67.1500006803151,1.6581683116744166e-15
23,67.15000065867129,4.313408289941447e-15
24,67.1500006558195,-2.0767651848566893e-14
