hour,lambda_system,system_net_injection_residual_mw
1,67.15000051332993,3.03987357733122e-15
2,67.15000046023172,1.2658913425207823e-14
3,67.15000037798126,-1.4034331599773774e-14
4,67.15000028554796,-2.813878315448988e-14
5,67.15000040359757,5.846346617241587e-14
6,67.1500005221703,-2.1076875251222952e-14
7,67.15000059891094,-2.042778469225868e-14
8,67.15000062025848,5.989879735638639e-14
9,67.15000057003174,-1.2750596595673428e-15
10,60.00000067591879,4.20896031885729e-14
11,60.00000057965778,1.3670293005461768e-14
12,60.0000005540138,-4.5178639623571386e-14
13,60.00000049524641,-4.5437260117010483e-14
14,60.000000440728265,2.2905186788736956e-14
15,60.00000042940414,-7.801188794037297e-14
16,60.00000054640275,-5.076847886958415e-14
17,60.00000061727231,1.3044543180512917e-14
18,67.15000051335262,-2.4200206356189872e-14
19,67.150000294639,-3.138878958520079e-14
20,67.15000036332415,1.3833258287866607e-13
21,67.15000060250225,-1.2936011538727133e-14
22,67.15000059635261,-5.233288248253939e-14
23,67.1500005602817,1.5350427715999652e-14
24,67.15000053202755,-1.7272919404315874e-14
