unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_reference_eur_per_mwh,spot_revenue_eur,degradation_cost_eur
I1,1,N1,36.320012908840454,0.0,-36.320012908840454,68.09742695620014,-2473.299426108009,272.4000968163034
I1,1,N2,0.0,0.0,0.0,68.09742695620014,0.0,0.0
I1,1,N3,0.0,0.0,0.0,68.09742695620014,0.0,0.0
I1,1,N4,0.0,0.0,0.0,68.09742695620014,0.0,0.0
I1,1,N5,0.49400009333370926,0.0,-0.49400009333370926,68.09742695620014,-33.640135272148314,3.7050007000028193
I1,2,N1,36.32006076981036,0.0,-36.32006076981036,68.09742695620014,-2473.3026853169113,272.40045577357773
I1,2,N2,15.384454502717599,0.0,-15.384454502717599,68.09742695620014,-1047.641766759796,115.38340877038199
I1,2,N3,6.725233651266109e-06,0.0,-6.725233651266109e-06,68.09742695620014,-0.000457971107330473,5.043925238449581e-05
I1,2,N4,6.63222601284017e-07,0.0,-6.63222601284017e-07,68.09742695620014,-4.51637526466394e-05,4.974169509630127e-06
I1,2,N5,0.49400068792371676,0.0,-0.49400068792371676,68.09742695620014,-33.64017576219792,3.7050051594278757
I1,3,N1,36.32006076981036,0.0,-36.32006076981036,68.09742695620014,-2473.3026853169113,272.40045577357773
I1,3,N2,17.716560809189694,0.0,-17.716560809189694,68.09742695620014,-1206.4522056188732,132.87420606892272
I1,3,N3,1.8528507583196035e-05,0.0,-1.8528507583196035e-05,68.09742695620014,-0.0012617436917540922,0.00013896380687397026
I1,3,N4,2.142015116444278e-06,0.0,-2.142015116444278e-06,68.09742695620014,-0.00014586571793114074,1.6065113373332084e-05
I1,3,N5,0.49400068792371676,0.0,-0.49400068792371676,68.09742695620014,-33.64017576219792,3.7050051594278757
I1,4,N1,36.32006076981036,0.0,-36.32006076981036,68.09742695620014,-2473.3026853169113,272.40045577357773
I1,4,N2,17.716560809189694,0.0,-17.716560809189694,68.09742695620014,-1206.4522056188732,132.87420606892272
I1,4,N3,1.8528507583196035e-05,0.0,-1.8528507583196035e-05,68.09742695620014,-0.0012617436917540922,0.00013896380687397026
I1,4,N4,2.142015116444278e-06,0.0,-2.142015116444278e-06,68.09742695620014,-0.00014586571793114074,1.6065113373332084e-05
I1,4,N5,0.49400068792371676,0.0,-0.49400068792371676,68.09742695620014,-33.64017576219792,3.7050051594278757
I1,5,N1,36.32006076981036,0.0,-36.32006076981036,68.09742695620014,-2473.3026853169113,272.40045577357773
I1,5,N2,0.0,0.0,0.0,68.09742695620014,0.0,0.0
I1,5,N3,1.8528507583196035e-05,0.0,-1.8528507583196035e-05,68.09742695620014,-0.0012617436917540922,0.00013896380687397026
I1,5,N4,2.142015116444278e-06,0.0,-2.142015116444278e-06,68.09742695620014,-0.00014586571793114074,1.6065113373332084e-05
