hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
1,N1,-9.997721122539744e-09,0.0,4000.0,-57624.676722974495
1,N2,-9.99772110254158e-09,0.0,4000.0,-57624.684826151286
1,N3,-9.997721108412359e-09,0.0,4000.0,-57624.6824271858
1,N4,-9.99772110254158e-09,0.0,4000.0,-57624.45167201666
1,N5,-9.99772082129848e-09,371.25,3999.9999997307013,9.975855792183394e-09
1,N6,-9.997720840745044e-09,35.64,3999.999997194803,9.74849783524368e-09
1,N7,-9.99772110254158e-09,0.0,4000.0,-57624.684826151286
1,N8,-9.997720840515879e-09,39.6,3999.999997475323,9.773648051719313e-09
1,N9,-9.99772110254158e-09,0.0,4000.0,-57624.68482615226
2,N1,-9.997721125580628e-09,0.0,4000.0,-57624.675490384776
2,N2,-9.997721105352783e-09,0.0,4000.0,-57624.68368617704
2,N3,-9.997721109817954e-09,0.0,4000.0,-57624.681857198535
2,N4,-9.997721105352783e-09,0.0,4000.0,-57624.68368617735
2,N5,-9.99772082508832e-09,354.375,3999.9999997178775,9.974706068001652e-09
2,N6,-9.99772084365062e-09,34.02,3999.9999970612225,9.736521541683854e-09
2,N7,-9.997721105352783e-09,0.0,4000.0,-57624.68368617704
2,N8,-9.997720843431902e-09,37.8,3999.9999973551003,9.76286938751547e-09
2,N9,-9.997721105352783e-09,0.0,4000.0,-57624.683686177705
3,N1,-9.997721127837609e-09,0.0,4000.0,-57624.674576042875
3,N2,-9.99772110738007e-09,0.0,4000.0,-57624.68286445077
3,N3,-9.997721110831594e-09,0.0,4000.0,-57624.681446335395
3,N4,-9.99772110738007e-09,0.0,4000.0,-57624.68286445105
3,N5,-9.997720827768064e-09,343.125,3999.9999997086275,9.973876758755804e-09
3,N6,-9.99772084574085e-09,32.94,3999.9999969648693,9.727882903706274e-09
3,N7,-9.99772110738007e-09,0.0,4000.0,-57624.68286445076
3,N8,-9.997720845529098e-09,36.6,3999.9999972683822,9.75509461333565e-09
3,N9,-9.99772110738007e-09,0.0,4000.0,-57624.682864451286
4,N1,-9.997721129080962e-09,0.0,4000.0,-57624.674072564005
4,N2,-9.997721108470291e-09,0.0,4000.0,-57624.68242271566
4,N3,-9.997721111376703e-09,0.0,4000.0,-57624.68122546786
4,N4,-9.997721108470291e-09,0.0,4000.0,-57624.68242271595
4,N5,-9.997720829184532e-09,337.5,3999.999999703771,9.973441371401734e-09
4,N6,-9.997720846862556e-09,32.4,3999.9999969142837,9.723347618768045e-09
4,N7,-9.997721108470291e-09,0.0,4000.0,-57624.68242271567
4,N8,-9.997720846654287e-09,36.0,3999.999997222855,9.751012856891242e-09
4,N9,-9.997721108470291e-09,0.0,4000.0,-57624.682422716134
5,N1,-9.997721127053713e-09,0.0,4000.0,-57624.67489428933
5,N2,-9.997721106596162e-09,0.0,4000.0,-57624.68318269738
5,N3,-9.99772111043964e-09,0.0,4000.0,-57624.68160545866
5,N4,-9.997721106596162e-09,0.0,4000.0,-57624.68318269768
5,N5,-9.997720826657983e-09,348.75,3999.999999713327,9.974298101356516e-09
5,N6,-9.997720844925522e-09,33.48,3999.999997013823,9.732271889130367e-09
5,N7,-9.997721106596162e-09,0.0,4000.0,-57624.68318269739
5,N8,-9.997720844710288e-09,37.2,3999.9999973124404,9.759044700217333e-09
5,N9,-9.997721106596162e-09,0.0,4000.0,-57624.68318269792
6,N1,-9.997721120971944e-09,0.0,4000.0,-57624.67735946678
6,N2,-9.997721100973752e-09,0.0,4000.0,-57624.685462643894
6,N3,-9.99772110762845e-09,0.0,4000.0,-57624.68274543192
6,N4,-9.997721100973752e-09,0.0,4000.0,-57624.685462644244
6,N5,-9.997720819078299e-09,382.5,3999.9999997386217,9.976565915942706e-09
6,N6,-9.997720839114363e-09,36.72,3999.999997277309,9.755894957736513e-09
6,N7,-9.997721100973752e-09,0.0,4000.0,-57624.6854626439
6,N8,-9.997720838878233e-09,40.8,3999.9999975495784,9.780305461962863e-09
6,N9,-9.997721100973752e-09,0.0,4000.0,-57624.68546264478
7,N1,-9.997721112658686e-09,0.0,4000.0,-57624.68095536719
7,N2,-9.997721093426134e-09,0.0,4000.0,-57624.688749825546
7,N3,-9.997721103856491e-09,0.0,4000.0,-57624.68438874727
7,N4,-9.997721093426136e-09,0.0,4000.0,-57624.688749826055
7,N5,-9.99772080761698e-09,450.0,3999.9999997778286,9.9800810285513e-09
7,N6,-9.99772083142454e-09,43.2,3999.999997685713,9.792510714076038e-09
7,N7,-9.997721093426134e-09,0.0,4000.0,-57624.688749825546
7,N8,-9.997720832214627e-09,48.0,3999.9999979171416,9.813259642668434e-09
