node,x_power_mw,x_energy_mwh,energy_power_ratio_h,private_headroom_limit_mw,private_headroom_slack_mw,headroom_binding,access_shadow_price_eur_per_mw_day,headroom_complementarity_residual_eur_per_day
N1,8.529602771716394e-08,2.8726866481571573e-07,3.3679020290168715,100.0,99.99999991470398,False,9.217910932256212e-08,9.2179109243937e-06
N2,2.3883460490906607,15.309893256216142,6.4102491605206176,100.0,97.61165395090934,False,1.4999095404285894e-07,1.4640865101798293e-05
N3,2.403186795204272e-06,4.94309474427316e-06,2.0568916049877823,100.0,99.9999975968132,False,9.034732669415385e-08,9.034732452293882e-06
N4,1.0359730918154799e-07,3.075742670090733e-07,2.9689406939138556,100.0,99.99999989640268,False,9.226667502690951e-08,9.22666749313237e-06
N5,1.0734499847013584e-07,3.040874034232779e-07,2.8328045810897957,100.0,99.999999892655,False,9.211253291513272e-08,9.211253281625452e-06
N6,5.702173195367574e-07,1.2467183395438887e-06,2.186391568317705,100.0,99.99999942978268,False,9.079671226656479e-08,9.079671174882621e-06
N7,8.194017867188704e-08,3.1954353836708e-07,3.899717373654112,100.0,99.99999991805983,False,9.180324765816414e-08,9.18032475829404e-06
N8,53.87039395625767,107.74078808191953,2.0000000031446623,100.0,46.12960604374233,False,2.0925107394343557e-07,9.652669605240677e-06
N9,3.32796786419918e-07,8.011827169715824e-07,2.40742323743674,100.0,99.99999966720321,False,9.016744250165052e-08,9.016744220157617e-06
