unit,soc_hour,node,soc_mwh,delta_soc_capacity_dual,rho_periodicity_dual
I1,0,N1,5.6611815213777135e-06,-0.5156828822325378,-65.62471622608328
I1,1,N1,5.5877179438455424e-06,-0.5063819754162814,-65.62471622608328
I1,2,N1,5.514238309850809e-06,-0.49746475351744496,-65.62471622608328
I1,3,N1,5.440390791916325e-06,-0.4888505653269117,-65.62471622608328
I1,4,N1,5.365820244755705e-06,-0.4804741713267181,-65.62471622608328
I1,5,N1,5.290164924722068e-06,-0.47227794008219937,-65.62471622608328
I1,6,N1,5.213053020729568e-06,-0.46420968552533465,-65.62471622608328
I1,7,N1,5.134098848642649e-06,-0.4562215014019054,-65.62471622608328
I1,8,N1,5.0528985929781625e-06,-0.44826879148080084,-65.62471622608328
I1,9,N1,4.969025417507554e-06,-0.4403099964221116,-65.62471622608328
I1,10,N1,5.127568532398567e-06,-0.4554532742403091,-65.62471622608328
I1,11,N1,5.282952650143676e-06,-0.4713759039749263,-65.62471622608328
I1,12,N1,5.43626807056419e-06,-0.4883019166111467,-65.62471622608328
I1,13,N1,5.5885532264163045e-06,-0.5064995963536153,-65.62471622608328
I1,14,N1,5.7408214862941715e-06,-0.5262967254371729,-65.62471622608328
I1,15,N1,5.894085721635229e-06,-0.5481011899505932,-65.62471622608328
I1,16,N1,6.049383137384925e-06,-0.5724294718604462,-65.62471622608328
I1,17,N1,6.207801790691565e-06,-0.599946884067145,-65.62471622608328
I1,18,N1,6.123810559206252e-06,-0.584945425543589,-65.62471622608328
I1,19,N1,6.042465363677167e-06,-0.5712038707696001,-65.62471622608328
I1,20,N1,5.963339137710904e-06,-0.5585357776179102,-65.62471622608328
I1,21,N1,5.886027611810377e-06,-0.546777495490091,-65.62471622608328
I1,22,N1,5.810144383347582e-06,-0.5357884854461135,-65.62471622608328
I1,23,N1,5.735316672303015e-06,-0.525450026116313,-65.62471622608328
I1,24,N1,5.6611815213777135e-06,-0.5156457571886646,-65.62471622608328
I1,0,N2,3.117811311642982e-06,-0.8463578527393142,-68.45909093367932
I1,1,N2,3.1719005980972194e-06,-0.8633632485768259,-68.45909093367932
I1,2,N2,3.2257623452101317e-06,-0.88110266555714,-68.45909093367932
